txn_date,mid,payment_method,gateway,status,txn_count,amount_local,currency,revenue_local,cost_local,gp_local,status_std,dq_failed_rules
2025-09-29,AE538589512,TOKEN,GW-ATLAS,CHARGEBACK?,3,537.37,AED,14.13,8.94,5.19,,DQ-T05
2025-01-02,SA592705693,LDEBIT,GW-NIMBUS,PENDING_REVIEW,2,1985.55,SAR,22.26,9.27,12.99,,DQ-T05
2025-03-10,SA765577175,LDEBIT,GW-NIMBUS,SETTLED,127,-10499.99,SAR,-86.34,-68.68,-17.66,Success,DQ-T07
2025-09-29,XX126409687,CARD,GW-ATLAS,Success,195,224174.87,EGP,4817.51,4003.44,814.07,Success,DQ-T04
2025-09-28,EG266138287,CARD,GW-ATLAS,Success,0,3758.14,EGP,155.63,107.56,48.07,Success,DQ-T08
2025-05-02,SA362023155,TOKEN,GW-ORION,Success,0,1046.28,SAR,29.34,17.26,12.08,Success,DQ-T08
,EG538819871,CARD,GW-ATLAS,Failed,2,49262.23,EGP,0.0,2.05,-2.05,Failed,DQ-T02
2026-04-11,EG788681599,CARD,GW-ATLAS,CHARGEBACK?,2,10077.07,EGP,235.69,154.52,81.17,,DQ-T05
2025-06-27,SA416884588,LDEBIT,GW-NIMBUS,Success,0,3196.73,SAR,36.32,16.75,19.57,Success,DQ-T08
,AE190030385,CARD,GW-NIMBUS,Failed,1,1071.25,AED,0.0,0.06,-0.06,Failed,DQ-T02
2025-03-04,EG856875467,TOKEN,GW-ATLAS,Success,33,12664.7,EGP,17730.58,312.12,17418.46,Success,DQ-T09
,AE647447711,CARD,GW-NIMBUS,Failed,2,251.74,AED,0.0,0.11,-0.11,Failed,DQ-T02
2025-02-19,SA344056722,CARD,GW-NIMBUS,Success,0,18699.65,SAR,272.83,253.66,19.17,Success,DQ-T08
2025-10-20,XX817391082,TOKEN,GW-NIMBUS,Voided,1,41.46,AED,0.0,0.06,-0.06,Voided,DQ-T04
2024-07-09,OM173271126,CARD,GW-NIMBUS,Success,0,33.65,OMR,0.87,0.5,0.37,Success,DQ-T08
2026-06-28,EG594214015,TOKEN,GW-ATLAS,Success,2,-634.38,EGP,-26.79,-17.2,-9.59,Success,DQ-T07
2025-02-08,EG193916126,WALLET,GW-NILE,UNKNOWN,3,714.64,EGP,21.89,10.94,10.95,,DQ-T05
,SA912413819,TOKEN,GW-ATLAS,Refunded,4,153.4,SAR,0.0,2.25,-2.25,Refunded,DQ-T02
2025-12-19,AE621587952,BNPL,GW-ATLAS,Success,0,239.11,AED,11.7,8.34,3.36,Success,DQ-T08
,SA633817671,LDEBIT,GW-NIMBUS,Success,4,191.93,SAR,3.04,1.54,1.5,Success,DQ-T02
,SA912413819,TOKEN,GW-ATLAS,Success,170,5744.75,SAR,187.78,134.04,53.74,Success,DQ-T02
,EG482640702,TOKEN,GW-NILE,Refunded,1,2358.63,EGP,0.0,7.65,-7.65,Refunded,DQ-T02
,EG191889591,CARD,GW-ATLAS,Failed,9,12719.54,EGP,0.0,9.03,-9.03,Failed,DQ-T02
,SA710370541,CARD,GW-ORION,Voided,2,1255.07,SAR,0.0,0.09,-0.09,Voided,DQ-T02
,AE125858239,TOKEN,GW-ORION,Failed,1,231.51,AED,0.0,0.04,-0.04,Failed,DQ-T02
,AE738504243,TOKEN,GW-NIMBUS,Success,1,213.78,AED,5.45,3.23,2.22,Success,DQ-T02
2026-04-08,EG984686648,CARD,GW-NILE,Success,0,30061.24,EGP,980.04,531.13,448.91,Success,DQ-T08
2026-05-15,XX714555843,TOKEN,GW-ATLAS,Success,6,715.7,SAR,18.7,12.49,6.21,Success,DQ-T04
2025-10-27,SA306273888,TOKEN,GW-NIMBUS,Success,41,3433.73,SAR,4807.22,58.07,4749.15,Success,DQ-T09
2026-02-28,EG839904793,CARD,GW-ATLAS,UNKNOWN,3,1088.54,EGP,0.0,3.08,-3.08,,DQ-T05
2025-10-16,SA754882184,TOKEN,GW-ORION,PENDING_REVIEW,5,554.82,SAR,16.01,8.49,7.52,,DQ-T05
,EG926950694,CARD,GW-ATLAS,Refunded,25,33012.25,EGP,0.0,185.48,-185.48,Refunded,DQ-T02
2025-09-22,EG220900048,TOKEN,GW-NILE,Success,0,778.3,EGP,21.77,12.51,9.26,Success,DQ-T08
,EG266138287,WALLET,GW-NILE,Success,7,1829.55,EGP,49.78,26.92,22.86,Success,DQ-T02
2025-10-12,EG799496821,CARD,GW-NILE,Success,163,-137765.58,EGP,-2669.73,-2108.78,-560.95,Success,DQ-T07
,SA851607798,CARD,GW-NIMBUS,Failed,8,483.07,SAR,0.0,0.45,-0.45,Failed,DQ-T02
2026-04-04,XX230593499,CARD,GW-NILE,Success,6,9059.05,EGP,245.12,126.38,118.74,Success,DQ-T04
2026-04-21,XX245264194,CARD,GW-ATLAS,Failed,1,2052.36,EGP,0.0,1.03,-1.03,Failed,DQ-T04
,SA597658531,LDEBIT,GW-NIMBUS,Success,429,66342.26,SAR,504.4,370.93,133.47,Success,DQ-T02
,AE798073466,TOKEN,GW-ORION,Voided,1,257.46,AED,0.0,0.04,-0.04,Voided,DQ-T02
,EG643904514,TOKEN,GW-NILE,VOID,1,399.14,EGP,0.0,0.39,-0.39,Voided,DQ-T02
,AE727701879,LDEBIT,GW-NIMBUS,Success,12,1477.66,AED,20.45,8.63,11.82,Success,DQ-T02
2026-01-29,SA211354199,LDEBIT,GW-NIMBUS,Success,4,824.22,SAR,1153.91,4.38,1149.53,Success,DQ-T09
,EG110254241,TOKEN,GW-NILE,Success,2,2866.25,EGP,77.39,41.38,36.01,Success,DQ-T02
,EG537339465,LDEBIT,GW-NILE,Success,543,245644.03,EGP,2968.79,1975.39,993.4,Success,DQ-T02
,SA604765470,TOKEN,GW-NIMBUS,Failed,1,41.29,SAR,0.0,0.06,-0.06,Failed,DQ-T02
2025-07-01,SA138962665,CARD,GW-ORION,Success,0,2132.43,SAR,57.37,30.02,27.35,Success,DQ-T08
2024-08-10,OM543606528,TOKEN,GW-NIMBUS,Success,0,87.86,OMR,2.25,1.43,0.82,Success,DQ-T08
,SA122822556,LDEBIT,GW-NIMBUS,Success,24,1396.75,SAR,20.32,10.34,9.98,Success,DQ-T02
,EG144615489,WALLET,GW-NILE,Success,8,2297.41,EGP,61.76,32.86,28.9,Success,DQ-T02
2025-09-05,EG696983188,CARD,GW-ATLAS,Success,277,-93730.23,EGP,-3665.32,-2410.62,-1254.7,Success,DQ-T07
2026-01-16,XX382543877,CARD,GW-ORION,Failed,4,468.29,AED,0.0,0.18,-0.18,Failed,DQ-T04
2024-08-29,AE618504164,CARD,GW-ATLAS,Success,57,-2746.12,AED,-87.5,-55.53,-31.97,Success,DQ-T07
2025-11-04,SA315873581,LDEBIT,GW-NIMBUS,Success,44,-1704.4,SAR,-15.99,-15.09,-0.9,Success,DQ-T07
2026-05-03,EG544029480,LDEBIT,GW-NILE,CHARGEBACK?,1,1318.86,EGP,0.0,0.41,-0.41,,DQ-T05
2026-05-04,EG943952192,CARD,GW-ATLAS,PENDING_REVIEW,8,43988.64,EGP,1077.18,671.88,405.3,,DQ-T05
,AE667080643,TOKEN,GW-ATLAS,Success,4,791.48,AED,20.53,13.05,7.48,Success,DQ-T02
,EG998632198,TOKEN,GW-NILE,Voided,1,1632.44,EGP,0.0,0.41,-0.41,Voided,DQ-T02
,EG967183698,LDEBIT,GW-NILE,Failed,4,1362.44,EGP,0.0,1.57,-1.57,Failed,DQ-T02
2024-11-12,EG763647415,TOKEN,GW-ATLAS,Success,1,5571.79,EGP,7800.51,87.86,7712.65,Success,DQ-T09
,SA332563719,LDEBIT,GW-NIMBUS,Success,3,158.51,SAR,2.25,1.22,1.03,Success,DQ-T02
2025-07-05,AE918231431,LDEBIT,GW-NIMBUS,CHARGEBACK?,2,2310.34,AED,26.2,10.73,15.47,,DQ-T05
2024-12-31,EG982441707,CARD,GW-NILE,Captured,0,5250.12,EGP,195.75,97.57,98.18,Success,DQ-T08
,AE538589512,LDEBIT,GW-NIMBUS,Success,1,245.53,AED,3.03,1.27,1.76,Success,DQ-T02
2026-02-16,SA479684490,CARD,GW-ORION,UNKNOWN,1,46.13,SAR,0.0,0.04,-0.04,,DQ-T05
,OM377293460,LDEBIT,GW-NIMBUS,Success,2,44.82,OMR,0.52,0.24,0.28,Success,DQ-T02
2024-08-02,EG178731082,LDEBIT,GW-NILE,Success,12,-9080.72,EGP,-131.95,-57.12,-74.83,Success,DQ-T07
2024-11-20,XX449672599,LDEBIT,GW-NIMBUS,Failed,1,42.99,AED,0.0,0.06,-0.06,Failed,DQ-T04
2024-07-29,SA765577175,CARD,GW-ORION,PENDING_REVIEW,265,22303.29,SAR,371.98,345.06,26.92,,DQ-T05
,SA914955375,LDEBIT,GW-NIMBUS,Failed,2,462.71,SAR,0.0,0.11,-0.11,Failed,DQ-T02
2025-10-26,EG482640702,TOKEN,GW-NILE,SUCCESS,12,31992.93,EGP,44790.1,435.13,44354.97,Success,DQ-T09
2024-12-02,XX740810051,TOKEN,GW-NIMBUS,Failed,2,234.14,AED,0.0,0.11,-0.11,Failed,DQ-T04
,SA576895050,LDEBIT,GW-NIMBUS,Success,2,304.51,SAR,3.99,1.71,2.28,Success,DQ-T02
,EG680139391,TOKEN,GW-ATLAS,Failed,2,819.38,EGP,0.0,2.01,-2.01,Failed,DQ-T02
2026-01-20,EG150005962,LDEBIT,GW-NILE,Success,0,916.03,EGP,14.62,7.25,7.37,Success,DQ-T08
,EG482640702,BNPL,GW-NILE,Success,10,21811.13,EGP,1029.49,632.04,397.45,Success,DQ-T02
2025-06-16,EG178731082,CARD,GW-NILE,Success,0,40121.48,EGP,1243.83,654.01,589.82,Success,DQ-T08
,EG704053078,CARD,GW-ATLAS,Success,53,203442.85,EGP,3414.65,3163.65,251.0,Success,DQ-T02
,SA779172798,LDEBIT,GW-NIMBUS,Success,16,2430.76,SAR,30.35,13.64,16.71,Success,DQ-T02
2024-12-23,AE923160667,CARD,GW-ORION,Success,2,815.17,AED,1141.24,10.89,1130.35,Success,DQ-T09
2025-12-22,AE626038015,CARD,GW-ATLAS,Success,13,-15172.94,AED,-238.92,-224.75,-14.17,Success,DQ-T07
2025-03-04,XX448783042,LDEBIT,GW-NIMBUS,Failed,1,116.49,SAR,0.0,0.06,-0.06,Failed,DQ-T04
2026-03-16,AE767122784,TOKEN,GW-ORION,Success,2,-629.04,AED,-15.37,-8.8,-6.57,Success,DQ-T07
2026-03-25,AE588030458,TOKEN,GW-ATLAS,UNKNOWN,1,103.91,AED,0.0,0.07,-0.07,,DQ-T05
2026-05-22,SA779172798,TOKEN,GW-ORION,Success,0,761.54,SAR,19.79,11.24,8.55,Success,DQ-T08
2024-10-28,EG110254241,WALLET,GW-NILE,Success,0,784.02,EGP,16.91,8.05,8.86,Success,DQ-T08
,AE572051786,CARD,GW-NIMBUS,Failed,5,214.97,AED,0.0,0.28,-0.28,Failed,DQ-T02
2025-11-20,EG967183698,WALLET,GW-NILE,PENDING_REVIEW,7,3429.31,EGP,0.0,53.52,-53.52,,DQ-T05
2025-09-15,XX645395672,TOKEN,GW-NILE,Failed,5,2106.18,EGP,0.0,2.04,-2.04,Failed,DQ-T04
2025-11-04,XX940043107,BNPL,GW-ATLAS,Failed,3,1156.05,EGP,0.0,3.06,-3.06,Failed,DQ-T04
,SA259363162,TOKEN,GW-ORION,Success,4,465.57,SAR,11.81,7.08,4.73,Success,DQ-T02
,SA407393102,CARD,GW-NIMBUS,Failed,6,266.89,SAR,0.0,0.34,-0.34,Failed,DQ-T02
2025-03-04,SA407055199,CARD,GW-ORION,PENDING_REVIEW,1,105.63,SAR,0.0,0.04,-0.04,,DQ-T05
2026-06-29,OM141192539,CARD,GW-ATLAS,CHARGEBACK?,1,15.39,OMR,0.0,0.01,-0.01,,DQ-T05
,OM713381935,CARD,GW-NIMBUS,Success,4,309.36,OMR,7.36,4.28,3.08,Success,DQ-T02
,SA174215481,CARD,GW-ORION,Refunded,1,182.15,SAR,0.0,0.56,-0.56,Refunded,DQ-T02
2024-09-07,SA754882184,LDEBIT,GW-NIMBUS,PENDING_REVIEW,4,799.49,SAR,10.47,4.27,6.2,,DQ-T05
2024-12-09,EG193916126,LDEBIT,GW-NILE,PENDING_REVIEW,6,1748.87,EGP,36.66,17.38,19.28,,DQ-T05
2025-10-18,OM436896345,TOKEN,GW-ATLAS,Success,15,-43.28,OMR,-1.58,-1.08,-0.5,Success,DQ-T07
2026-05-11,EG191889591,TOKEN,GW-NILE,PENDING_REVIEW,23,35679.43,EGP,948.12,512.41,435.71,,DQ-T05
,SA331993666,CARD,GW-ORION,Failed,82,14191.17,SAR,0.0,3.69,-3.69,Failed,DQ-T02
,SA502327003,TOKEN,GW-NIMBUS,Success,1,132.57,SAR,3.68,2.1,1.58,Success,DQ-T02
2024-08-28,XX594098936,TOKEN,GW-NILE,APPROVED,23,25394.3,EGP,727.23,379.02,348.21,Success,DQ-T04
2025-05-14,EG161643120,LDEBIT,GW-NILE,Success,0,3155.14,EGP,46.59,19.75,26.84,Success,DQ-T08
2025-06-23,AE779021046,TOKEN,GW-ORION,Success,10,18530.33,AED,25942.46,248.64,25693.82,Success,DQ-T09
,EG771233717,CARD,GW-ATLAS,Success,18,21955.36,EGP,596.06,388.0,208.06,Success,DQ-T02
2025-08-08,XX986157672,CARD,GW-ATLAS,Success,13,1243.64,SAR,31.86,21.74,10.12,Success,DQ-T04
2025-01-24,SA147303844,CARD,GW-ORION,Success,0,5151.5,SAR,135.42,72.96,62.46,Success,DQ-T08
2024-08-17,XX916929386,CARD,GW-ATLAS,Success,53,2667.2,AED,84.08,53.29,30.79,Success,DQ-T04
2025-09-28,SA891035844,CARD,GW-ATLAS,Success,110,-19612.45,SAR,-478.61,-316.47,-162.14,Success,DQ-T07
2025-12-23,EG823617801,CARD,GW-NILE,Success,0,5742.17,EGP,236.09,121.03,115.06,Success,DQ-T08
2025-08-28,XX608445405,CARD,GW-ORION,Success,21,888.03,AED,27.12,15.97,11.15,Success,DQ-T04
2025-07-23,SA426436949,CARD,GW-NIMBUS,CHARGEBACK?,1,67.41,SAR,0.0,0.56,-0.56,,DQ-T05
,EG792191738,CARD,GW-ATLAS,Failed,3,2440.84,EGP,0.0,3.05,-3.05,Failed,DQ-T02
2026-05-12,XX253415940,LDEBIT,GW-NILE,Failed,1,1520.08,EGP,0.0,0.41,-0.41,Failed,DQ-T04
2026-06-16,SA397646855,TOKEN,GW-ORION,UNKNOWN,3,154.01,SAR,0.0,0.14,-0.14,,DQ-T05
,EG486344028,WALLET,GW-NILE,Success,33,11277.4,EGP,290.14,149.5,140.64,Success,DQ-T02
,AE987618927,BNPL,GW-ATLAS,Failed,13,538.94,AED,0.0,0.95,-0.95,Failed,DQ-T02
2024-09-19,EG249264164,TOKEN,GW-ATLAS,Success,2,1503.33,EGP,2104.66,29.87,2074.79,Success,DQ-T09
2024-09-21,XX311053700,LDEBIT,GW-NIMBUS,Failed,1,15.39,OMR,0.0,0.01,-0.01,Failed,DQ-T04
,EG955763785,WALLET,GW-NILE,CAPTURED,3,1966.04,EGP,46.57,21.11,25.46,Success,DQ-T02
2025-04-14,XX346174584,BANKTR,GW-NIMBUS,Success,154,65780.21,AED,371.07,239.32,131.75,Success,DQ-T04
,EG676342880,LDEBIT,GW-NILE,Refunded,1,1083.29,EGP,0.0,7.58,-7.58,Refunded,DQ-T02
,EG345706176,LDEBIT,GW-NILE,Success,4,10203.11,EGP,126.79,48.31,78.48,Success,DQ-T02
,AE235728700,CARD,GW-NIMBUS,Failed,1,228.24,AED,0.0,0.06,-0.06,Failed,DQ-T02
,SA972748866,TOKEN,GW-ORION,REFUNDED,2,380.42,SAR,0.0,1.12,-1.12,Refunded,DQ-T02
2026-03-30,SA865900656,LDEBIT,GW-NIMBUS,Success,8,-741.78,SAR,-10.02,-4.69,-5.33,Success,DQ-T07
2026-01-21,XX482859843,CARD,GW-ATLAS,Failed,1,1077.44,EGP,0.0,1.01,-1.01,Failed,DQ-T04
2024-10-27,AE521533668,CARD,GW-ORION,CHARGEBACK?,4,715.19,AED,18.4,10.04,8.36,,DQ-T05
2025-10-11,EG403388419,TOKEN,GW-NILE,Success,18,-24813.19,EGP,-650.65,-360.68,-289.97,Success,DQ-T07
2025-09-21,EG327394766,TOKEN,GW-ATLAS,PENDING_REVIEW,19,27873.03,EGP,768.51,493.05,275.46,,DQ-T05
2026-03-16,AE932795909,TOKEN,GW-ORION,UNKNOWN,165,47529.53,AED,1027.49,668.2,359.29,,DQ-T05
,EG509980512,LDEBIT,GW-NILE,Failed,1,331.63,EGP,0.0,0.39,-0.39,Failed,DQ-T02
,EG544029480,TOKEN,GW-NILE,Failed,2,2584.62,EGP,0.0,0.81,-0.81,Failed,DQ-T02
2025-06-12,XX674099357,LDEBIT,GW-NIMBUS,Success,16,501.85,SAR,9.08,4.96,4.12,Success,DQ-T04
,EG934737958,CARD,GW-ATLAS,Voided,1,284.53,EGP,0.0,0.98,-0.98,Voided,DQ-T02
,SA988802623,CARD,GW-NIMBUS,Voided,1,251.59,SAR,0.0,0.06,-0.06,Voided,DQ-T02
2024-09-04,EG249264164,WALLET,GW-NILE,Success,7,-6616.81,EGP,-140.9,-65.41,-75.49,Success,DQ-T07
2025-05-10,AE998528073,CARD,GW-ORION,Success,12,-2823.67,AED,-71.78,-38.82,-32.96,Success,DQ-T07
,AE957433919,CARD,GW-NIMBUS,PENDING_REVIEW,296,45333.07,AED,0.0,16.31,-16.31,,DQ-T02;DQ-T05
,EG327327982,WALLET,GW-NILE,Success,15,4500.62,EGP,126.5,62.18,64.32,Success,DQ-T02
,EG981274071,BNPL,GW-ATLAS,Success,73,30999.26,EGP,1460.69,1143.91,316.78,Success,DQ-T02
2025-05-17,SA385404287,CARD,GW-ORION,CHARGEBACK?,1,35.82,SAR,0.0,0.56,-0.56,,DQ-T05
2025-11-04,SA205739809,TOKEN,GW-ATLAS,UNKNOWN,1,36.54,SAR,0.0,0.08,-0.08,,DQ-T05
2026-04-10,XX947649237,LDEBIT,GW-NIMBUS,Failed,2,503.17,SAR,0.0,0.11,-0.11,Failed,DQ-T04
2024-08-31,EG799496821,CARD,GW-NILE,CHARGEBACK?,13,10788.38,EGP,0.0,5.04,-5.04,,DQ-T05
,SA462175242,CARD,GW-NIMBUS,Failed,2,224.0,SAR,0.0,0.11,-0.11,Failed,DQ-T02
2025-01-04,SA711632487,LDEBIT,GW-NIMBUS,UNKNOWN,2,75.05,SAR,0.0,0.11,-0.11,,DQ-T05
2025-08-06,SA362023155,TOKEN,GW-ORION,PENDING_REVIEW,10,637.42,SAR,18.2,10.71,7.49,,DQ-T05
2025-09-11,SA597658531,CARD,GW-ATLAS,UNKNOWN,175,27090.83,SAR,0.0,13.12,-13.12,,DQ-T05
2025-02-05,AE878919871,TOKEN,GW-NIMBUS,UNKNOWN,1,435.99,AED,0.0,0.55,-0.55,,DQ-T05
2026-02-22,SA679105691,LDEBIT,GW-NIMBUS,CHARGEBACK?,1,161.7,SAR,0.0,0.06,-0.06,,DQ-T05
2026-04-09,EG595418422,LDEBIT,GW-NILE,Success,48,-86979.15,EGP,-856.69,-438.46,-418.23,Success,DQ-T07
,EG670766393,WALLET,GW-NILE,Success,3,3209.76,EGP,67.4,31.1,36.3,Success,DQ-T02
,EG989134753,LDEBIT,GW-NILE,Success,8,67451.19,EGP,553.78,287.61,266.17,Success,DQ-T02
,EG482640702,BNPL,GW-NILE,Failed,1,2387.98,EGP,0.0,0.41,-0.41,Failed,DQ-T02
2025-11-03,SA158425015,CARD,GW-NIMBUS,UNKNOWN,14,559.83,SAR,0.0,0.79,-0.79,,DQ-T05
,EG544696241,CARD,GW-NILE,Failed,2,13219.35,EGP,0.0,0.78,-0.78,Failed,DQ-T02
2024-07-08,EG554455116,TOKEN,GW-NILE,Success,1,-9207.8,EGP,-220.09,-118.57,-101.52,Success,DQ-T07
2026-03-16,XX430776829,CARD,GW-ORION,Voided,8,1043.12,SAR,0.0,0.36,-0.36,Voided,DQ-T04
2024-11-12,XX945680795,LDEBIT,GW-NILE,Refunded,1,2639.53,EGP,0.0,7.32,-7.32,Refunded,DQ-T04
2025-07-04,XX282730432,TOKEN,GW-ATLAS,Refunded,1,480.54,EGP,0.0,7.53,-7.53,Refunded,DQ-T04
2026-03-08,EG897740135,LDEBIT,GW-NILE,Success,0,1286.69,EGP,26.72,14.24,12.48,Success,DQ-T08
2025-01-07,EG762971123,BNPL,GW-NILE,Success,3,-4115.85,EGP,-191.51,-119.71,-71.8,Success,DQ-T07
,SA779172798,BNPL,GW-ATLAS,REFUND,2,263.19,SAR,0.0,1.12,-1.12,Refunded,DQ-T02
2026-01-27,SA843654782,BANKTR,GW-NIMBUS,Success,45,172341.68,SAR,241278.35,147.76,241130.59,Success,DQ-T09
,AE987618927,CARD,GW-ORION,Success,162,6620.52,AED,204.88,120.27,84.61,Success,DQ-T02
2025-03-29,XX838839038,WALLET,GW-NILE,Refunded,2,721.51,EGP,0.0,14.82,-14.82,Refunded,DQ-T04
2026-02-12,SA640104269,BNPL,GW-ATLAS,Success,3,-4325.24,SAR,-140.53,-149.71,9.18,Success,DQ-T07
2026-06-05,SA676493356,CARD,GW-ATLAS,CAPTURED,67,-7357.04,SAR,-184.77,-125.86,-58.91,Success,DQ-T07
,AE239330460,LDEBIT,GW-NIMBUS,Success,3,168.34,AED,2.63,1.25,1.38,Success,DQ-T02
2024-10-26,EG537272220,CARD,GW-ATLAS,CHARGEBACK?,9,13680.14,EGP,339.65,231.83,107.82,,DQ-T05
2025-11-03,EG926950694,CARD,GW-ATLAS,CHARGEBACK?,381,474748.39,EGP,7831.1,8358.93,-527.83,,DQ-T05
,SA112481566,CARD,GW-ORION,Refunded,2,150.96,SAR,0.0,1.12,-1.12,Refunded,DQ-T02
2025-03-19,XX960876530,TOKEN,GW-ORION,Failed,2,83.75,AED,0.0,0.09,-0.09,Failed,DQ-T04
,SA897535524,LDEBIT,GW-NIMBUS,Success,4,3942.25,SAR,45.85,18.42,27.43,Success,DQ-T02
2026-05-24,SA732202482,CARD,GW-ORION,UNKNOWN,1,63.66,SAR,0.0,0.04,-0.04,,DQ-T05
2025-10-10,EG679079810,WALLET,GW-NILE,UNKNOWN,1,308.85,EGP,8.64,4.26,4.38,,DQ-T05
2024-10-02,SA589749602,CARD,GW-ORION,Success,93,-16740.09,SAR,-409.35,-235.36,-173.99,Success,DQ-T07
,SA754882184,CARD,GW-ORION,Failed,1,139.94,SAR,0.0,0.04,-0.04,Failed,DQ-T02
,SA623969133,CARD,GW-ORION,CAPTURED,4,982.08,SAR,24.5,13.48,11.02,Success,DQ-T02
,EG276584921,CARD,GW-ATLAS,Success,5,7069.08,EGP,175.51,121.37,54.14,Success,DQ-T02
2026-03-08,XX126714953,WALLET,GW-NILE,Success,7,1623.99,EGP,47.06,25.79,21.27,Success,DQ-T04
2026-05-05,EG955763785,CARD,GW-NILE,UNKNOWN,2,1884.76,EGP,0.0,15.47,-15.47,,DQ-T05
,EG723843125,TOKEN,GW-ATLAS,Success,57,15764.53,EGP,646.13,450.05,196.08,Success,DQ-T02
,EG595418422,TOKEN,GW-NILE,Success,29,53061.08,EGP,1084.99,746.21,338.78,Success,DQ-T02
,EG259754316,TOKEN,GW-ATLAS,Failed,1,375.81,EGP,0.0,0.99,-0.99,Failed,DQ-T02
2025-02-21,SA734980407,LDEBIT,GW-NIMBUS,Success,185,-10729.2,SAR,-93.53,-79.5,-14.03,Success,DQ-T07
,SA280340580,CARD,GW-ORION,SETTLED,2,718.98,SAR,17.35,9.66,7.69,Success,DQ-T02
2025-02-18,EG707591429,LDEBIT,GW-NILE,CAPTURED,1,846.82,EGP,1185.55,5.15,1180.4,Success,DQ-T09
,SA623969133,CARD,GW-ORION,Success,8,1845.39,SAR,46.22,25.44,20.78,Success,DQ-T02
2024-09-30,AE861319254,BNPL,GW-ATLAS,Success,2,-683.32,AED,-32.34,-23.76,-8.58,Success,DQ-T07
2025-08-08,XX294252148,BNPL,GW-NILE,Failed,3,1235.52,EGP,0.0,1.19,-1.19,Failed,DQ-T04
2026-05-21,XX825302875,CARD,GW-ATLAS,Success,3,51.31,OMR,1.24,0.83,0.41,Success,DQ-T04
2025-12-15,SA433295013,CARD,GW-NIMBUS,Success,91,-12246.36,SAR,-214.93,-187.51,-27.42,Success,DQ-T07
2026-03-18,SA900572493,LDEBIT,GW-NIMBUS,Success,11,-3792.46,SAR,-46.86,-18.92,-27.94,Success,DQ-T07
,SA722880043,LDEBIT,GW-NIMBUS,Success,4,5846.97,SAR,64.89,26.99,37.9,Success,DQ-T02
,EG336915801,CARD,GW-ATLAS,Failed,2,602.77,EGP,0.0,2.01,-2.01,Failed,DQ-T02
,AE572051786,LDEBIT,GW-NIMBUS,Voided,1,42.99,AED,0.0,0.06,-0.06,Voided,DQ-T02
2024-12-21,SA177886357,LDEBIT,GW-NIMBUS,PENDING_REVIEW,1,501.39,SAR,5.73,2.43,3.3,,DQ-T05
2026-05-02,EG838350410,LDEBIT,GW-NILE,PENDING_REVIEW,4,14010.77,EGP,170.09,63.96,106.13,,DQ-T05
,SA575207038,BANKTR,GW-NIMBUS,Success,3,16702.97,SAR,39.63,12.46,27.17,Success,DQ-T02
2024-08-14,XX510353505,WALLET,GW-NILE,Success,12,14086.94,EGP,272.91,134.45,138.46,Success,DQ-T04
2025-08-15,EG982441707,LDEBIT,GW-NILE,Success,5,1471.42,EGP,2059.99,14.61,2045.38,Success,DQ-T09
2025-12-22,EG873952802,TOKEN,GW-NILE,UNKNOWN,2,2658.54,EGP,0.0,0.81,-0.81,,DQ-T05
2025-02-19,XX179895622,CARD,GW-ATLAS,Success,60,10976.0,SAR,280.33,176.68,103.65,Success,DQ-T04
,SA986462340,CARD,GW-ORION,REFUNDED,1,46.52,SAR,0.0,0.56,-0.56,Refunded,DQ-T02
2024-12-16,SA112481566,CARD,GW-ORION,Success,11,1036.82,SAR,1451.55,15.75,1435.8,Success,DQ-T09
2025-08-27,AE798073466,CARD,GW-ORION,Success,10,-2187.46,AED,-52.34,-30.23,-22.11,Success,DQ-T07
,AE827819347,TOKEN,GW-NIMBUS,Success,31,1938.12,AED,55.98,34.53,21.45,Success,DQ-T02
2024-10-28,XX892560453,CARD,GW-ATLAS,Voided,1,46.18,AED,0.0,0.07,-0.07,Voided,DQ-T04
,SA315873581,CARD,GW-ORION,REFUND,2,119.53,SAR,0.0,1.12,-1.12,Refunded,DQ-T02
,SA474123129,CARD,GW-ORION,Success,68,4009.36,SAR,115.27,66.57,48.7,Success,DQ-T02
,AE923160667,TOKEN,GW-ORION,Failed,1,373.87,AED,0.0,0.04,-0.04,Failed,DQ-T02
2024-07-01,AE901159238,TOKEN,GW-ORION,PENDING_REVIEW,8,1472.85,AED,39.29,21.34,17.95,,DQ-T05
,EG686030808,WALLET,GW-NILE,Voided,9,7457.38,EGP,0.0,3.64,-3.64,Voided,DQ-T02
,AE241754747,LDEBIT,GW-NIMBUS,Success,14,636.11,AED,10.3,5.18,5.12,Success,DQ-T02
,AE547591847,BNPL,GW-ATLAS,Failed,2,356.44,AED,0.0,0.15,-0.15,Failed,DQ-T02
2026-06-15,OM435145511,TOKEN,GW-NIMBUS,PENDING_REVIEW,10,193.08,OMR,4.66,2.95,1.71,,DQ-T05
,EG696983188,CARD,GW-ATLAS,Voided,5,1703.01,EGP,0.0,5.1,-5.1,Voided,DQ-T02
,AE317795493,TOKEN,GW-NIMBUS,Success,37,9736.08,AED,149.79,145.14,4.65,Success,DQ-T02
2025-07-11,SA772263667,CARD,GW-NIMBUS,Success,0,473.09,SAR,15.25,9.07,6.18,Success,DQ-T08
,EG231422873,TOKEN,GW-ATLAS,Success,3,12450.91,EGP,293.23,199.14,94.09,Success,DQ-T02
