date_key,month_key,merchant_key,payment_method,gateway,status,currency,txn_count,amount_usd,gmv_usd,refund_usd,revenue_usd,expected_revenue_usd,cost_usd,gp_usd,amount_local
20250925,202509,2,CARD,GW-NIMBUS,Success,AED,21,1566.0722,1566.0722,0.0,35.4581,35.4573,22.5078,12.950300000000002,5751.4
20250925,202509,289,CARD,GW-ATLAS,Failed,EGP,1,40.0004,0.0,0.0,0.0,0.0,0.02,-0.02,2037.36
20250925,202509,775,LDEBIT,GW-NILE,Success,EGP,66,333.3066,333.3066,0.0,6.943,6.943,3.6599,3.2831,16976.47
20250925,202509,406,TOKEN,GW-ORION,Success,SAR,1,16.4747,16.4747,0.0,0.528,0.5292,0.2773,0.2507,61.78
20250926,202509,78,CARD,GW-NILE,Success,EGP,6,35.7368,35.7368,0.0,1.4456,1.4455,0.7522,0.6934,1820.2
20250926,202509,619,WALLET,GW-NILE,Refunded,EGP,11,184.841,0.0,184.841,0.0,0.0,1.65,-1.65,9414.6
20250926,202509,588,LDEBIT,GW-NILE,Failed,EGP,1,31.9566,0.0,0.0,0.0,0.0,0.008,-0.008,1627.66
20250926,202509,770,LDEBIT,GW-NIMBUS,Success,OMR,87,2249.883,2249.883,0.0,21.9506,21.941,14.0442,7.906400000000001,865.08
20250926,202509,606,LDEBIT,GW-NILE,Success,EGP,7,172.1162,172.1162,0.0,2.2072,2.2071,0.942,1.2652,8766.48
20250926,202509,513,CARD,GW-NIMBUS,Success,OMR,41,1068.9727,1068.9727,0.0,27.2042,27.2024,17.0871,10.1171,411.02
20250926,202509,375,CARD,GW-ATLAS,Success,EGP,242,6242.1139,6242.1139,0.0,112.3041,112.3041,108.9181,3.38600000000001,317932.71
20250927,202509,152,CARD,GW-ORION,Failed,AED,49,1263.5235,0.0,0.0,0.0,0.0,0.5882,-0.5882,4640.29
20250927,202509,42,TOKEN,GW-ORION,Success,SAR,17,165.3173,165.3173,0.0,5.768,5.7691,3.2107,2.5573,619.94
20250927,202509,557,TOKEN,GW-ORION,Failed,SAR,2,91.592,0.0,0.0,0.0,0.0,0.024,-0.024,343.47
20250927,202509,403,CARD,GW-NIMBUS,Voided,SAR,6,109.432,0.0,0.0,0.0,0.0,0.0907,-0.0907,410.37
20250927,202509,534,CARD,GW-ORION,Success,SAR,464,15543.6373,15543.6373,0.0,328.4267,328.4262,226.8773,101.5494,58288.64
20250927,202509,630,CARD,GW-ATLAS,Voided,EGP,5,136.3478,0.0,0.0,0.0,0.0,0.0999,-0.0999,6944.67
20250927,202509,822,WALLET,GW-NILE,Success,EGP,3,60.74,60.74,0.0,1.3241,1.324,0.5971,0.7270000000000001,3093.7
20250927,202509,180,CARD,GW-ORION,Voided,AED,3,180.049,0.0,0.0,0.0,0.0,0.0354,-0.0354,661.23
20250927,202509,582,TOKEN,GW-NIMBUS,Voided,OMR,1,34.3043,0.0,0.0,0.0,0.0,0.026,-0.026,13.19
20250928,202509,689,LDEBIT,GW-NIMBUS,Success,SAR,8,76.4587,76.4587,0.0,1.3493,1.3492,0.704,0.6453,286.72
20250928,202509,91,TOKEN,GW-ATLAS,Refunded,OMR,1,55.6827,0.0,55.6827,0.0,0.0,0.156,-0.156,21.41
20250928,202509,220,TOKEN,GW-NILE,Success,EGP,15,440.6962,440.6962,0.0,11.1512,11.1512,6.3477,4.8035,22446.2
20250928,202509,553,CARD,GW-ATLAS,Success,EGP,6,346.1099,346.1099,0.0,9.0508,9.0509,5.4903,3.5605,17628.59
20250928,202509,101,LDEBIT,GW-NILE,Success,EGP,2,147.1248,147.1248,0.0,1.8067,1.8068,0.6658,1.1409,7493.58
20250928,202509,120,LDEBIT,GW-NIMBUS,Failed,SAR,7,535.272,0.0,0.0,0.0,0.0,0.104,-0.104,2007.27
20250928,202509,620,BANKTR,GW-NILE,Failed,EGP,1,88.1642,0.0,0.0,0.0,0.0,0.008,-0.008,4490.51
20250929,202509,180,BNPL,GW-ATLAS,Success,AED,30,1674.6957,1674.6957,0.0,70.7556,70.7559,58.4779,12.277700000000005,6150.32
20250929,202509,248,TOKEN,GW-NIMBUS,Failed,SAR,1,11.848,0.0,0.0,0.0,0.0,0.016,-0.016,44.43
20250929,202509,463,CARD,GW-NIMBUS,Failed,AED,3,192.5092,0.0,0.0,0.0,0.0,0.0463,-0.0463,706.99
20250929,202509,837,TOKEN,GW-ORION,Failed,AED,1,21.1872,0.0,0.0,0.0,0.0,0.0109,-0.0109,77.81
20250929,202509,668,CARD,GW-ORION,Success,AED,31,407.8829,407.8829,0.0,12.885,12.8851,7.0742,5.8108,1497.95
20250930,202509,377,CARD,GW-ATLAS,Success,OMR,5,67.1782,67.1782,0.0,2.0286,2.0303,1.3524,0.6761999999999999,25.83
20250930,202509,409,CARD,GW-NILE,Voided,EGP,1,17.1312,0.0,0.0,0.0,0.0,0.008,-0.008,872.55
20250930,202509,120,LDEBIT,GW-NIMBUS,Success,SAR,330,25236.7733,25236.7733,0.0,221.0933,221.0929,128.416,92.6773,94637.9
20250930,202509,708,CARD,GW-NILE,Success,EGP,19,1890.4116,1890.4116,0.0,44.6421,44.6422,23.9756,20.6665,96285.28
20250930,202509,64,BNPL,GW-NILE,Failed,EGP,2,166.4317,0.0,0.0,0.0,0.0,0.0159,-0.0159,8476.95
20250930,202509,23,BNPL,GW-ATLAS,Success,SAR,50,603.3707,603.3707,0.0,27.8507,27.8516,21.8533,5.997399999999999,2262.64
20250930,202509,152,LDEBIT,GW-NIMBUS,Voided,AED,7,180.5037,0.0,0.0,0.0,0.0,0.1062,-0.1062,662.9
20250930,202509,102,CARD,GW-NIMBUS,Success,SAR,3,1496.0613,1496.0613,0.0,34.2907,34.2905,20.392,13.898700000000002,5610.23
20251001,202510,166,CARD,GW-ORION,Success,SAR,3,270.5813,270.5813,0.0,6.0107,6.012,3.648,2.3627,1014.68
20251001,202510,637,LDEBIT,GW-NIMBUS,Refunded,SAR,3,125.8133,0.0,125.8133,0.0,0.0,0.4507,-0.4507,471.8
20251001,202510,107,CARD,GW-ATLAS,Success,OMR,4,290.5332,290.5332,0.0,6.814,6.8234,4.5254,2.2886,111.71
20251001,202510,46,TOKEN,GW-ATLAS,Failed,EGP,8,65.3046,0.0,0.0,0.0,0.0,0.1601,-0.1601,3287.74
20251001,202510,742,TOKEN,GW-ORION,Failed,SAR,1,258.0027,0.0,0.0,0.0,0.0,0.0107,-0.0107,967.51
20251001,202510,504,BNPL,GW-ATLAS,Success,SAR,7,72.7573,72.7573,0.0,3.2533,3.2537,2.6533,0.5999999999999996,272.84
20251001,202510,839,WALLET,GW-NILE,Failed,EGP,4,92.1904,0.0,0.0,0.0,0.0,0.032,-0.032,4641.3
20251001,202510,552,CARD,GW-ORION,Failed,SAR,10,160.8453,0.0,0.0,0.0,0.0,0.12,-0.12,603.17
20251001,202510,285,CARD,GW-NIMBUS,Success,SAR,1856,96749.1493,96749.1493,0.0,1676.7813,1676.7809,1426.7547,250.02660000000012,362809.31
20251002,202510,170,TOKEN,GW-ATLAS,Refunded,EGP,1,19.7018,0.0,19.7018,0.0,0.0,0.15,-0.15,991.88
20251002,202510,637,CARD,GW-ATLAS,Success,SAR,920,38145.7813,38145.7813,0.0,591.1253,591.126,624.2453,-33.120000000000005,143046.68
20251002,202510,54,CARD,GW-ORION,Success,SAR,242,8233.6987,8233.6987,0.0,136.6587,136.658,119.9547,16.704000000000008,30876.37
20251002,202510,339,LDEBIT,GW-NIMBUS,Success,SAR,8,239.7147,239.7147,0.0,2.944,2.9434,1.44,1.504,898.93
20251002,202510,159,WALLET,GW-NILE,Success,EGP,71,1274.2309,1274.2309,0.0,28.3684,28.3684,12.8063,15.5621,64150.77
20251003,202510,474,CARD,GW-ATLAS,Failed,EGP,2,45.9975,0.0,0.0,0.0,0.0,0.0399,-0.0399,2315.73
20251003,202510,513,LDEBIT,GW-NIMBUS,Success,OMR,18,505.3576,505.3576,0.0,6.2419,6.2451,3.0949,3.147,194.31
20251003,202510,162,LDEBIT,GW-NILE,Success,EGP,323,5756.0174,5756.0174,0.0,53.5318,53.5318,34.617,18.9148,289784.97
20251003,202510,774,LDEBIT,GW-NIMBUS,Success,AED,1,22.3063,22.3063,0.0,0.305,0.3044,0.1443,0.1606999999999999,81.92
20251003,202510,455,TOKEN,GW-ATLAS,Success,SAR,118,1896.8373,1896.8373,0.0,33.8373,33.8377,37.4133,-3.5760000000000005,7113.14
20251003,202510,650,CARD,GW-ORION,Refunded,AED,1,21.4432,0.0,21.4432,0.0,0.0,0.1498,-0.1498,78.75
20251003,202510,504,CARD,GW-ORION,Failed,SAR,3,38.328,0.0,0.0,0.0,0.0,0.0373,-0.0373,143.73
20251003,202510,482,LDEBIT,GW-NIMBUS,Success,SAR,2,405.8133,405.8133,0.0,4.5307,4.5315,1.9173,2.6134000000000004,1521.8
20251004,202510,46,TOKEN,GW-ATLAS,Success,EGP,47,373.4183,373.4183,0.0,13.6433,13.6434,9.1241,4.5192,18799.63
20251004,202510,516,TOKEN,GW-ORION,Failed,SAR,3,104.312,0.0,0.0,0.0,0.0,0.0373,-0.0373,391.17
20251004,202510,315,LDEBIT,GW-NIMBUS,Voided,SAR,1,13.648,0.0,0.0,0.0,0.0,0.016,-0.016,51.18
20251004,202510,184,WALLET,GW-NILE,Success,EGP,102,409.464,409.464,0.0,12.4909,12.4908,6.8867,5.6042,20614.34
20251004,202510,764,TOKEN,GW-ATLAS,Success,OMR,13,109.7269,109.7269,0.0,3.8231,3.8317,2.6268,1.1963000000000004,42.19
20251004,202510,455,BNPL,GW-ATLAS,Success,SAR,88,1384.584,1384.584,0.0,36.192,36.193,49.6107,-13.4187,5192.19
20251004,202510,847,LDEBIT,GW-NIMBUS,Success,OMR,1,36.0468,36.0468,0.0,0.4681,0.4636,0.2081,0.26,13.86
20251004,202510,196,LDEBIT,GW-NILE,Success,EGP,6,87.5326,87.5326,0.0,1.2589,1.259,0.5645,0.6943999999999999,4406.8
20251004,202510,360,CARD,GW-NILE,Success,EGP,22,183.1935,183.1935,0.0,6.2394,6.2394,3.3918,2.8476,9222.82
20251004,202510,289,BNPL,GW-NILE,Failed,EGP,1,40.0002,0.0,0.0,0.0,0.0,0.0079,-0.0079,2013.8
20251005,202510,813,LDEBIT,GW-NIMBUS,Failed,SAR,2,26.888,0.0,0.0,0.0,0.0,0.0293,-0.0293,100.83
20251005,202510,429,TOKEN,GW-NILE,Success,EGP,24,619.462,619.462,0.0,17.4219,17.422,9.0772,8.344700000000001,31186.63
20251005,202510,534,LDEBIT,GW-NIMBUS,Refunded,SAR,6,231.8053,0.0,231.8053,0.0,0.0,0.8987,-0.8987,869.27
20251005,202510,541,LDEBIT,GW-NILE,Refunded,EGP,8,227.3818,0.0,227.3818,0.0,0.0,1.1999,-1.1999,11447.47
20251005,202510,879,TOKEN,GW-NIMBUS,Success,AED,10,259.0279,259.0279,0.0,7.6079,7.6086,4.2777,3.3302,951.28
20251005,202510,308,CARD,GW-ATLAS,Refunded,OMR,1,258.2575,0.0,258.2575,0.0,0.0,0.156,-0.156,99.3
20251005,202510,344,LDEBIT,GW-NILE,Success,EGP,2,27.4027,27.4027,0.0,0.4253,0.4252,0.181,0.2443,1379.58
20251005,202510,184,WALLET,GW-NILE,Success,EGP,112,466.0653,466.0653,0.0,14.0124,14.0125,7.6951,6.3173,23463.92
20251005,202510,277,TOKEN,GW-NILE,Success,EGP,14,87.9135,87.9135,0.0,3.4017,3.4018,1.8496,1.5521,4425.98
20251006,202510,160,CARD,GW-NIMBUS,Failed,SAR,2,169.6933,0.0,0.0,0.0,0.0,0.0293,-0.0293,636.35
20251006,202510,545,WALLET,GW-NILE,Failed,EGP,1,31.9259,0.0,0.0,0.0,0.0,0.0079,-0.0079,1607.3
20251006,202510,401,CARD,GW-NILE,Failed,EGP,1,28.7566,0.0,0.0,0.0,0.0,0.0079,-0.0079,1447.74
20251006,202510,546,TOKEN,GW-NILE,Success,EGP,1,182.6329,182.6329,0.0,4.3699,4.37,2.3542,2.0157000000000003,9194.6
20251006,202510,61,CARD,GW-NILE,Success,EGP,58,8190.9939,8190.9939,0.0,137.9349,137.9349,102.5945,35.3404,412373.13
20251006,202510,233,CARD,GW-ATLAS,Success,EGP,2,255.868,255.868,0.0,5.975,5.9749,3.8785,2.0965,12881.6
20251006,202510,699,CARD,GW-NIMBUS,Success,SAR,38,531.9093,531.9093,0.0,16.1013,16.1016,9.6507,6.450599999999998,1994.66
20251006,202510,863,LDEBIT,GW-NILE,Success,EGP,131,4199.9883,4199.9883,0.0,36.93,36.9299,21.5949,15.3351,211447.15
20251006,202510,483,TOKEN,GW-ATLAS,Voided,EGP,2,16.9162,0.0,0.0,0.0,0.0,0.0399,-0.0399,851.64
20251006,202510,449,BNPL,GW-ATLAS,Failed,EGP,3,104.6642,0.0,0.0,0.0,0.0,0.06,-0.06,5269.29
20251007,202510,604,CARD,GW-NIMBUS,Voided,SAR,5,177.04,0.0,0.0,0.0,0.0,0.0747,-0.0747,663.9
20251007,202510,235,CARD,GW-NIMBUS,Success,AED,13,1036.9367,1036.9367,0.0,25.2362,25.2353,14.8428,10.3934,3808.15
20251007,202510,601,TOKEN,GW-ORION,Success,SAR,1,25.816,25.816,0.0,0.7573,0.7569,0.4027,0.3545999999999999,96.81
20251007,202510,743,CARD,GW-ATLAS,Success,SAR,10,485.4747,485.4747,0.0,11.296,11.2969,7.8187,3.4773,1820.53
20251007,202510,196,TOKEN,GW-NILE,Refunded,EGP,1,9.2163,0.0,9.2163,0.0,0.0,0.15,-0.15,463.99
20251007,202510,811,TOKEN,GW-NILE,Failed,EGP,1,7.4139,0.0,0.0,0.0,0.0,0.0079,-0.0079,373.25
20251007,202510,536,TOKEN,GW-NILE,Success,EGP,1,189.2974,189.2974,0.0,4.2835,4.2835,2.4382,1.8453,9530.12
20251007,202510,600,TOKEN,GW-ATLAS,Success,AED,1,13.6828,13.6828,0.0,0.4275,0.4281,0.2805,0.1469999999999999,50.25
20251007,202510,99,CARD,GW-NILE,Failed,EGP,1,26.2413,0.0,0.0,0.0,0.0,0.0079,-0.0079,1321.11
20251007,202510,839,CARD,GW-ATLAS,Voided,EGP,5,115.2381,0.0,0.0,0.0,0.0,0.0999,-0.0999,5801.63
20251007,202510,75,TOKEN,GW-ATLAS,Success,EGP,1,8.9682,8.9682,0.0,0.3192,0.3193,0.2096,0.1095999999999999,451.5
20251007,202510,856,LDEBIT,GW-NIMBUS,Failed,OMR,2,76.697,0.0,0.0,0.0,0.0,0.026,-0.026,29.49
20251008,202510,254,LDEBIT,GW-NILE,Success,EGP,2,30.1124,30.1124,0.0,0.4422,0.4421,0.1919,0.2502999999999999,1516.0
20251008,202510,709,TOKEN,GW-ATLAS,Success,SAR,13,242.4587,242.4587,0.0,6.696,6.6971,4.6267,2.0693,909.22
20251008,202510,180,BNPL,GW-ATLAS,Success,AED,20,1153.2199,1153.2199,0.0,48.7243,48.7235,40.256,8.4683,4235.2
20251008,202510,482,TOKEN,GW-NIMBUS,Success,SAR,2,325.056,325.056,0.0,7.624,7.6243,4.68,2.944,1218.96
20251008,202510,837,BNPL,GW-ATLAS,Success,AED,7,168.0953,168.0953,0.0,7.4418,7.4416,5.9496,1.4921999999999995,617.33
20251008,202510,846,CARD,GW-ORION,Success,SAR,5,161.0027,161.0027,0.0,4.528,4.5275,2.3627,2.1653,603.76
20251008,202510,164,WALLET,GW-NILE,Voided,EGP,1,8.3812,0.0,0.0,0.0,0.0,0.0079,-0.0079,421.95
20251008,202510,243,BANKTR,GW-NIMBUS,Success,SAR,4,3642.472,3642.472,0.0,9.2933,9.2928,3.28,6.013300000000001,13659.27
20251009,202510,247,BANKTR,GW-NIMBUS,Refunded,SAR,3,265.4373,0.0,265.4373,0.0,0.0,0.4507,-0.4507,995.39
20251009,202510,839,CARD,GW-ATLAS,Refunded,EGP,7,160.028,0.0,160.028,0.0,0.0,1.05,-1.05,8056.56
20251009,202510,454,TOKEN,GW-ORION,Failed,AED,1,39.0388,0.0,0.0,0.0,0.0,0.0109,-0.0109,143.37
20251009,202510,139,CARD,GW-NILE,Success,EGP,4,37.3275,37.3275,0.0,1.3229,1.323,0.6656,0.6573,1879.24
20251009,202510,748,BNPL,GW-ATLAS,Refunded,AED,1,63.4118,0.0,63.4118,0.0,0.0,0.1498,-0.1498,232.88
20251009,202510,143,TOKEN,GW-ATLAS,Success,SAR,106,913.0213,913.0213,0.0,30.312,30.3121,21.648,8.664000000000001,3423.83
20251009,202510,760,CARD,GW-ATLAS,Voided,OMR,6,120.078,0.0,0.0,0.0,0.0,0.13,-0.13,46.17
20251009,202510,642,LDEBIT,GW-NIMBUS,Voided,SAR,1,67.0907,0.0,0.0,0.0,0.0,0.016,-0.016,251.59
20251009,202510,585,CARD,GW-NIMBUS,Failed,AED,3,119.5126,0.0,0.0,0.0,0.0,0.0463,-0.0463,438.91
20251009,202510,767,LDEBIT,GW-NILE,Success,EGP,1,44.1759,44.1759,0.0,0.5844,0.5844,0.2139,0.3705,2224.02
20251009,202510,162,TOKEN,GW-NILE,Success,EGP,204,3675.1696,3675.1696,0.0,70.6609,70.6608,57.1192,13.5417,185025.31
20251010,202510,415,TOKEN,GW-ATLAS,Success,AED,1,37.0973,37.0973,0.0,1.0456,1.0447,0.6344,0.4112000000000001,136.24
20251010,202510,43,TOKEN,GW-ATLAS,Success,AED,4,217.0293,217.0293,0.0,5.6256,5.6261,3.5779,2.0477000000000003,797.04
20251010,202510,652,CARD,GW-ORION,Success,SAR,7,1236.1653,1236.1653,0.0,29.6267,29.6263,16.264,13.3627,4635.62
20251010,202510,790,CARD,GW-ATLAS,Voided,EGP,1,5.8078,0.0,0.0,0.0,0.0,0.0201,-0.0201,292.39
20251010,202510,637,CARD,GW-ATLAS,Success,SAR,754,31174.8987,31174.8987,0.0,483.2533,483.2546,510.3253,-27.072000000000003,116905.87
20251010,202510,686,WALLET,GW-NILE,Failed,EGP,3,19.2052,0.0,0.0,0.0,0.0,0.024,-0.024,966.88
20251010,202510,559,WALLET,GW-NILE,Refunded,EGP,1,141.3285,0.0,141.3285,0.0,0.0,0.15,-0.15,7115.14
20251010,202510,461,CARD,GW-NILE,Failed,EGP,2,12.7449,0.0,0.0,0.0,0.0,0.0161,-0.0161,641.64
20251011,202510,534,LDEBIT,GW-NIMBUS,Success,SAR,285,9057.5467,9057.5467,0.0,94.3147,94.314,53.584,40.7307,33965.8
20251011,202510,375,CARD,GW-ATLAS,Refunded,EGP,10,333.6016,0.0,333.6016,0.0,0.0,1.5001,-1.5001,16795.07
20251011,202510,105,TOKEN,GW-NILE,Success,EGP,20,140.9582,140.9582,0.0,5.2562,5.2561,2.836,2.4202,7096.5
20251011,202510,375,CARD,GW-ATLAS,Success,EGP,210,5552.3688,5552.3688,0.0,99.5159,99.516,96.4936,3.0223000000000013,279532.34
20251011,202510,357,WALLET,GW-NILE,Success,EGP,87,651.1383,651.1383,0.0,12.1047,12.1047,8.3192,3.785499999999999,32781.36
20251011,202510,642,CARD,GW-NIMBUS,Failed,SAR,9,603.8053,0.0,0.0,0.0,0.0,0.136,-0.136,2264.27
20251011,202510,483,WALLET,GW-NILE,Failed,EGP,29,245.2844,0.0,0.0,0.0,0.0,0.232,-0.232,12348.77
20251011,202510,190,TOKEN,GW-NIMBUS,Success,SAR,11,651.36,651.36,0.0,15.4507,15.4495,9.8347,5.616,2442.6
20251011,202510,622,CARD,GW-ORION,Success,SAR,6,189.4133,189.4133,0.0,5.072,5.0717,2.784,2.2880000000000003,710.3
20251011,202510,552,BNPL,GW-ATLAS,Failed,SAR,7,112.592,0.0,0.0,0.0,0.0,0.1387,-0.1387,422.22
20251011,202510,776,WALLET,GW-NILE,Success,EGP,3,32.287,32.287,0.0,0.7848,0.7847,0.3665,0.4183,1625.48
20251012,202510,668,LDEBIT,GW-NIMBUS,Success,AED,6,77.9877,77.9877,0.0,1.2172,1.218,0.6208,0.5964,286.41
20251012,202510,327,TOKEN,GW-NIMBUS,Success,SAR,52,1762.0613,1762.0613,0.0,44.8453,44.8464,28.048,16.797300000000003,6607.73
20251012,202510,61,WALLET,GW-NILE,Success,EGP,18,3154.1406,3154.1406,0.0,41.8725,41.8726,26.1785,15.694000000000004,158794.26
20251012,202510,171,WALLET,GW-NILE,Failed,EGP,1,46.5413,0.0,0.0,0.0,0.0,0.0079,-0.0079,2343.11
20251012,202510,114,TOKEN,GW-ORION,Failed,SAR,14,2342.8,0.0,0.0,0.0,0.0,0.168,-0.168,8785.5
20251012,202510,147,CARD,GW-NIMBUS,Failed,AED,4,1081.2934,0.0,0.0,0.0,0.0,0.0599,-0.0599,3971.05
20251012,202510,307,CARD,GW-ORION,Failed,SAR,1,297.112,0.0,0.0,0.0,0.0,0.0107,-0.0107,1114.17
20251013,202510,452,CARD,GW-NIMBUS,Failed,SAR,2,770.968,0.0,0.0,0.0,0.0,0.0293,-0.0293,2891.13
20251013,202510,175,WALLET,GW-NILE,Failed,EGP,1,37.1336,0.0,0.0,0.0,0.0,0.0079,-0.0079,1869.48
20251013,202510,569,CARD,GW-ORION,Success,AED,36,397.5303,397.5303,0.0,13.3615,13.3605,7.2376,6.1239,1459.93
20251013,202510,59,TOKEN,GW-NIMBUS,Refunded,AED,1,37.5031,0.0,37.5031,0.0,0.0,0.1498,-0.1498,137.73
20251013,202510,804,BNPL,GW-ATLAS,Success,AED,3,85.6882,85.6882,0.0,3.7876,3.7883,3.0225,0.7650999999999999,314.69
20251013,202510,375,TOKEN,GW-NILE,Refunded,EGP,2,58.2725,0.0,58.2725,0.0,0.0,0.2999,-0.2999,2933.71
20251013,202510,750,CARD,GW-ATLAS,Failed,EGP,2,16.6232,0.0,0.0,0.0,0.0,0.0399,-0.0399,836.89
20251013,202510,552,CARD,GW-ORION,Success,SAR,106,1710.8533,1710.8533,0.0,48.9067,48.906,28.24,20.6667,6415.7
20251014,202510,164,WALLET,GW-NILE,Failed,EGP,18,150.8622,0.0,0.0,0.0,0.0,0.144,-0.144,7595.11
20251014,202510,632,CARD,GW-ORION,Success,AED,3,6366.4098,6366.4098,0.0,102.2001,102.1999,81.7971,20.40300000000001,23380.64
20251014,202510,306,CARD,GW-ATLAS,Success,OMR,12,306.0858,306.0858,0.0,8.6866,8.6948,5.3576,3.3290000000000006,117.69
20251014,202510,390,TOKEN,GW-NIMBUS,Success,OMR,2,63.329,63.329,0.0,1.6645,1.6609,1.0143,0.6502000000000001,24.35
20251014,202510,205,CARD,GW-NILE,Refunded,EGP,9,233.8765,0.0,233.8765,0.0,0.0,1.3501,-1.3501,11774.44
20251014,202510,270,CARD,GW-ORION,Success,AED,3,237.9387,237.9387,0.0,5.9333,5.9344,3.2294,2.7039,873.83
20251014,202510,22,CARD,GW-ATLAS,Success,EGP,2,15.461,15.461,0.0,0.5589,0.5588,0.3734,0.1854999999999999,778.38
20251014,202510,772,CARD,GW-ATLAS,Failed,OMR,1,47.1782,0.0,0.0,0.0,0.0,0.026,-0.026,18.14
20251014,202510,285,LDEBIT,GW-NIMBUS,Failed,SAR,22,1146.0747,0.0,0.0,0.0,0.0,0.3307,-0.3307,4297.78
20251015,202510,633,CARD,GW-ORION,Failed,SAR,210,12420.9813,0.0,0.0,0.0,0.0,2.52,-2.52,46578.68
20251015,202510,205,CARD,GW-NILE,Failed,EGP,13,398.2294,0.0,0.0,0.0,0.0,0.1041,-0.1041,20048.74
20251015,202510,184,TOKEN,GW-ATLAS,Voided,EGP,1,4.266,0.0,0.0,0.0,0.0,0.0201,-0.0201,214.77
20251015,202510,381,TOKEN,GW-NILE,Refunded,EGP,2,62.0465,0.0,62.0465,0.0,0.0,0.2999,-0.2999,3123.71
20251015,202510,368,CARD,GW-ATLAS,Refunded,OMR,3,134.1482,0.0,134.1482,0.0,0.0,0.4421,-0.4421,51.58
20251015,202510,520,LDEBIT,GW-NIMBUS,Success,AED,15,176.2805,176.2805,0.0,2.8945,2.8945,1.4677,1.4267999999999998,647.39
20251016,202510,373,CARD,GW-ORION,Success,SAR,7,154.056,154.056,0.0,4.2987,4.2987,2.392,1.9067000000000005,577.71
20251016,202510,581,WALLET,GW-NILE,Voided,EGP,19,132.057,0.0,0.0,0.0,0.0,0.152,-0.152,6648.37
20251016,202510,69,CARD,GW-NIMBUS,Success,AED,5,532.5092,532.5092,0.0,12.8359,12.8366,7.5126,5.323300000000001,1955.64
20251016,202510,83,CARD,GW-ORION,Refunded,SAR,8,297.7973,0.0,297.7973,0.0,0.0,1.2,-1.2,1116.74
20251016,202510,463,CARD,GW-NIMBUS,Refunded,AED,1,76.3975,0.0,76.3975,0.0,0.0,0.1498,-0.1498,280.57
20251016,202510,815,TOKEN,GW-NIMBUS,Voided,SAR,1,35.5867,0.0,0.0,0.0,0.0,0.016,-0.016,133.45
20251016,202510,298,TOKEN,GW-ORION,Failed,AED,1,10.5078,0.0,0.0,0.0,0.0,0.0109,-0.0109,38.59
20251017,202510,679,BNPL,GW-ATLAS,Failed,EGP,5,139.686,0.0,0.0,0.0,0.0,0.0999,-0.0999,7032.45
20251017,202510,61,CARD,GW-NILE,Failed,EGP,6,866.7733,0.0,0.0,0.0,0.0,0.0481,-0.0481,43637.44
20251017,202510,567,CARD,GW-NILE,Failed,EGP,2,63.1143,0.0,0.0,0.0,0.0,0.0161,-0.0161,3177.47
20251017,202510,22,BNPL,GW-ATLAS,Success,EGP,1,7.0134,7.0134,0.0,0.3256,0.3256,0.2624,0.0631999999999999,353.09
20251018,202510,357,BNPL,GW-NILE,Failed,EGP,9,65.5024,0.0,0.0,0.0,0.0,0.0719,-0.0719,3297.7
20251018,202510,21,CARD,GW-NILE,Success,EGP,27,147.2012,147.2012,0.0,6.4134,6.4135,3.2194,3.1940000000000004,7410.8
20251018,202510,635,LDEBIT,GW-NIMBUS,Success,AED,3,1058.8128,1058.8128,0.0,8.1443,8.1444,4.8986,3.2457,3888.49
20251018,202510,455,LDEBIT,GW-NIMBUS,Success,SAR,204,3311.104,3311.104,0.0,28.5013,28.502,24.08,4.421300000000002,12416.64
20251018,202510,135,LDEBIT,GW-NIMBUS,Failed,SAR,5,55.488,0.0,0.0,0.0,0.0,0.0747,-0.0747,208.08
20251018,202510,750,CARD,GW-ATLAS,Failed,EGP,2,16.6232,0.0,0.0,0.0,0.0,0.0399,-0.0399,836.89
20251018,202510,577,CARD,GW-ORION,Success,AED,55,2257.2825,2257.2825,0.0,40.098,40.0991,32.2097,7.888300000000001,8289.87
20251018,202510,53,TOKEN,GW-ATLAS,Success,OMR,3,168.1664,168.1664,0.0,4.3953,4.3981,2.7568,1.6384999999999996,64.66
20251018,202510,839,TOKEN,GW-NILE,Success,EGP,38,807.2466,807.2466,0.0,17.8315,17.8315,12.1854,5.646099999999999,40640.59
20251018,202510,67,LDEBIT,GW-NIMBUS,Refunded,SAR,1,10.7333,0.0,10.7333,0.0,0.0,0.1493,-0.1493,40.25
20251018,202510,827,LDEBIT,GW-NIMBUS,Success,SAR,12,181.08,181.08,0.0,1.5467,2.5792,1.3547,0.1919999999999999,679.05
20251019,202510,708,BNPL,GW-NILE,Success,EGP,3,238.8657,238.8657,0.0,10.8015,10.8015,6.9034,3.8981,12025.62
20251019,202510,32,LDEBIT,GW-NILE,Success,EGP,9,102.5862,102.5862,0.0,1.6123,1.6123,0.7306,0.8817,5164.67
20251019,202510,549,WALLET,GW-NILE,Success,EGP,2,73.0754,73.0754,0.0,1.3255,1.3255,0.6618,0.6636999999999998,3678.96
20251019,202510,278,CARD,GW-NIMBUS,Success,SAR,9,250.3467,250.3467,0.0,7.1707,7.1711,3.9653,3.2054,938.8
20251019,202510,228,TOKEN,GW-ORION,Failed,AED,25,338.9544,0.0,0.0,0.0,0.0,0.2995,-0.2995,1244.81
