merchant_key,month_key,gmv,refunds,success_txn,failed_txn,refunded_txn,voided_txn,revenue,expected_revenue,cogs,cost_of_failed_attempts,gp,mid,merchant_name,country_code,segment,vertical,service,integration_type,account_manager,fiscal_year,date_key,net_gmv,billing_leakage,gp_margin,take_rate,aov,success_rate,refund_rate,is_active,is_live_month,is_first_txn_month,months_since_live,prev_month_gmv,gmv_mom,gmv_rank_in_month
346,202506,32656.5384,1021.7227,1054,71,30,9,703.8265,703.8196,422.7323,1.2847,281.0942,SA620446884,Amber Outlet,SA,SME,Retail,POS Acceptance,POS Terminal,Omar Al-Anazi,2025,20250601,31634.815700000003,-0.006899999999973261,0.39937996082841437,0.02155239148065981,30.9834330170778,0.9368888888888889,0.031286925989681746,1,0,0,30,25542.3119,0.2785271171949005,228.0
346,202507,35637.2961,1227.2029,1165,69,39,11,771.4642,771.4686,464.3811,1.245,307.0831,SA620446884,Amber Outlet,SA,SME,Retail,POS Acceptance,POS Terminal,Omar Al-Anazi,2026,20250701,34410.0932,0.004400000000032378,0.3980523010659471,0.021647663667727024,30.589953733905578,0.9440842787682334,0.03443591501881648,1,0,0,31,32656.5384,0.09127598471980111,225.0
346,202508,34656.5867,1201.4747,1097,68,37,16,745.336,745.3248,448.1829,1.3408,297.1531,SA620446884,Amber Outlet,SA,SME,Retail,POS Acceptance,POS Terminal,Omar Al-Anazi,2026,20250801,33455.112,-0.011200000000030741,0.3986834125817081,0.021506330281510385,31.5921483135825,0.9416309012875537,0.034668004394096896,1,0,0,32,35637.2961,-0.027519186563651772,252.0
346,202509,29611.0879,709.4081,952,69,22,13,641.2799,641.2801,384.54859999999996,1.3138999999999998,256.73130000000003,SA620446884,Amber Outlet,SA,SME,Retail,POS Acceptance,POS Terminal,Omar Al-Anazi,2026,20250901,28901.679799999998,0.0001999999999497959,0.400342034733975,0.021656749058517367,31.104083928571427,0.9324191968658179,0.0239575155899625,1,0,0,33,34656.5867,-0.14558556627851643,272.0
346,202510,29328.3277,865.1678999999999,941,52,27,9,630.5171,630.5231,378.6921,0.9699999999999999,251.825,SA620446884,Amber Outlet,SA,SME,Retail,POS Acceptance,POS Terminal,Omar Al-Anazi,2026,20251001,28463.1598,0.005999999999971806,0.3993944018330351,0.021498569794008406,31.16719202975558,0.9476334340382678,0.02949939419832655,1,0,0,34,29611.0879,-0.009549132438325477,272.0
346,202511,46968.7626,1024.4132,1508,98,30,20,1021.8002,1021.7929999999999,612.3026,1.8739000000000001,409.4976,SA620446884,Amber Outlet,SA,SME,Retail,POS Acceptance,POS Terminal,Omar Al-Anazi,2026,20251101,45944.3494,-0.007200000000125328,0.4007609315402365,0.02175488864166926,31.146394297082228,0.9389788293897883,0.02181052136127597,1,0,0,35,29328.3277,0.6014811031997572,236.0
346,202512,41695.7891,1267.9759,1346,56,34,22,912.4665,912.4747000000001,548.7882999999999,1.2634,363.6782,SA620446884,Amber Outlet,SA,SME,Retail,POS Acceptance,POS Terminal,Omar Al-Anazi,2026,20251201,40427.813200000004,0.008200000000101682,0.3985660843439184,0.021883900501597654,30.977555052005943,0.9600570613409415,0.030410166766696348,1,0,0,36,46968.7626,-0.11226554007620375,249.0
346,202601,29426.5174,988.0639,941,59,29,16,646.4855,646.4797,389.6315,1.1649,256.854,SA620446884,Amber Outlet,SA,SME,Retail,POS Acceptance,POS Terminal,Omar Al-Anazi,2026,20260101,28438.4535,-0.00580000000002201,0.3973082149560972,0.021969487289719168,31.271538150903297,0.941,0.03357733049307425,1,0,0,37,41695.7891,-0.29425685338570556,296.0
346,202602,39420.7385,1062.7441000000001,1265,81,36,14,847.6537000000001,847.6591999999999,508.7142,1.4875,338.9395,SA620446884,Amber Outlet,SA,SME,Retail,POS Acceptance,POS Terminal,Omar Al-Anazi,2026,20260201,38357.994399999996,0.005499999999869942,0.3998560968942859,0.02150273516565399,31.162639130434783,0.9398216939078752,0.026959010420365415,1,0,0,38,29426.5174,0.3396331602597322,274.0
346,202603,40095.5571,1158.6879000000001,1287,79,37,19,863.8026,863.8000999999999,518.4798,1.5195999999999998,345.3228,SA620446884,Amber Outlet,SA,SME,Retail,POS Acceptance,POS Terminal,Omar Al-Anazi,2026,20260301,38936.8692,-0.0025000000000545697,0.39977050312189377,0.021543598904128956,31.15427902097902,0.9421669106881405,0.0288981618863702,1,0,0,39,39420.7385,0.017118365248281656,271.0
346,202604,34927.9173,1456.7439,1123,64,43,17,759.2668,759.274,459.2047,1.2928,300.0621,SA620446884,Amber Outlet,SA,SME,Retail,POS Acceptance,POS Terminal,Omar Al-Anazi,2026,20260401,33471.1734,0.0072000000000116415,0.39519981645450586,0.021738106898231805,31.102330632235084,0.9460825610783488,0.04170715040029026,1,0,0,40,40095.5571,-0.12888310261188507,284.0
346,202605,35950.8211,1329.7495,1164,79,39,10,779.9225,779.9207,470.15130000000005,1.3942,309.7712,SA620446884,Amber Outlet,SA,SME,Retail,POS Acceptance,POS Terminal,Omar Al-Anazi,2026,20260501,34621.0716,-0.0018000000000029104,0.3971820277014704,0.021694149845161673,30.885585137457046,0.9364440868865648,0.03698801471880707,1,0,0,41,34927.9173,0.029286137825343513,289.0
346,202606,52723.890699999996,1982.7733,1706,91,59,23,1136.5575,1136.5706,683.7402000000001,1.7727,452.8173,SA620446884,Amber Outlet,SA,SME,Retail,POS Acceptance,POS Terminal,Omar Al-Anazi,2026,20260601,50741.117399999996,0.013100000000122236,0.3984112550398902,0.021556783555049742,30.904976963657678,0.9493600445186422,0.03760673337409828,1,0,0,42,35950.8211,0.466555953015493,246.0
347,202407,14116.6811,416.7651,408,58,13,9,311.1948,311.1949,201.1266,1.0978999999999999,110.0682,EG537272220,Green Deals,EG,Online,E-commerce,Online Checkout,E-commerce Plugin,Karim Ezzat,2025,20240701,13699.916,0.00010000000003174137,0.3536954987679743,0.022044473328791142,34.599708578431375,0.8755364806866953,0.029522881267042295,1,0,1,19,,,273.0
347,202408,13754.515,699.3732,408,57,21,5,300.9597,300.9599,194.13760000000002,0.9659999999999999,106.8221,EG537272220,Green Deals,EG,Online,E-commerce,Online Checkout,E-commerce Plugin,Karim Ezzat,2025,20240801,13055.1418,0.0002000000000066393,0.35493821930311603,0.02188079332495548,33.71204656862745,0.8774193548387097,0.05084680921137532,1,0,0,20,14116.6811,-0.025655187464708004,290.0
347,202409,14571.5425,660.5493,431,62,19,2,325.346,325.3451,212.2624,1.0876000000000001,113.08359999999999,EG537272220,Green Deals,EG,Online,E-commerce,Online Checkout,E-commerce Plugin,Karim Ezzat,2025,20240901,13910.993199999999,-0.0009000000000014552,0.3475794999784844,0.02232749209632405,33.808683294663574,0.8742393509127789,0.04533146027608265,1,0,0,21,13754.515,0.059400676795946655,290.0
347,202410,12652.519,482.86469999999997,394,63,16,4,277.9347,277.9341,179.3995,1.0638,98.5352,EG537272220,Green Deals,EG,Online,E-commerce,Online Checkout,E-commerce Plugin,Karim Ezzat,2025,20241001,12169.6543,-0.0006000000000199179,0.3545264409229938,0.021966748281508214,32.112992385786804,0.862144420131291,0.03816352301071431,1,0,0,22,14571.5425,-0.1316966614893378,307.0
347,202411,17765.7435,784.7272,557,80,23,6,397.9244,397.9237,258.3738,1.3734,139.5506,EG537272220,Green Deals,EG,Online,E-commerce,Online Checkout,E-commerce Plugin,Karim Ezzat,2025,20241101,16981.0163,-0.0006999999999948159,0.3506962629082308,0.022398409613422595,31.89541023339318,0.8744113029827315,0.04417080546052013,1,0,0,23,12652.519,0.40412699637123645,273.0
347,202412,14473.948400000001,770.7576,431,61,20,5,313.9581,313.9566,200.5205,1.1039,113.4376,EG537272220,Green Deals,EG,Online,E-commerce,Online Checkout,E-commerce Plugin,Karim Ezzat,2025,20241201,13703.1908,-0.0015000000000213731,0.3613144556550699,0.021691254613012162,33.582246867749426,0.8760162601626016,0.05325137127060643,1,0,0,24,17765.7435,-0.18528890164377299,307.0
347,202501,14237.0739,824.3329,427,53,24,6,312.5385,312.5373,202.45389999999998,0.9998,110.0846,EG537272220,Green Deals,EG,Online,E-commerce,Online Checkout,E-commerce Plugin,Karim Ezzat,2025,20250101,13412.741,-0.0011999999999829924,0.35222732559348685,0.021952439257901163,33.34209344262295,0.8895833333333333,0.05790044399502626,1,0,0,25,14473.948400000001,-0.016365575823111385,304.0
347,202502,15349.174200000001,776.2365,461,61,22,7,344.20320000000004,344.2034,224.71869999999996,1.2021000000000002,119.4845,EG537272220,Green Deals,EG,Online,E-commerce,Online Checkout,E-commerce Plugin,Karim Ezzat,2025,20250201,14572.937700000002,0.0001999999999497959,0.3471336117735105,0.02242486765183758,33.29538872017354,0.8831417624521073,0.05057187376243342,1,0,0,26,14237.0739,0.07811298219081393,307.0
347,202503,17678.4604,686.0651,527,72,21,11,391.8871,391.88599999999997,253.7855,1.3619999999999999,138.10160000000002,EG537272220,Green Deals,EG,Online,E-commerce,Online Checkout,E-commerce Plugin,Karim Ezzat,2025,20250301,16992.3953,-0.0011000000000080945,0.35240149522655895,0.022167490331906955,33.54546565464896,0.8797996661101837,0.038807966557992804,1,0,0,27,15349.174200000001,0.1517531933411765,317.0
347,202504,13867.3583,535.2344,414,55,15,6,308.9583,308.9586,199.9599,1.038,108.9984,EG537272220,Green Deals,EG,Online,E-commerce,Online Checkout,E-commerce Plugin,Karim Ezzat,2025,20250401,13332.1239,0.00029999999998153726,0.3527932410296147,0.022279535389231272,33.496034541062805,0.8827292110874201,0.03859670951171717,1,0,0,28,17678.4604,-0.2155788464475108,343.0
347,202505,15350.654700000001,573.1695000000001,467,53,20,8,346.14549999999997,346.1461,225.54459999999997,0.9331,120.6009,EG537272220,Green Deals,EG,Online,E-commerce,Online Checkout,E-commerce Plugin,Karim Ezzat,2025,20250501,14777.485200000001,0.0006000000000199179,0.3484110005763473,0.022549233681870257,32.870780942184155,0.8980769230769231,0.03733844003409184,1,0,0,29,13867.3583,0.10696315534011991,334.0
347,202506,14845.0494,786.8285,440,56,23,5,329.4761,329.4754,215.2908,0.992,114.1853,EG537272220,Green Deals,EG,Online,E-commerce,Online Checkout,E-commerce Plugin,Karim Ezzat,2025,20250601,14058.2209,-0.0006999999999948159,0.34656626080010056,0.02219434177160771,33.73874863636364,0.8870967741935484,0.05300275390124333,1,0,0,30,15350.654700000001,-0.03293705121254542,342.0
347,202507,14637.0533,1056.8494,440,61,32,3,319.9549,319.9534,206.4719,1.0508,113.483,EG537272220,Green Deals,EG,Online,E-commerce,Online Checkout,E-commerce Plugin,Karim Ezzat,2026,20250701,13580.2039,-0.0015000000000213731,0.35468436332745645,0.021859242666008465,33.26603022727273,0.8782435129740519,0.0722036996339967,1,0,0,31,14845.0494,-0.014011142327353947,364.0
347,202508,14517.089199999999,379.548,436,46,11,8,316.534,316.5337,202.0389,0.9017,114.49510000000001,EG537272220,Green Deals,EG,Online,E-commerce,Online Checkout,E-commerce Plugin,Karim Ezzat,2026,20250801,14137.541199999998,-0.00029999999998153726,0.3617150132371246,0.021804233316965498,33.29607614678899,0.9045643153526971,0.026144910647790193,1,0,0,32,14637.0533,-0.008195918778269466,382.0
347,202509,15915.955899999999,1109.0295,472,63,32,8,355.6989,355.6992,233.1873,1.1089,122.5116,EG537272220,Green Deals,EG,Online,E-commerce,Online Checkout,E-commerce Plugin,Karim Ezzat,2026,20250901,14806.926399999998,0.0003000000000383807,0.3444250179013767,0.022348572855746603,33.72024555084746,0.8822429906542056,0.0696803576843286,1,0,0,33,14517.089199999999,0.09635999894524315,378.0
347,202510,13828.7178,612.0365,416,50,16,4,301.4294,301.42859999999996,193.8114,0.839,107.618,EG537272220,Green Deals,EG,Online,E-commerce,Online Checkout,E-commerce Plugin,Karim Ezzat,2026,20251001,13216.6813,-0.0008000000000265572,0.3570255588870893,0.02179734985986915,33.242110096153844,0.8927038626609443,0.04425836934787982,1,0,0,34,15915.955899999999,-0.13114123418751109,401.0
347,202511,19698.8181,725.5304,594,81,23,7,441.4548,441.4557,287.6546,1.4121,153.8002,EG537272220,Green Deals,EG,Online,E-commerce,Online Checkout,E-commerce Plugin,Karim Ezzat,2026,20251101,18973.2877,0.0009000000000014552,0.3483939918650788,0.022410217595744995,33.162993434343434,0.88,0.03683116399760045,1,0,0,35,13828.7178,0.42448623110958267,357.0
347,202512,15645.983,896.1424000000001,462,61,24,3,343.9653,343.96410000000003,221.43859999999998,1.0172999999999999,122.5267,EG537272220,Green Deals,EG,Online,E-commerce,Online Checkout,E-commerce Plugin,Karim Ezzat,2026,20251201,14749.8406,-0.0011999999999829924,0.3562181999172591,0.021984256278432618,33.86576406926407,0.8833652007648184,0.0572761967081263,1,0,0,36,19698.8181,-0.2057400134072003,407.0
347,202601,13469.5714,568.3335,403,59,18,5,299.2816,299.28200000000004,194.93569999999997,0.9658000000000001,104.3459,EG537272220,Green Deals,EG,Online,E-commerce,Online Checkout,E-commerce Plugin,Karim Ezzat,2026,20260101,12901.2379,0.0004000000000132786,0.34865457816317474,0.022219088574711443,33.42325409429281,0.8722943722943723,0.04219388153657212,1,0,0,37,15645.983,-0.13910353858878663,426.0
347,202602,17469.8024,1552.1553,526,56,40,5,382.7697,382.77059999999994,248.10600000000002,0.9568,134.6637,EG537272220,Green Deals,EG,Online,E-commerce,Online Checkout,E-commerce Plugin,Karim Ezzat,2026,20260201,15917.6471,0.0008999999999446118,0.3518138974950212,0.02191036230610141,33.21255209125476,0.9037800687285223,0.08884790248114081,1,0,0,38,13469.5714,0.2969827978342354,406.0
347,202603,16230.430400000001,558.0030999999999,500,74,16,4,360.7619,360.7617,233.0758,1.2222,127.68610000000001,EG537272220,Green Deals,EG,Online,E-commerce,Online Checkout,E-commerce Plugin,Karim Ezzat,2026,20260301,15672.427300000001,-0.0002000000000066393,0.3539345479664011,0.02222750051039928,32.4608608,0.8710801393728222,0.03438005562686741,1,0,0,39,17469.8024,-0.07094367592846954,432.0
347,202604,14714.6388,588.158,451,62,18,9,325.6737,325.67470000000003,210.0369,1.0739,115.6368,EG537272220,Green Deals,EG,Online,E-commerce,Online Checkout,E-commerce Plugin,Karim Ezzat,2026,20260401,14126.480800000001,0.0010000000000331966,0.3550695066872148,0.022132632980430344,32.62669356984479,0.8791423001949318,0.03997094376519796,1,0,0,40,16230.430400000001,-0.09339195342595477,434.0
347,202605,15414.1081,484.4201,455,58,14,11,336.2479,336.2468,214.5795,1.0914,121.6684,EG537272220,Green Deals,EG,Online,E-commerce,Online Checkout,E-commerce Plugin,Karim Ezzat,2026,20260501,14929.688,-0.0011000000000080945,0.3618413676338202,0.021814294918562304,33.87716065934066,0.8869395711500975,0.03142705999317599,1,0,0,41,14714.6388,0.047535607873704575,431.0
347,202606,15083.4847,917.835,453,53,27,5,336.6957,336.6952,220.5944,0.8961,116.1013,EG537272220,Green Deals,EG,Online,E-commerce,Online Checkout,E-commerce Plugin,Karim Ezzat,2026,20260601,14165.649700000002,-0.0004999999999881766,0.3448256095934697,0.022322142840109086,33.2968757174393,0.8952569169960475,0.06085032857161979,1,0,0,42,15414.1081,-0.0214494019280946,440.0
348,202407,15825.5766,76.0757,2409,234,11,24,535.969,535.9685,279.9427,2.347,256.0263,EG511253320,Coral Bakery,EG,SME,Food & Beverage,POS Acceptance,POS Terminal,Nadia Fouad,2025,20240701,15749.500900000001,-0.0005000000001018634,0.47768863497702285,0.03386726522179293,6.569355168119552,0.9114642451759364,0.004807136063528958,1,0,1,20,,,261.0
348,202408,16153.9014,122.6929,2463,260,20,32,537.6406999999999,537.6410000000001,281.4445,2.5918,256.1962,EG511253320,Coral Bakery,EG,SME,Food & Beverage,POS Acceptance,POS Terminal,Nadia Fouad,2025,20240801,16031.2085,0.0003000000001520675,0.4765193557704988,0.03328240569798203,6.558628258221681,0.9045170767535806,0.0075952487861539126,1,0,0,21,15825.5766,0.020746466830156466,273.0
348,202409,13413.01,82.8648,2054,218,12,17,448.5612,448.5602,234.7303,2.1214,213.83089999999999,EG511253320,Coral Bakery,EG,SME,Food & Beverage,POS Acceptance,POS Terminal,Nadia Fouad,2025,20240901,13330.1452,-0.0009999999999763531,0.4767039592367775,0.03344224748956424,6.530189873417721,0.9040492957746479,0.006177942162124683,1,0,0,22,16153.9014,-0.16967364923992914,300.0
348,202410,14597.7768,52.7605,2202,188,9,24,485.2506,485.2506,251.50339999999997,1.9476999999999998,233.74720000000002,EG511253320,Coral Bakery,EG,SME,Food & Beverage,POS Acceptance,POS Terminal,Nadia Fouad,2025,20241001,14545.0163,0.0,0.4817040926894269,0.03324140426643597,6.629326430517711,0.9213389121338912,0.0036142832379790876,1,0,0,23,13413.01,0.08832967395088794,279.0
348,202411,16992.3213,67.5883,2619,240,9,28,573.7955,573.7950000000001,298.2951,2.4682,275.5004,EG511253320,Coral Bakery,EG,SME,Food & Beverage,POS Acceptance,POS Terminal,Nadia Fouad,2025,20241101,16924.733,-0.0004999999998744897,0.48013691288969684,0.03376792904686895,6.488095189003436,0.9160545645330536,0.00397757897857075,1,0,0,24,14597.7768,0.16403487550241214,281.0
348,202412,18916.4166,95.511,2860,295,16,38,629.1714000000001,629.1732,327.3423,3.035,301.8291,EG511253320,Coral Bakery,EG,SME,Food & Beverage,POS Acceptance,POS Terminal,Nadia Fouad,2025,20241201,18820.905600000002,0.0017999999998892235,0.4797247618057654,0.033260601799180084,6.614131678321678,0.9064976228209192,0.00504910639364963,1,0,0,25,16992.3213,0.1132332225850744,273.0
348,202501,13611.9624,89.5467,2110,207,13,23,460.2601,460.2603,240.6892,2.1274,219.5709,EG511253320,Coral Bakery,EG,SME,Food & Beverage,POS Acceptance,POS Terminal,Nadia Fouad,2025,20250101,13522.4157,0.0001999999999497959,0.4770582981231699,0.03381291297131411,6.45116701421801,0.9106603366422098,0.006578529779071385,1,0,0,26,18916.4166,-0.28041538268934085,313.0
348,202502,17214.7319,104.2304,2604,262,16,28,577.3237,577.3244,301.3942,2.5941,275.9295,EG511253320,Coral Bakery,EG,SME,Food & Beverage,POS Acceptance,POS Terminal,Nadia Fouad,2025,20250201,17110.5015,0.0006999999999379725,0.4779459079888804,0.03353660709639051,6.610880145929339,0.9085833914863922,0.006054721072943344,1,0,0,27,13611.9624,0.2646767155336837,294.0
348,202503,23939.6805,81.81400000000001,3622,376,12,42,796.6391,796.6388000000001,415.9095,3.8299,380.7296,EG511253320,Coral Bakery,EG,SME,Food & Beverage,POS Acceptance,POS Terminal,Nadia Fouad,2025,20250301,23857.8665,-0.00029999999992469384,0.47791980082323354,0.03327693116038036,6.609519740474876,0.9059529764882441,0.0034175059270319004,1,0,0,28,17214.7319,0.39065078904888434,270.0
348,202504,19939.3117,60.53360000000001,3018,268,9,41,659.0545999999999,659.0546,341.4193,2.7951,317.63530000000003,EG511253320,Coral Bakery,EG,SME,Food & Beverage,POS Acceptance,POS Terminal,Nadia Fouad,2025,20250401,19878.7781,1.1368683772161603e-13,0.4819559714779323,0.03305302659970956,6.606796454605699,0.9184418746195983,0.0030358921566986693,1,0,0,29,23939.6805,-0.16710201291115812,287.0
348,202505,19693.2557,160.7054,2958,285,21,33,660.5065,660.5065999999999,343.9065,2.8459999999999996,316.6,EG511253320,Coral Bakery,EG,SME,Food & Beverage,POS Acceptance,POS Terminal,Nadia Fouad,2025,20250501,19532.550300000003,9.999999997489795e-05,0.47932912090948393,0.03353973106640767,6.657625321162948,0.9121184088806661,0.008160428242446473,1,0,0,30,19939.3117,-0.012340245425823645,290.0
348,202506,17445.2985,79.2591,2649,269,11,34,578.5997,578.5998,301.2203,2.7847,277.37940000000003,EG511253320,Coral Bakery,EG,SME,Food & Beverage,POS Acceptance,POS Terminal,Nadia Fouad,2025,20250601,17366.0394,9.999999997489795e-05,0.47939775979835464,0.03316651188284339,6.585616647791619,0.9078135709389993,0.0045432928533725,1,0,0,31,19693.2557,-0.11414858133386246,312.0
348,202507,24655.4271,133.17149999999998,3743,343,19,41,822.2246,822.2234,426.8516,3.4405,395.373,EG511253320,Coral Bakery,EG,SME,Food & Beverage,POS Acceptance,POS Terminal,Nadia Fouad,2026,20250701,24522.2556,-0.0012000000000398359,0.48085766346567593,0.033348625301242496,6.587076436013893,0.916054821341165,0.005401305743350922,1,0,0,32,17445.2985,0.41329923933373797,268.0
348,202508,20153.8169,133.8201,3066,274,16,45,675.9628,675.9637,352.68839999999994,2.8926,323.2744,EG511253320,Coral Bakery,EG,SME,Food & Beverage,POS Acceptance,POS Terminal,Nadia Fouad,2026,20250801,20019.9968,0.0009000000000014552,0.47824288555524064,0.033540187615776144,6.573325799086758,0.9179640718562875,0.006639938264001991,1,0,0,33,24655.4271,-0.18258090528068763,332.0
348,202509,22433.117700000003,137.11430000000001,3385,280,19,31,749.443,749.4435,388.0169,2.9076,361.4261,EG511253320,Coral Bakery,EG,SME,Food & Beverage,POS Acceptance,POS Terminal,Nadia Fouad,2026,20250901,22296.0034,0.0004999999999881766,0.48225962481469575,0.03340788427281331,6.627213500738553,0.9236016371077762,0.006112137502849191,1,0,0,34,20153.8169,0.11309524202336088,324.0
348,202510,25586.5092,154.38580000000002,3896,356,22,55,855.4005999999999,855.4001999999999,445.2154,3.9954,410.1852,EG511253320,Coral Bakery,EG,SME,Food & Beverage,POS Acceptance,POS Terminal,Nadia Fouad,2026,20251001,25432.1234,-0.0004000000000132786,0.4795240966630138,0.0334317039230971,6.567379158110883,0.916274694261524,0.006033875070382794,1,0,0,35,22433.117700000003,0.1405685799972421,296.0
348,202511,28322.574699999997,178.6386,4299,444,24,47,937.3593999999999,937.3601,488.8148,4.6137999999999995,448.5446,EG511253320,Coral Bakery,EG,SME,Food & Beverage,POS Acceptance,POS Terminal,Nadia Fouad,2026,20251101,28143.9361,0.0007000000000516593,0.47851933847358874,0.033095839976723586,6.588177413351942,0.9063883617963314,0.006307286745367822,1,0,0,36,25586.5092,0.10693391109405409,295.0
348,202512,24093.0513,225.6741,3634,336,32,38,800.0593,800.0589,416.9821,3.3305000000000002,383.0772,EG511253320,Coral Bakery,EG,SME,Food & Beverage,POS Acceptance,POS Terminal,Nadia Fouad,2026,20251201,23867.3772,-0.0004000000000132786,0.47881100813402205,0.033207055845184706,6.629898541552008,0.9153652392947104,0.009366771239971585,1,0,0,37,28322.574699999997,-0.14933400105040587,323.0
348,202601,25343.9347,154.6064,3872,381,20,41,849.1447,849.145,443.9293,3.8663,405.2154,EG511253320,Coral Bakery,EG,SME,Food & Beverage,POS Acceptance,POS Terminal,Nadia Fouad,2026,20260101,25189.3283,0.0003000000000383807,0.47720417968810264,0.033504848795242514,6.545437680785124,0.9104161768163649,0.0061003313743544325,1,0,0,38,24093.0513,0.05191884516512039,318.0
348,202602,27172.2515,94.3305,4182,413,16,60,916.6167,916.6163,477.3672,4.2761,439.2495,EG511253320,Coral Bakery,EG,SME,Food & Beverage,POS Acceptance,POS Terminal,Nadia Fouad,2026,20260201,27077.921,-0.0004000000000132786,0.4792073938866704,0.033733557191607776,6.49742981826877,0.9101196953210011,0.0034715746687388055,1,0,0,39,25343.9347,0.07214021112514928,324.0
348,202603,31782.0236,209.55360000000002,4814,466,28,59,1058.934,1058.9337,552.8727,4.7973,506.0613,EG511253320,Coral Bakery,EG,SME,Food & Beverage,POS Acceptance,POS Terminal,Nadia Fouad,2026,20260301,31572.47,-0.00029999999992469384,0.47789692275439266,0.033318646204768404,6.601999085999169,0.9117424242424242,0.006593463104721879,1,0,0,40,27172.2515,0.16964998649449428,303.0
348,202604,30171.8493,197.8725,4584,522,29,63,1013.5323,1013.5318000000001,529.2702,5.459700000000001,484.26210000000003,EG511253320,Coral Bakery,EG,SME,Food & Beverage,POS Acceptance,POS Terminal,Nadia Fouad,2026,20260401,29973.9768,-0.0004999999998744897,0.4777964155656411,0.03359198469813383,6.581991557591623,0.8977673325499412,0.006558182696477938,1,0,0,41,31782.0236,-0.05066305154968165,310.0
348,202605,29379.5877,117.2897,4511,461,19,64,988.5879000000001,988.587,514.6758,4.726500000000001,473.9121,EG511253320,Coral Bakery,EG,SME,Food & Beverage,POS Acceptance,POS Terminal,Nadia Fouad,2026,20260501,29262.298,-0.000900000000115142,0.4793828651959021,0.03364880100070295,6.512876900908889,0.9072807723250201,0.0039922173584484985,1,0,0,42,30171.8493,-0.026258304292935786,313.0
348,202606,32300.0671,273.7328,4896,547,40,53,1076.2395000000001,1076.2409,563.098,5.3743,513.1415,EG511253320,Coral Bakery,EG,SME,Food & Beverage,POS Acceptance,POS Terminal,Nadia Fouad,2026,20260601,32026.3343,0.001399999999875945,0.476791178915102,0.03332003914010445,6.597235927287581,0.8995039500275583,0.008474682085103161,1,0,0,43,29379.5877,0.09940505053445663,307.0
349,202407,4792.125300000001,61.3942,167,16,2,2,149.2964,149.29160000000002,85.8,0.2832,63.4964,AE609791679,Golden Mart,AE,SME,Retail,Online Checkout,Hosted Checkout,Yousef Al-Marri,2025,20240701,4730.731100000001,-0.004799999999988813,0.42530429400842884,0.03115452761637931,28.695361077844314,0.912568306010929,0.012811476361020858,1,0,1,19,,,391.0
349,202408,5121.116,192.6698,183,29,6,2,168.2917,168.2936,100.7899,0.5065999999999999,67.5018,AE609791679,Golden Mart,AE,SME,Retail,Online Checkout,Hosted Checkout,Yousef Al-Marri,2025,20240801,4928.4462,0.00190000000000623,0.40109999483040465,0.032862309699682644,27.98424043715847,0.8632075471698113,0.03762261975709982,1,0,0,20,4792.125300000001,0.06865235765016398,393.0
349,202409,6062.805,163.5507,203,23,6,2,198.0447,198.0458,117.9554,0.4140999999999998,80.0893,AE609791679,Golden Mart,AE,SME,Retail,Online Checkout,Hosted Checkout,Yousef Al-Marri,2025,20240901,5899.2543000000005,0.0011000000000080945,0.4044001177511945,0.03266552363138844,29.86603448275862,0.8982300884955752,0.026976077904534285,1,0,0,21,5121.116,0.18388355194453715,388.0
349,202410,4663.605100000001,160.02179999999998,158,18,6,2,145.9686,145.9633,85.4377,0.3265999999999999,60.5309,AE609791679,Golden Mart,AE,SME,Retail,Online Checkout,Hosted Checkout,Yousef Al-Marri,2025,20241001,4503.5833,-0.0053000000000054115,0.41468439102656324,0.031299519764227034,29.51648797468355,0.8977272727272727,0.034312896690159286,1,0,0,22,6062.805,-0.2307842492047822,416.0
349,202411,6374.0126,200.3485,225,29,6,3,206.5729,206.5679,122.3747,0.5361999999999999,84.1982,AE609791679,Golden Mart,AE,SME,Retail,Online Checkout,Hosted Checkout,Yousef Al-Marri,2025,20241101,6173.6641,-0.0049999999999954525,0.40759557521824014,0.03240861180600741,28.328944888888888,0.8858267716535433,0.031432084084678465,1,0,0,23,4663.605100000001,0.3667565034612384,400.0
349,202412,6811.5667,167.3764,243,29,6,1,212.2999,212.2928,122.8843,0.4737999999999999,89.41559999999998,AE609791679,Golden Mart,AE,SME,Retail,Online Checkout,Hosted Checkout,Yousef Al-Marri,2025,20241201,6644.1903,-0.007100000000008322,0.4211758931586872,0.03116755797164843,28.031138683127573,0.8933823529411765,0.024572379214902202,1,0,0,24,6374.0126,0.0686465696663355,400.0
349,202501,5370.4016,145.6474,198,28,6,3,174.9734,174.9717,104.1798,0.5285,70.7936,AE609791679,Golden Mart,AE,SME,Retail,Online Checkout,Hosted Checkout,Yousef Al-Marri,2025,20250101,5224.7542,-0.0016999999999995907,0.40459635578893705,0.03258106432859695,27.123240404040406,0.8761061946902655,0.027120392635068484,1,0,0,25,6811.5667,-0.2115761561873864,432.0
349,202502,4930.965200000001,291.6377,168,16,8,1,156.0327,156.02790000000002,91.71430000000001,0.28849999999999987,64.3184,AE609791679,Golden Mart,AE,SME,Retail,Online Checkout,Hosted Checkout,Yousef Al-Marri,2025,20250201,4639.3275,-0.004799999999988813,0.41221103012381377,0.031643439706287114,29.350983333333335,0.9130434782608695,0.0591441407860676,1,0,0,26,5370.4016,-0.08182561244581775,462.0
