date_key,gateway,payment_method,country_code,success_count,failed_count,gmv_usd
20251002,GW-NIMBUS,BANKTR,AE,487,11,127578.6766
20251002,GW-NIMBUS,BANKTR,OM,8,0,17544.7595
20251002,GW-NIMBUS,BANKTR,SA,1781,45,148993.3359
20251002,GW-NIMBUS,CARD,AE,9666,1023,462308.6944
20251002,GW-NIMBUS,CARD,OM,1633,210,52823.953
20251002,GW-NIMBUS,CARD,SA,4477,431,237973.4349
20251002,GW-NIMBUS,LDEBIT,AE,1446,65,66729.29609999999
20251002,GW-NIMBUS,LDEBIT,OM,901,64,27735.7609
20251002,GW-NIMBUS,LDEBIT,SA,6518,322,306710.2744
20251002,GW-NIMBUS,TOKEN,AE,1612,67,68934.4619
20251002,GW-NIMBUS,TOKEN,OM,176,10,6036.4890000000005
20251002,GW-NIMBUS,TOKEN,SA,787,38,23532.5972
20251002,GW-ORION,CARD,AE,7447,626,261713.14620000002
20251002,GW-ORION,CARD,SA,7939,822,340587.8643
20251002,GW-ORION,TOKEN,AE,2229,62,73156.2122
20251002,GW-ORION,TOKEN,SA,1474,60,83740.6134
20251003,GW-ATLAS,BNPL,AE,231,68,11134.9135
20251003,GW-ATLAS,BNPL,EG,211,76,2703.8739
20251003,GW-ATLAS,BNPL,SA,786,253,28297.2879
20251003,GW-ATLAS,CARD,AE,333,48,25022.2355
20251003,GW-ATLAS,CARD,EG,19819,2657,210340.8241
20251003,GW-ATLAS,CARD,OM,1230,144,36375.7607
20251003,GW-ATLAS,CARD,SA,2337,320,89675.6345
20251003,GW-ATLAS,TOKEN,AE,35,1,1832.6725000000001
20251003,GW-ATLAS,TOKEN,EG,1312,81,20887.1701
20251003,GW-ATLAS,TOKEN,OM,463,33,10308.2184
20251003,GW-ATLAS,TOKEN,SA,1082,56,40651.4373
20251003,GW-NILE,BANKTR,EG,0,0,0.0
20251003,GW-NILE,BNPL,EG,196,48,3685.7158
20251003,GW-NILE,CARD,EG,8090,777,120570.3557
20251003,GW-NILE,LDEBIT,EG,9204,551,103392.4021
20251003,GW-NILE,TOKEN,EG,2503,131,30545.6751
20251003,GW-NILE,WALLET,EG,12815,1480,143964.5637
20251003,GW-NIMBUS,BANKTR,SA,0,0,0.0
20251003,GW-NIMBUS,CARD,AE,8289,756,378577.8297
20251003,GW-NIMBUS,CARD,OM,1408,162,34911.5736
20251003,GW-NIMBUS,CARD,SA,3857,377,189271.4722
20251003,GW-NIMBUS,LDEBIT,AE,1145,50,33032.8005
20251003,GW-NIMBUS,LDEBIT,OM,782,50,23156.9832
20251003,GW-NIMBUS,LDEBIT,SA,5485,307,254882.9144
20251003,GW-NIMBUS,TOKEN,AE,1414,52,62231.754700000005
20251003,GW-NIMBUS,TOKEN,OM,131,4,4853.6801000000005
20251003,GW-NIMBUS,TOKEN,SA,748,53,21381.584199999998
20251003,GW-ORION,CARD,AE,6170,441,139227.3844
20251003,GW-ORION,CARD,SA,6795,641,273664.28260000004
20251003,GW-ORION,TOKEN,AE,1928,62,67260.4603
20251003,GW-ORION,TOKEN,SA,1325,56,76632.4291
20251004,GW-ATLAS,BNPL,AE,216,66,10155.913
20251004,GW-ATLAS,BNPL,EG,193,65,3121.1659
20251004,GW-ATLAS,BNPL,SA,824,248,28739.376
20251004,GW-ATLAS,CARD,AE,393,47,27689.8952
20251004,GW-ATLAS,CARD,EG,20198,2641,211718.1157
20251004,GW-ATLAS,CARD,OM,1241,153,38774.4344
20251004,GW-ATLAS,CARD,SA,2375,279,91012.8028
20251004,GW-ATLAS,TOKEN,AE,46,3,1255.1503
20251004,GW-ATLAS,TOKEN,EG,1470,117,21663.4755
20251004,GW-ATLAS,TOKEN,OM,402,27,8507.047999999999
20251004,GW-ATLAS,TOKEN,SA,1046,76,42277.117399999996
20251004,GW-NILE,BANKTR,EG,0,0,0.0
20251004,GW-NILE,BNPL,EG,205,48,3727.7111999999997
20251004,GW-NILE,CARD,EG,8109,879,116399.44039999999
20251004,GW-NILE,LDEBIT,EG,9286,499,104078.3672
20251004,GW-NILE,TOKEN,EG,2374,126,29381.7803
20251004,GW-NILE,WALLET,EG,11900,1685,136689.0792
20251004,GW-NIMBUS,CARD,AE,8412,839,381721.653
20251004,GW-NIMBUS,CARD,OM,1363,157,35217.5814
20251004,GW-NIMBUS,CARD,SA,3883,360,189893.827
20251004,GW-NIMBUS,LDEBIT,AE,1169,53,32953.6039
20251004,GW-NIMBUS,LDEBIT,OM,709,43,22182.4708
20251004,GW-NIMBUS,LDEBIT,SA,5617,270,258702.6132
20251004,GW-NIMBUS,TOKEN,AE,1426,42,62635.602199999994
20251004,GW-NIMBUS,TOKEN,OM,132,6,4484.3174
20251004,GW-NIMBUS,TOKEN,SA,751,46,21685.2107
20251004,GW-ORION,CARD,AE,6307,509,143103.8015
20251004,GW-ORION,CARD,SA,6928,708,296604.0959
20251004,GW-ORION,TOKEN,AE,1866,79,62628.539300000004
20251004,GW-ORION,TOKEN,SA,1364,60,75858.1922
20251005,GW-ATLAS,BNPL,AE,221,81,11833.5414
20251005,GW-ATLAS,BNPL,EG,182,59,1989.1483
20251005,GW-ATLAS,BNPL,SA,964,250,34181.3388
20251005,GW-ATLAS,CARD,AE,395,53,29465.5628
20251005,GW-ATLAS,CARD,EG,22771,2883,282989.0977
20251005,GW-ATLAS,CARD,OM,1317,187,42979.3237
20251005,GW-ATLAS,CARD,SA,2709,366,104057.6747
20251005,GW-ATLAS,TOKEN,AE,57,5,1628.5882
20251005,GW-ATLAS,TOKEN,EG,1547,88,22613.4352
20251005,GW-ATLAS,TOKEN,OM,507,33,10991.0793
20251005,GW-ATLAS,TOKEN,SA,1212,50,47639.992000000006
20251005,GW-NILE,BANKTR,EG,354,16,50835.452600000004
20251005,GW-NILE,BNPL,EG,203,55,3604.6736
20251005,GW-NILE,CARD,EG,9151,859,149777.93170000002
20251005,GW-NILE,LDEBIT,EG,10857,668,133874.90959999998
20251005,GW-NILE,TOKEN,EG,2575,109,32302.9491
20251005,GW-NILE,WALLET,EG,14716,1789,204265.1459
20251005,GW-NIMBUS,BANKTR,AE,464,11,119593.0647
20251005,GW-NIMBUS,BANKTR,OM,18,0,32243.5111
20251005,GW-NIMBUS,BANKTR,SA,595,19,119654.8506
20251005,GW-NIMBUS,CARD,AE,9323,876,459268.1878
20251005,GW-NIMBUS,CARD,OM,1586,167,49294.018299999996
20251005,GW-NIMBUS,CARD,SA,4502,447,249563.1977
20251005,GW-NIMBUS,LDEBIT,AE,1262,66,38054.9488
20251005,GW-NIMBUS,LDEBIT,OM,763,63,21091.2614
20251005,GW-NIMBUS,LDEBIT,SA,5721,323,278824.9819
20251005,GW-NIMBUS,TOKEN,AE,1678,83,73193.7182
20251005,GW-NIMBUS,TOKEN,OM,160,5,6042.2887
20251005,GW-NIMBUS,TOKEN,SA,816,45,24216.7734
20251005,GW-ORION,CARD,AE,7241,515,175546.1376
20251005,GW-ORION,CARD,SA,7610,808,326446.4642
20251005,GW-ORION,TOKEN,AE,2348,57,81276.6073
20251005,GW-ORION,TOKEN,SA,1443,52,85570.3732
20251006,GW-ATLAS,BNPL,AE,245,46,10785.4919
20251006,GW-ATLAS,BNPL,EG,217,74,2677.1958
20251006,GW-ATLAS,BNPL,SA,892,253,31788.0159
20251006,GW-ATLAS,CARD,AE,857,131,44819.5781
20251006,GW-ATLAS,CARD,EG,23544,2926,307007.3544
20251006,GW-ATLAS,CARD,OM,1402,202,54297.8153
20251006,GW-ATLAS,CARD,SA,2795,322,122070.2747
20251006,GW-ATLAS,TOKEN,AE,57,3,2405.6692
20251006,GW-ATLAS,TOKEN,EG,1562,101,22717.672000000002
20251006,GW-ATLAS,TOKEN,OM,498,48,10500.4422
20251006,GW-ATLAS,TOKEN,SA,1271,79,49409.0268
20251006,GW-NILE,BANKTR,EG,527,10,121122.0746
20251006,GW-NILE,BNPL,EG,203,56,4326.2189
20251006,GW-NILE,CARD,EG,9662,955,170452.8941
20251006,GW-NILE,LDEBIT,EG,10914,512,149833.57809999998
20251006,GW-NILE,TOKEN,EG,2820,121,34972.727
20251006,GW-NILE,WALLET,EG,14950,1824,223976.6575
20251006,GW-NIMBUS,BANKTR,AE,209,6,96811.0632
20251006,GW-NIMBUS,BANKTR,SA,1529,32,147983.1039
20251006,GW-NIMBUS,CARD,AE,9852,961,455182.21640000003
20251006,GW-NIMBUS,CARD,OM,1557,192,40237.7634
20251006,GW-NIMBUS,CARD,SA,4522,383,249302.8695
20251006,GW-NIMBUS,LDEBIT,AE,1505,73,43202.5648
20251006,GW-NIMBUS,LDEBIT,OM,874,56,31001.0925
20251006,GW-NIMBUS,LDEBIT,SA,6358,317,309818.6508
20251006,GW-NIMBUS,TOKEN,AE,1704,43,72526.298
20251006,GW-NIMBUS,TOKEN,OM,158,8,5819.5057
20251006,GW-NIMBUS,TOKEN,SA,845,58,25413.368300000002
20251006,GW-ORION,CARD,AE,7497,552,193231.4145
20251006,GW-ORION,CARD,SA,7912,791,342290.7092
20251006,GW-ORION,TOKEN,AE,2209,45,74960.1632
20251006,GW-ORION,TOKEN,SA,1463,56,84865.4134
20251007,GW-ATLAS,BNPL,AE,216,52,9505.6881
20251007,GW-ATLAS,BNPL,EG,216,72,3107.7296
20251007,GW-ATLAS,BNPL,SA,903,241,32930.0187
20251007,GW-ATLAS,CARD,AE,421,53,52915.0959
20251007,GW-ATLAS,CARD,EG,23471,2797,255931.1681
20251007,GW-ATLAS,CARD,OM,1440,186,48290.6371
20251007,GW-ATLAS,CARD,SA,2937,320,113538.6079
20251007,GW-ATLAS,TOKEN,AE,55,3,2000.6672
20251007,GW-ATLAS,TOKEN,EG,1571,113,24129.9583
20251007,GW-ATLAS,TOKEN,OM,520,36,11155.1366
20251007,GW-ATLAS,TOKEN,SA,1272,68,49343.7653
20251007,GW-NILE,BANKTR,EG,1201,40,87584.3162
20251007,GW-NILE,BNPL,EG,194,42,3965.3583
20251007,GW-NILE,CARD,EG,9311,888,167685.7414
20251007,GW-NILE,LDEBIT,EG,10962,593,132425.6392
20251007,GW-NILE,TOKEN,EG,2719,117,34408.712
20251007,GW-NILE,WALLET,EG,15009,1951,180877.24850000002
20251007,GW-NIMBUS,BANKTR,AE,668,28,181585.3559
20251007,GW-NIMBUS,BANKTR,OM,5,0,11058.4915
20251007,GW-NIMBUS,BANKTR,SA,1427,29,115062.3734
20251007,GW-NIMBUS,CARD,AE,9551,946,434317.9767
20251007,GW-NIMBUS,CARD,OM,1527,209,39480.0521
20251007,GW-NIMBUS,CARD,SA,4561,366,265255.4508
20251007,GW-NIMBUS,LDEBIT,AE,1416,72,56482.047399999996
20251007,GW-NIMBUS,LDEBIT,OM,873,55,24811.3914
20251007,GW-NIMBUS,LDEBIT,SA,6337,344,294363.1173
20251007,GW-NIMBUS,TOKEN,AE,1722,33,75678.7855
20251007,GW-NIMBUS,TOKEN,OM,161,7,5760.338
20251007,GW-NIMBUS,TOKEN,SA,864,58,25419.2294
20251007,GW-ORION,CARD,AE,7856,714,292045.2608
20251007,GW-ORION,CARD,SA,7640,730,346746.0932
20251007,GW-ORION,TOKEN,AE,2158,75,72888.245
20251007,GW-ORION,TOKEN,SA,1467,60,83379.9598
20251008,GW-ATLAS,BNPL,AE,197,65,10168.8333
20251008,GW-ATLAS,BNPL,EG,210,61,2709.9588
20251008,GW-ATLAS,BNPL,SA,940,256,33481.6746
20251008,GW-ATLAS,CARD,AE,424,65,27116.6587
20251008,GW-ATLAS,CARD,EG,23052,2668,317883.0867
20251008,GW-ATLAS,CARD,OM,1373,169,60020.754400000005
20251008,GW-ATLAS,CARD,SA,2603,354,122144.24010000001
20251008,GW-ATLAS,TOKEN,AE,74,6,1879.2404
20251008,GW-ATLAS,TOKEN,EG,1472,115,22799.0815
20251008,GW-ATLAS,TOKEN,OM,454,39,11011.3136
20251008,GW-ATLAS,TOKEN,SA,1290,97,50783.986600000004
20251008,GW-NILE,BANKTR,EG,54,1,23286.978900000002
20251008,GW-NILE,BNPL,EG,197,59,3765.2946
20251008,GW-NILE,CARD,EG,8992,821,139003.125
20251008,GW-NILE,LDEBIT,EG,10905,611,138949.99790000002
20251008,GW-NILE,TOKEN,EG,2683,139,33242.1966
20251008,GW-NILE,WALLET,EG,14791,1855,202688.58719999998
20251008,GW-NIMBUS,BANKTR,AE,585,13,90391.7794
20251008,GW-NIMBUS,BANKTR,OM,14,2,29945.0196
20251008,GW-NIMBUS,BANKTR,SA,955,27,186394.6293
20251008,GW-NIMBUS,CARD,AE,9847,851,458808.8114
20251008,GW-NIMBUS,CARD,OM,1583,151,49298.7777
20251008,GW-NIMBUS,CARD,SA,4766,377,259343.4746
20251008,GW-NIMBUS,LDEBIT,AE,1500,72,60526.875400000004
20251008,GW-NIMBUS,LDEBIT,OM,853,64,26430.169
20251008,GW-NIMBUS,LDEBIT,SA,6331,349,298565.7627
20251008,GW-NIMBUS,TOKEN,AE,1626,23,70660.79550000001
20251008,GW-NIMBUS,TOKEN,OM,143,8,5211.3396
20251008,GW-NIMBUS,TOKEN,SA,935,50,27559.6962
20251008,GW-ORION,CARD,AE,7683,608,263763.92100000003
20251008,GW-ORION,CARD,SA,7768,774,372309.0159
20251008,GW-ORION,TOKEN,AE,2161,45,73505.8707
20251008,GW-ORION,TOKEN,SA,1438,53,84099.1201
20251009,GW-ATLAS,BNPL,AE,203,59,13300.9669
20251009,GW-ATLAS,BNPL,EG,213,71,3374.5991
20251009,GW-ATLAS,BNPL,SA,915,232,34150.9254
20251009,GW-ATLAS,CARD,AE,896,147,61383.6815
20251009,GW-ATLAS,CARD,EG,23437,2941,285770.5181
20251009,GW-ATLAS,CARD,OM,1295,174,57089.701
20251009,GW-ATLAS,CARD,SA,2783,325,110679.6693
20251009,GW-ATLAS,TOKEN,AE,66,3,2014.5295
20251009,GW-ATLAS,TOKEN,EG,1466,73,25512.7459
20251009,GW-ATLAS,TOKEN,OM,487,43,11064.109199999999
20251009,GW-ATLAS,TOKEN,SA,1193,53,46543.7813
20251009,GW-NILE,BANKTR,EG,954,35,49838.4717
20251009,GW-NILE,BNPL,EG,209,45,4110.2098
20251009,GW-NILE,CARD,EG,8906,973,144670.3013
20251009,GW-NILE,LDEBIT,EG,10878,602,135003.8988
20251009,GW-NILE,TOKEN,EG,2717,146,33465.5495
20251009,GW-NILE,WALLET,EG,14736,1890,181061.7771
20251009,GW-NIMBUS,BANKTR,AE,635,15,124011.2349
20251009,GW-NIMBUS,BANKTR,OM,17,1,35939.844
20251009,GW-NIMBUS,BANKTR,SA,313,10,85259.1493
20251009,GW-NIMBUS,CARD,AE,9519,934,428469.6036
20251009,GW-NIMBUS,CARD,OM,1546,189,46143.199
20251009,GW-NIMBUS,CARD,SA,4441,397,256517.6826
20251009,GW-NIMBUS,LDEBIT,AE,1512,68,45787.8091
20251009,GW-NIMBUS,LDEBIT,OM,853,70,36435.579
20251009,GW-NIMBUS,LDEBIT,SA,5861,333,295042.349
20251009,GW-NIMBUS,TOKEN,AE,1613,79,71544.4085
20251009,GW-NIMBUS,TOKEN,OM,142,9,5539.0896
20251009,GW-NIMBUS,TOKEN,SA,843,49,24632.1015
20251009,GW-ORION,CARD,AE,7515,652,182088.242
20251009,GW-ORION,CARD,SA,7411,676,333618.0641
20251009,GW-ORION,TOKEN,AE,2249,55,78164.9803
20251009,GW-ORION,TOKEN,SA,1466,50,90054.2212
20251010,GW-ATLAS,BNPL,AE,201,61,9013.3941
20251010,GW-ATLAS,BNPL,EG,197,64,2367.3756
20251010,GW-ATLAS,BNPL,SA,768,187,27670.4508
20251010,GW-ATLAS,CARD,AE,402,76,27606.0449
20251010,GW-ATLAS,CARD,EG,20163,2486,208808.109
20251010,GW-ATLAS,CARD,OM,1185,161,36280.9882
20251010,GW-ATLAS,CARD,SA,2338,292,90652.7441
20251010,GW-ATLAS,TOKEN,AE,71,4,2242.3717
20251010,GW-ATLAS,TOKEN,EG,1374,105,19824.0402
20251010,GW-ATLAS,TOKEN,OM,483,28,10157.6593
20251010,GW-ATLAS,TOKEN,SA,1079,57,42187.2746
20251010,GW-NILE,BANKTR,EG,0,0,0.0
20251010,GW-NILE,BNPL,EG,195,47,3895.9087
20251010,GW-NILE,CARD,EG,8422,830,123290.7193
20251010,GW-NILE,LDEBIT,EG,9492,506,105774.5504
20251010,GW-NILE,TOKEN,EG,2473,100,30955.5553
20251010,GW-NILE,WALLET,EG,13111,1760,143838.541
20251010,GW-NIMBUS,BANKTR,AE,0,0,0.0
20251010,GW-NIMBUS,BANKTR,SA,0,0,0.0
20251010,GW-NIMBUS,CARD,AE,8450,821,384417.7914
20251010,GW-NIMBUS,CARD,OM,1405,168,34833.186
20251010,GW-NIMBUS,CARD,SA,3794,350,183034.15219999998
20251010,GW-NIMBUS,LDEBIT,AE,1205,45,32515.3655
20251010,GW-NIMBUS,LDEBIT,OM,797,67,24288.1925
20251010,GW-NIMBUS,LDEBIT,SA,5467,313,248370.5655
20251010,GW-NIMBUS,TOKEN,AE,1441,61,63851.703799999996
20251010,GW-NIMBUS,TOKEN,OM,155,4,5270.6114
20251010,GW-NIMBUS,TOKEN,SA,736,43,22548.2108
20251010,GW-ORION,CARD,AE,6489,486,145294.1402
20251010,GW-ORION,CARD,SA,6883,702,279768.2801
20251010,GW-ORION,TOKEN,AE,1995,46,67431.2677
20251010,GW-ORION,TOKEN,SA,1316,40,72693.2665
20251011,GW-ATLAS,BNPL,AE,233,57,10268.8389
20251011,GW-ATLAS,BNPL,EG,208,75,2761.8077
20251011,GW-ATLAS,BNPL,SA,796,238,27685.229300000003
20251011,GW-ATLAS,CARD,AE,400,55,27777.8899
20251011,GW-ATLAS,CARD,EG,20196,2580,208505.2659
20251011,GW-ATLAS,CARD,OM,1180,136,38819.4536
20251011,GW-ATLAS,CARD,SA,2439,309,95986.84779999999
20251011,GW-ATLAS,TOKEN,AE,52,5,1136.4955
20251011,GW-ATLAS,TOKEN,EG,1375,86,20927.5908
20251011,GW-ATLAS,TOKEN,OM,431,26,9915.0846
20251011,GW-ATLAS,TOKEN,SA,1107,60,42566.952
20251011,GW-NILE,BANKTR,EG,0,0,0.0
20251011,GW-NILE,BNPL,EG,187,41,3494.5963
20251011,GW-NILE,CARD,EG,8159,964,117169.1861
20251011,GW-NILE,LDEBIT,EG,9521,579,106820.8775
20251011,GW-NILE,TOKEN,EG,2458,114,30463.735800000002
20251011,GW-NILE,WALLET,EG,12973,1678,141992.6347
20251011,GW-NIMBUS,BANKTR,SA,0,0,0.0
20251011,GW-NIMBUS,CARD,AE,8170,750,375565.5795
20251011,GW-NIMBUS,CARD,OM,1426,123,35373.446
20251011,GW-NIMBUS,CARD,SA,3786,363,182045.0158
20251011,GW-NIMBUS,LDEBIT,AE,1113,62,31661.2172
20251011,GW-NIMBUS,LDEBIT,OM,779,54,23717.2692
20251011,GW-NIMBUS,LDEBIT,SA,5655,330,260636.52539999998
20251011,GW-NIMBUS,TOKEN,AE,1475,41,62519.4065
20251011,GW-NIMBUS,TOKEN,OM,131,5,4838.6736
20251011,GW-NIMBUS,TOKEN,SA,714,48,22056.069499999998
20251011,GW-ORION,CARD,AE,6490,569,140209.9934
20251011,GW-ORION,CARD,SA,6869,686,269725.14650000003
20251011,GW-ORION,TOKEN,AE,1819,54,63950.516200000005
20251011,GW-ORION,TOKEN,SA,1291,44,72656.18400000001
20251012,GW-ATLAS,BNPL,AE,228,57,15606.8752
20251012,GW-ATLAS,BNPL,EG,218,77,2617.028
20251012,GW-ATLAS,BNPL,SA,915,245,31625.7599
20251012,GW-ATLAS,CARD,AE,473,58,33778.271
20251012,GW-ATLAS,CARD,EG,23112,2556,287413.2514
20251012,GW-ATLAS,CARD,OM,1241,150,39476.619
20251012,GW-ATLAS,CARD,SA,2777,360,109240.7409
20251012,GW-ATLAS,TOKEN,AE,77,8,2568.7189
20251012,GW-ATLAS,TOKEN,EG,1492,118,23625.0223
20251012,GW-ATLAS,TOKEN,OM,490,31,11158.2575
20251012,GW-ATLAS,TOKEN,SA,1161,69,46226.432
20251012,GW-NILE,BANKTR,EG,1012,31,68050.6316
20251012,GW-NILE,BNPL,EG,219,59,3584.1971
20251012,GW-NILE,CARD,EG,8928,937,151327.7277
20251012,GW-NILE,LDEBIT,EG,10807,651,135021.1209
20251012,GW-NILE,TOKEN,EG,2391,141,28935.2237
20251012,GW-NILE,WALLET,EG,14763,1909,193957.9369
20251012,GW-NIMBUS,BANKTR,AE,423,9,45482.5787
20251012,GW-NIMBUS,BANKTR,OM,20,0,37531.2614
20251012,GW-NIMBUS,BANKTR,SA,457,11,78813.5813
20251012,GW-NIMBUS,CARD,AE,9523,896,441073.6229
20251012,GW-NIMBUS,CARD,OM,1585,175,42771.2616
20251012,GW-NIMBUS,CARD,SA,4424,432,216279.13580000002
20251012,GW-NIMBUS,LDEBIT,AE,1388,75,39955.6625
20251012,GW-NIMBUS,LDEBIT,OM,825,46,25645.565599999998
20251012,GW-NIMBUS,LDEBIT,SA,6410,313,296905.386
20251012,GW-NIMBUS,TOKEN,AE,1638,81,70760.9311
20251012,GW-NIMBUS,TOKEN,OM,151,10,5534.590499999999
20251012,GW-NIMBUS,TOKEN,SA,788,39,24542.3947
20251012,GW-ORION,CARD,AE,7536,2584,186465.3125
20251012,GW-ORION,CARD,SA,7717,2923,363271.2639
20251012,GW-ORION,TOKEN,AE,2318,551,80013.4405
20251012,GW-ORION,TOKEN,SA,1354,399,79073.709
20251013,GW-ATLAS,BNPL,AE,204,60,9453.0103
20251013,GW-ATLAS,BNPL,EG,239,57,3191.56
20251013,GW-ATLAS,BNPL,SA,978,239,35561.0214
20251013,GW-ATLAS,CARD,AE,860,65,63785.8052
20251013,GW-ATLAS,CARD,EG,23016,2811,247426.8598
20251013,GW-ATLAS,CARD,OM,1413,163,51290.3251
20251013,GW-ATLAS,CARD,SA,2548,345,107860.0136
20251013,GW-ATLAS,TOKEN,AE,55,6,1572.8768
20251013,GW-ATLAS,TOKEN,EG,1483,101,23298.2772
20251013,GW-ATLAS,TOKEN,OM,508,28,11171.1572
20251013,GW-ATLAS,TOKEN,SA,1256,86,48285.1706
20251013,GW-NILE,BANKTR,EG,897,20,99802.1786
20251013,GW-NILE,BNPL,EG,174,56,3517.6547
20251013,GW-NILE,CARD,EG,9335,896,171137.9321
20251013,GW-NILE,LDEBIT,EG,10983,527,127251.3812
20251013,GW-NILE,TOKEN,EG,2600,116,30968.785499999998
20251013,GW-NILE,WALLET,EG,14970,1699,176381.206
20251013,GW-NIMBUS,BANKTR,AE,677,16,166862.8427
20251013,GW-NIMBUS,BANKTR,SA,928,36,167609.32520000002
20251013,GW-NIMBUS,CARD,AE,9663,999,448413.08119999996
20251013,GW-NIMBUS,CARD,OM,1565,175,40392.0158
20251013,GW-NIMBUS,CARD,SA,4493,396,248828.64010000002
20251013,GW-NIMBUS,LDEBIT,AE,1552,74,45886.2979
20251013,GW-NIMBUS,LDEBIT,OM,893,64,25556.9829
20251013,GW-NIMBUS,LDEBIT,SA,6291,356,309718.267
20251013,GW-NIMBUS,TOKEN,AE,1642,62,75557.8845
20251013,GW-NIMBUS,TOKEN,OM,155,16,6394.5903
20251013,GW-NIMBUS,TOKEN,SA,805,41,22428.5279
20251013,GW-ORION,CARD,AE,7644,2650,196775.4474
20251013,GW-ORION,CARD,SA,7933,2921,360427.0534
20251013,GW-ORION,TOKEN,AE,2216,598,74200.6019
20251013,GW-ORION,TOKEN,SA,1470,414,83355.4128
20251014,GW-ATLAS,BNPL,AE,206,70,11385.1109
20251014,GW-ATLAS,BNPL,EG,209,70,1999.9321
20251014,GW-ATLAS,BNPL,SA,867,245,30786.730799999998
20251014,GW-ATLAS,CARD,AE,858,119,67269.228
20251014,GW-ATLAS,CARD,EG,23091,2705,269436.1347
20251014,GW-ATLAS,CARD,OM,1353,153,83059.5317
20251014,GW-ATLAS,CARD,SA,2909,412,118094.1042
20251014,GW-ATLAS,TOKEN,AE,56,0,2072.4166
20251014,GW-ATLAS,TOKEN,EG,1494,113,22934.1772
20251014,GW-ATLAS,TOKEN,OM,437,31,10600.0259
20251014,GW-ATLAS,TOKEN,SA,1219,70,47323.1571
20251014,GW-NILE,BANKTR,EG,394,17,22267.925900000002
20251014,GW-NILE,BNPL,EG,210,47,3657.2811
20251014,GW-NILE,CARD,EG,9339,963,130070.4514
20251014,GW-NILE,LDEBIT,EG,11007,646,135405.1256
20251014,GW-NILE,TOKEN,EG,2692,142,33127.9539
20251014,GW-NILE,WALLET,EG,14763,1964,182198.6611
20251014,GW-NIMBUS,BANKTR,AE,676,26,211675.3521
20251014,GW-NIMBUS,BANKTR,OM,14,0,29212.899899999997
20251014,GW-NIMBUS,BANKTR,SA,1315,17,56870.0187
20251014,GW-NIMBUS,CARD,AE,9610,962,445401.7969
20251014,GW-NIMBUS,CARD,OM,1529,206,44539.4278
20251014,GW-NIMBUS,CARD,SA,4690,410,272597.3092
20251014,GW-NIMBUS,LDEBIT,AE,1559,45,76162.1946
20251014,GW-NIMBUS,LDEBIT,OM,858,58,31565.748
20251014,GW-NIMBUS,LDEBIT,SA,6371,326,304677.824
20251014,GW-NIMBUS,TOKEN,AE,1698,67,76786.655
20251014,GW-NIMBUS,TOKEN,OM,166,8,5775.3186
20251014,GW-NIMBUS,TOKEN,SA,877,48,25603.968399999998
20251014,GW-ORION,CARD,AE,7853,2683,290872.2697
20251014,GW-ORION,CARD,SA,7907,2942,325859.8054
20251014,GW-ORION,TOKEN,AE,2259,632,74471.7709
20251014,GW-ORION,TOKEN,SA,1412,420,80402.4803
20251015,GW-ATLAS,BNPL,AE,223,79,11656.4002
20251015,GW-ATLAS,BNPL,EG,174,79,2123.6616
20251015,GW-ATLAS,BNPL,SA,913,220,32987.7706
20251015,GW-ATLAS,CARD,AE,360,37,27833.6362
20251015,GW-ATLAS,CARD,EG,23040,2870,300250.797
20251015,GW-ATLAS,CARD,OM,1371,204,42639.8439
20251015,GW-ATLAS,CARD,SA,2833,368,121889.3493
20251015,GW-ATLAS,TOKEN,AE,89,3,2441.8597
20251015,GW-ATLAS,TOKEN,EG,1421,108,21534.206
20251015,GW-ATLAS,TOKEN,OM,489,31,11063.2511
20251015,GW-ATLAS,TOKEN,SA,1233,51,49370.597499999996
20251015,GW-NILE,BANKTR,EG,1406,50,92827.11009999999
20251015,GW-NILE,BNPL,EG,203,51,3874.2976
20251015,GW-NILE,CARD,EG,9185,880,168477.454
20251015,GW-NILE,LDEBIT,EG,10879,624,148969.97030000002
20251015,GW-NILE,TOKEN,EG,2638,118,35190.1735
20251015,GW-NILE,WALLET,EG,14917,1766,223712.7449
20251015,GW-NIMBUS,BANKTR,AE,52,3,116341.08929999999
20251015,GW-NIMBUS,BANKTR,SA,583,20,92938.2693
20251015,GW-NIMBUS,CARD,AE,9853,918,448793.2255
20251015,GW-NIMBUS,CARD,OM,1588,190,40407.2561
20251015,GW-NIMBUS,CARD,SA,4418,396,241736.37059999997
20251015,GW-NIMBUS,LDEBIT,AE,1459,77,66896.2397
20251015,GW-NIMBUS,LDEBIT,OM,881,43,25853.4721
20251015,GW-NIMBUS,LDEBIT,SA,6211,377,288374.5091
20251015,GW-NIMBUS,TOKEN,AE,1589,39,71891.20210000001
20251015,GW-NIMBUS,TOKEN,OM,140,4,5384.8114
20251015,GW-NIMBUS,TOKEN,SA,888,57,26720.9975
20251015,GW-ORION,CARD,AE,7538,2605,249820.4466
20251015,GW-ORION,CARD,SA,7679,2749,340696.61329999997
20251015,GW-ORION,TOKEN,AE,2186,589,75208.5254
20251015,GW-ORION,TOKEN,SA,1465,393,85620.9971
20251016,GW-ATLAS,BNPL,AE,248,69,12685.0839
20251016,GW-ATLAS,BNPL,EG,215,57,2560.6341
20251016,GW-ATLAS,BNPL,SA,967,252,34657.0241
