month_key,date_key,gateway,payment_method,decline_reason,failed_count
202504,20250401,GW-NILE,WALLET,Insufficient Funds,17123
202504,20250401,GW-NILE,WALLET,Invalid Card / Account Data,4890
202504,20250401,GW-NILE,WALLET,Issuer Decline,9957
202504,20250401,GW-NILE,WALLET,Risk / Fraud Rule,2527
202504,20250401,GW-NIMBUS,BANKTR,Gateway Timeout,139
202504,20250401,GW-NIMBUS,BANKTR,Insufficient Funds,214
202504,20250401,GW-NIMBUS,BANKTR,Invalid Card / Account Data,280
202504,20250401,GW-NIMBUS,BANKTR,Issuer Decline,87
202504,20250401,GW-NIMBUS,BANKTR,Risk / Fraud Rule,43
202504,20250401,GW-NIMBUS,CARD,3DS Authentication Failed,7740
202504,20250401,GW-NIMBUS,CARD,Gateway Timeout,2355
202504,20250401,GW-NIMBUS,CARD,Insufficient Funds,8518
202504,20250401,GW-NIMBUS,CARD,Invalid Card / Account Data,3052
202504,20250401,GW-NIMBUS,CARD,Issuer Decline,13014
202504,20250401,GW-NIMBUS,CARD,Risk / Fraud Rule,3832
202504,20250401,GW-NIMBUS,LDEBIT,3DS Authentication Failed,1208
202504,20250401,GW-NIMBUS,LDEBIT,Gateway Timeout,811
202504,20250401,GW-NIMBUS,LDEBIT,Insufficient Funds,4471
202504,20250401,GW-NIMBUS,LDEBIT,Invalid Card / Account Data,1177
202504,20250401,GW-NIMBUS,LDEBIT,Issuer Decline,3642
202504,20250401,GW-NIMBUS,LDEBIT,Risk / Fraud Rule,593
202504,20250401,GW-NIMBUS,TOKEN,3DS Authentication Failed,143
202504,20250401,GW-NIMBUS,TOKEN,Gateway Timeout,249
202504,20250401,GW-NIMBUS,TOKEN,Insufficient Funds,697
202504,20250401,GW-NIMBUS,TOKEN,Invalid Card / Account Data,256
202504,20250401,GW-NIMBUS,TOKEN,Issuer Decline,1101
202504,20250401,GW-NIMBUS,TOKEN,Risk / Fraud Rule,349
202504,20250401,GW-ORION,CARD,3DS Authentication Failed,7677
202504,20250401,GW-ORION,CARD,Gateway Timeout,2315
202504,20250401,GW-ORION,CARD,Insufficient Funds,8516
202504,20250401,GW-ORION,CARD,Invalid Card / Account Data,3047
202504,20250401,GW-ORION,CARD,Issuer Decline,12994
202504,20250401,GW-ORION,CARD,Risk / Fraud Rule,3847
202504,20250401,GW-ORION,TOKEN,3DS Authentication Failed,172
202504,20250401,GW-ORION,TOKEN,Gateway Timeout,279
202504,20250401,GW-ORION,TOKEN,Insufficient Funds,849
202504,20250401,GW-ORION,TOKEN,Invalid Card / Account Data,304
202504,20250401,GW-ORION,TOKEN,Issuer Decline,1392
202504,20250401,GW-ORION,TOKEN,Risk / Fraud Rule,375
202505,20250501,GW-ATLAS,BNPL,3DS Authentication Failed,497
202505,20250501,GW-ATLAS,BNPL,Gateway Timeout,504
202505,20250501,GW-ATLAS,BNPL,Insufficient Funds,1043
202505,20250501,GW-ATLAS,BNPL,Invalid Card / Account Data,515
202505,20250501,GW-ATLAS,BNPL,Issuer Decline,519
202505,20250501,GW-ATLAS,BNPL,Risk / Fraud Rule,7136
202505,20250501,GW-ATLAS,CARD,3DS Authentication Failed,17607
202505,20250501,GW-ATLAS,CARD,Gateway Timeout,5271
202505,20250501,GW-ATLAS,CARD,Insufficient Funds,19387
202505,20250501,GW-ATLAS,CARD,Invalid Card / Account Data,7035
202505,20250501,GW-ATLAS,CARD,Issuer Decline,29991
202505,20250501,GW-ATLAS,CARD,Risk / Fraud Rule,8898
202505,20250501,GW-ATLAS,TOKEN,3DS Authentication Failed,279
202505,20250501,GW-ATLAS,TOKEN,Gateway Timeout,487
202505,20250501,GW-ATLAS,TOKEN,Insufficient Funds,1403
202505,20250501,GW-ATLAS,TOKEN,Invalid Card / Account Data,565
202505,20250501,GW-ATLAS,TOKEN,Issuer Decline,2244
202505,20250501,GW-ATLAS,TOKEN,Risk / Fraud Rule,681
202505,20250501,GW-NILE,BANKTR,Gateway Timeout,102
202505,20250501,GW-NILE,BANKTR,Insufficient Funds,152
202505,20250501,GW-NILE,BANKTR,Invalid Card / Account Data,186
202505,20250501,GW-NILE,BANKTR,Issuer Decline,47
202505,20250501,GW-NILE,BANKTR,Risk / Fraud Rule,28
202505,20250501,GW-NILE,BNPL,3DS Authentication Failed,75
202505,20250501,GW-NILE,BNPL,Gateway Timeout,80
202505,20250501,GW-NILE,BNPL,Insufficient Funds,162
202505,20250501,GW-NILE,BNPL,Invalid Card / Account Data,84
202505,20250501,GW-NILE,BNPL,Issuer Decline,93
202505,20250501,GW-NILE,BNPL,Risk / Fraud Rule,1067
202505,20250501,GW-NILE,CARD,3DS Authentication Failed,4942
202505,20250501,GW-NILE,CARD,Gateway Timeout,1502
202505,20250501,GW-NILE,CARD,Insufficient Funds,5304
202505,20250501,GW-NILE,CARD,Invalid Card / Account Data,1999
202505,20250501,GW-NILE,CARD,Issuer Decline,8316
202505,20250501,GW-NILE,CARD,Risk / Fraud Rule,2488
202505,20250501,GW-NILE,LDEBIT,3DS Authentication Failed,1609
202505,20250501,GW-NILE,LDEBIT,Gateway Timeout,1110
202505,20250501,GW-NILE,LDEBIT,Insufficient Funds,5923
202505,20250501,GW-NILE,LDEBIT,Invalid Card / Account Data,1565
202505,20250501,GW-NILE,LDEBIT,Issuer Decline,4761
202505,20250501,GW-NILE,LDEBIT,Risk / Fraud Rule,775
202505,20250501,GW-NILE,TOKEN,3DS Authentication Failed,186
202505,20250501,GW-NILE,TOKEN,Gateway Timeout,284
202505,20250501,GW-NILE,TOKEN,Insufficient Funds,859
202505,20250501,GW-NILE,TOKEN,Invalid Card / Account Data,367
202505,20250501,GW-NILE,TOKEN,Issuer Decline,1473
202505,20250501,GW-NILE,TOKEN,Risk / Fraud Rule,415
202505,20250501,GW-NILE,WALLET,3DS Authentication Failed,7377
202505,20250501,GW-NILE,WALLET,Gateway Timeout,7620
202505,20250501,GW-NILE,WALLET,Insufficient Funds,17379
202505,20250501,GW-NILE,WALLET,Invalid Card / Account Data,5020
202505,20250501,GW-NILE,WALLET,Issuer Decline,9953
202505,20250501,GW-NILE,WALLET,Risk / Fraud Rule,2506
202505,20250501,GW-NIMBUS,BANKTR,Gateway Timeout,139
202505,20250501,GW-NIMBUS,BANKTR,Insufficient Funds,210
202505,20250501,GW-NIMBUS,BANKTR,Invalid Card / Account Data,221
202505,20250501,GW-NIMBUS,BANKTR,Issuer Decline,68
202505,20250501,GW-NIMBUS,BANKTR,Risk / Fraud Rule,42
202505,20250501,GW-NIMBUS,CARD,3DS Authentication Failed,8262
202505,20250501,GW-NIMBUS,CARD,Gateway Timeout,2474
202505,20250501,GW-NIMBUS,CARD,Insufficient Funds,8828
202505,20250501,GW-NIMBUS,CARD,Invalid Card / Account Data,3281
202505,20250501,GW-NIMBUS,CARD,Issuer Decline,13876
202505,20250501,GW-NIMBUS,CARD,Risk / Fraud Rule,4113
202505,20250501,GW-NIMBUS,LDEBIT,3DS Authentication Failed,1181
202505,20250501,GW-NIMBUS,LDEBIT,Gateway Timeout,839
202505,20250501,GW-NIMBUS,LDEBIT,Insufficient Funds,4649
202505,20250501,GW-NIMBUS,LDEBIT,Invalid Card / Account Data,1239
202505,20250501,GW-NIMBUS,LDEBIT,Issuer Decline,3611
202505,20250501,GW-NIMBUS,LDEBIT,Risk / Fraud Rule,615
202505,20250501,GW-NIMBUS,TOKEN,3DS Authentication Failed,116
202505,20250501,GW-NIMBUS,TOKEN,Gateway Timeout,237
202505,20250501,GW-NIMBUS,TOKEN,Insufficient Funds,721
202505,20250501,GW-NIMBUS,TOKEN,Invalid Card / Account Data,278
202505,20250501,GW-NIMBUS,TOKEN,Issuer Decline,1170
202505,20250501,GW-NIMBUS,TOKEN,Risk / Fraud Rule,317
202505,20250501,GW-ORION,CARD,3DS Authentication Failed,7750
202505,20250501,GW-ORION,CARD,Gateway Timeout,2253
202505,20250501,GW-ORION,CARD,Insufficient Funds,8693
202505,20250501,GW-ORION,CARD,Invalid Card / Account Data,3155
202505,20250501,GW-ORION,CARD,Issuer Decline,13322
202505,20250501,GW-ORION,CARD,Risk / Fraud Rule,3826
202505,20250501,GW-ORION,TOKEN,3DS Authentication Failed,145
202505,20250501,GW-ORION,TOKEN,Gateway Timeout,285
202505,20250501,GW-ORION,TOKEN,Insufficient Funds,861
202505,20250501,GW-ORION,TOKEN,Invalid Card / Account Data,321
202505,20250501,GW-ORION,TOKEN,Issuer Decline,1394
202505,20250501,GW-ORION,TOKEN,Risk / Fraud Rule,445
202506,20250601,GW-ATLAS,BNPL,3DS Authentication Failed,524
202506,20250601,GW-ATLAS,BNPL,Gateway Timeout,507
202506,20250601,GW-ATLAS,BNPL,Insufficient Funds,1032
202506,20250601,GW-ATLAS,BNPL,Invalid Card / Account Data,526
202506,20250601,GW-ATLAS,BNPL,Issuer Decline,537
202506,20250601,GW-ATLAS,BNPL,Risk / Fraud Rule,7516
202506,20250601,GW-ATLAS,CARD,3DS Authentication Failed,18563
202506,20250601,GW-ATLAS,CARD,Gateway Timeout,5599
202506,20250601,GW-ATLAS,CARD,Insufficient Funds,20099
202506,20250601,GW-ATLAS,CARD,Invalid Card / Account Data,7313
202506,20250601,GW-ATLAS,CARD,Issuer Decline,31186
202506,20250601,GW-ATLAS,CARD,Risk / Fraud Rule,9317
202506,20250601,GW-ATLAS,TOKEN,3DS Authentication Failed,270
202506,20250601,GW-ATLAS,TOKEN,Gateway Timeout,477
202506,20250601,GW-ATLAS,TOKEN,Insufficient Funds,1446
202506,20250601,GW-ATLAS,TOKEN,Invalid Card / Account Data,609
202506,20250601,GW-ATLAS,TOKEN,Issuer Decline,2242
202506,20250601,GW-ATLAS,TOKEN,Risk / Fraud Rule,680
202506,20250601,GW-NILE,BANKTR,Gateway Timeout,112
202506,20250601,GW-NILE,BANKTR,Insufficient Funds,151
202506,20250601,GW-NILE,BANKTR,Invalid Card / Account Data,205
202506,20250601,GW-NILE,BANKTR,Issuer Decline,56
202506,20250601,GW-NILE,BANKTR,Risk / Fraud Rule,25
202506,20250601,GW-NILE,BNPL,3DS Authentication Failed,70
202506,20250601,GW-NILE,BNPL,Gateway Timeout,83
202506,20250601,GW-NILE,BNPL,Insufficient Funds,183
202506,20250601,GW-NILE,BNPL,Invalid Card / Account Data,89
202506,20250601,GW-NILE,BNPL,Issuer Decline,67
202506,20250601,GW-NILE,BNPL,Risk / Fraud Rule,1114
202506,20250601,GW-NILE,CARD,3DS Authentication Failed,4950
202506,20250601,GW-NILE,CARD,Gateway Timeout,1465
202506,20250601,GW-NILE,CARD,Insufficient Funds,5456
202506,20250601,GW-NILE,CARD,Invalid Card / Account Data,2034
202506,20250601,GW-NILE,CARD,Issuer Decline,8683
202506,20250601,GW-NILE,CARD,Risk / Fraud Rule,2466
202506,20250601,GW-NILE,LDEBIT,3DS Authentication Failed,1564
202506,20250601,GW-NILE,LDEBIT,Gateway Timeout,1166
202506,20250601,GW-NILE,LDEBIT,Insufficient Funds,6176
202506,20250601,GW-NILE,LDEBIT,Invalid Card / Account Data,1641
202506,20250601,GW-NILE,LDEBIT,Issuer Decline,4933
202506,20250601,GW-NILE,LDEBIT,Risk / Fraud Rule,821
202506,20250601,GW-NILE,TOKEN,3DS Authentication Failed,185
202506,20250601,GW-NILE,TOKEN,Gateway Timeout,280
202506,20250601,GW-NILE,TOKEN,Insufficient Funds,879
202506,20250601,GW-NILE,TOKEN,Invalid Card / Account Data,370
202506,20250601,GW-NILE,TOKEN,Issuer Decline,1409
202506,20250601,GW-NILE,TOKEN,Risk / Fraud Rule,398
202506,20250601,GW-NILE,WALLET,3DS Authentication Failed,7699
202506,20250601,GW-NILE,WALLET,Gateway Timeout,7561
202506,20250601,GW-NILE,WALLET,Insufficient Funds,18012
202506,20250601,GW-NILE,WALLET,Invalid Card / Account Data,5138
202506,20250601,GW-NILE,WALLET,Issuer Decline,10273
202506,20250601,GW-NILE,WALLET,Risk / Fraud Rule,2489
202506,20250601,GW-NIMBUS,BANKTR,Gateway Timeout,134
202506,20250601,GW-NIMBUS,BANKTR,Insufficient Funds,187
202506,20250601,GW-NIMBUS,BANKTR,Invalid Card / Account Data,229
202506,20250601,GW-NIMBUS,BANKTR,Issuer Decline,65
202506,20250601,GW-NIMBUS,BANKTR,Risk / Fraud Rule,28
202506,20250601,GW-NIMBUS,CARD,3DS Authentication Failed,8390
202506,20250601,GW-NIMBUS,CARD,Gateway Timeout,2549
202506,20250601,GW-NIMBUS,CARD,Insufficient Funds,9308
202506,20250601,GW-NIMBUS,CARD,Invalid Card / Account Data,3428
202506,20250601,GW-NIMBUS,CARD,Issuer Decline,14317
202506,20250601,GW-NIMBUS,CARD,Risk / Fraud Rule,4118
202506,20250601,GW-NIMBUS,LDEBIT,3DS Authentication Failed,1266
202506,20250601,GW-NIMBUS,LDEBIT,Gateway Timeout,908
202506,20250601,GW-NIMBUS,LDEBIT,Insufficient Funds,4692
202506,20250601,GW-NIMBUS,LDEBIT,Invalid Card / Account Data,1212
202506,20250601,GW-NIMBUS,LDEBIT,Issuer Decline,3741
202506,20250601,GW-NIMBUS,LDEBIT,Risk / Fraud Rule,608
202506,20250601,GW-NIMBUS,TOKEN,3DS Authentication Failed,142
202506,20250601,GW-NIMBUS,TOKEN,Gateway Timeout,229
202506,20250601,GW-NIMBUS,TOKEN,Insufficient Funds,729
202506,20250601,GW-NIMBUS,TOKEN,Invalid Card / Account Data,256
202506,20250601,GW-NIMBUS,TOKEN,Issuer Decline,1070
202506,20250601,GW-NIMBUS,TOKEN,Risk / Fraud Rule,325
202506,20250601,GW-ORION,CARD,3DS Authentication Failed,7800
202506,20250601,GW-ORION,CARD,Gateway Timeout,2372
202506,20250601,GW-ORION,CARD,Insufficient Funds,8838
202506,20250601,GW-ORION,CARD,Invalid Card / Account Data,3202
202506,20250601,GW-ORION,CARD,Issuer Decline,13404
202506,20250601,GW-ORION,CARD,Risk / Fraud Rule,3833
202506,20250601,GW-ORION,TOKEN,3DS Authentication Failed,209
202506,20250601,GW-ORION,TOKEN,Gateway Timeout,267
202506,20250601,GW-ORION,TOKEN,Insufficient Funds,876
202506,20250601,GW-ORION,TOKEN,Invalid Card / Account Data,353
202506,20250601,GW-ORION,TOKEN,Issuer Decline,1399
202506,20250601,GW-ORION,TOKEN,Risk / Fraud Rule,426
202507,20250701,GW-ATLAS,BNPL,3DS Authentication Failed,533
202507,20250701,GW-ATLAS,BNPL,Gateway Timeout,586
202507,20250701,GW-ATLAS,BNPL,Insufficient Funds,1081
202507,20250701,GW-ATLAS,BNPL,Invalid Card / Account Data,560
202507,20250701,GW-ATLAS,BNPL,Issuer Decline,492
202507,20250701,GW-ATLAS,BNPL,Risk / Fraud Rule,7810
202507,20250701,GW-ATLAS,CARD,3DS Authentication Failed,19129
202507,20250701,GW-ATLAS,CARD,Gateway Timeout,5709
202507,20250701,GW-ATLAS,CARD,Insufficient Funds,20896
202507,20250701,GW-ATLAS,CARD,Invalid Card / Account Data,7664
202507,20250701,GW-ATLAS,CARD,Issuer Decline,32309
202507,20250701,GW-ATLAS,CARD,Risk / Fraud Rule,9387
202507,20250701,GW-ATLAS,TOKEN,3DS Authentication Failed,298
202507,20250701,GW-ATLAS,TOKEN,Gateway Timeout,474
202507,20250701,GW-ATLAS,TOKEN,Insufficient Funds,1530
202507,20250701,GW-ATLAS,TOKEN,Invalid Card / Account Data,588
202507,20250701,GW-ATLAS,TOKEN,Issuer Decline,2461
202507,20250701,GW-ATLAS,TOKEN,Risk / Fraud Rule,695
202507,20250701,GW-NILE,BANKTR,Gateway Timeout,114
202507,20250701,GW-NILE,BANKTR,Insufficient Funds,173
202507,20250701,GW-NILE,BANKTR,Invalid Card / Account Data,263
202507,20250701,GW-NILE,BANKTR,Issuer Decline,73
202507,20250701,GW-NILE,BANKTR,Risk / Fraud Rule,32
202507,20250701,GW-NILE,BNPL,3DS Authentication Failed,76
202507,20250701,GW-NILE,BNPL,Gateway Timeout,70
202507,20250701,GW-NILE,BNPL,Insufficient Funds,138
202507,20250701,GW-NILE,BNPL,Invalid Card / Account Data,97
202507,20250701,GW-NILE,BNPL,Issuer Decline,84
202507,20250701,GW-NILE,BNPL,Risk / Fraud Rule,1031
202507,20250701,GW-NILE,CARD,3DS Authentication Failed,5060
202507,20250701,GW-NILE,CARD,Gateway Timeout,1547
202507,20250701,GW-NILE,CARD,Insufficient Funds,5718
202507,20250701,GW-NILE,CARD,Invalid Card / Account Data,2095
202507,20250701,GW-NILE,CARD,Issuer Decline,8644
202507,20250701,GW-NILE,CARD,Risk / Fraud Rule,2525
202507,20250701,GW-NILE,LDEBIT,3DS Authentication Failed,1635
202507,20250701,GW-NILE,LDEBIT,Gateway Timeout,1129
202507,20250701,GW-NILE,LDEBIT,Insufficient Funds,6372
202507,20250701,GW-NILE,LDEBIT,Invalid Card / Account Data,1588
202507,20250701,GW-NILE,LDEBIT,Issuer Decline,4935
202507,20250701,GW-NILE,LDEBIT,Risk / Fraud Rule,824
202507,20250701,GW-NILE,TOKEN,3DS Authentication Failed,171
202507,20250701,GW-NILE,TOKEN,Gateway Timeout,272
202507,20250701,GW-NILE,TOKEN,Insufficient Funds,889
202507,20250701,GW-NILE,TOKEN,Invalid Card / Account Data,363
202507,20250701,GW-NILE,TOKEN,Issuer Decline,1513
202507,20250701,GW-NILE,TOKEN,Risk / Fraud Rule,428
202507,20250701,GW-NILE,WALLET,3DS Authentication Failed,7820
202507,20250701,GW-NILE,WALLET,Gateway Timeout,8190
202507,20250701,GW-NILE,WALLET,Insufficient Funds,18912
202507,20250701,GW-NILE,WALLET,Invalid Card / Account Data,5337
202507,20250701,GW-NILE,WALLET,Issuer Decline,10728
202507,20250701,GW-NILE,WALLET,Risk / Fraud Rule,2732
202507,20250701,GW-NIMBUS,BANKTR,Gateway Timeout,160
202507,20250701,GW-NIMBUS,BANKTR,Insufficient Funds,264
202507,20250701,GW-NIMBUS,BANKTR,Invalid Card / Account Data,313
202507,20250701,GW-NIMBUS,BANKTR,Issuer Decline,89
202507,20250701,GW-NIMBUS,BANKTR,Risk / Fraud Rule,41
202507,20250701,GW-NIMBUS,CARD,3DS Authentication Failed,8751
202507,20250701,GW-NIMBUS,CARD,Gateway Timeout,2603
202507,20250701,GW-NIMBUS,CARD,Insufficient Funds,9723
202507,20250701,GW-NIMBUS,CARD,Invalid Card / Account Data,3559
202507,20250701,GW-NIMBUS,CARD,Issuer Decline,15311
202507,20250701,GW-NIMBUS,CARD,Risk / Fraud Rule,4394
202507,20250701,GW-NIMBUS,LDEBIT,3DS Authentication Failed,1285
202507,20250701,GW-NIMBUS,LDEBIT,Gateway Timeout,895
202507,20250701,GW-NIMBUS,LDEBIT,Insufficient Funds,4943
202507,20250701,GW-NIMBUS,LDEBIT,Invalid Card / Account Data,1262
202507,20250701,GW-NIMBUS,LDEBIT,Issuer Decline,4058
202507,20250701,GW-NIMBUS,LDEBIT,Risk / Fraud Rule,655
202507,20250701,GW-NIMBUS,TOKEN,3DS Authentication Failed,164
202507,20250701,GW-NIMBUS,TOKEN,Gateway Timeout,236
202507,20250701,GW-NIMBUS,TOKEN,Insufficient Funds,728
202507,20250701,GW-NIMBUS,TOKEN,Invalid Card / Account Data,251
202507,20250701,GW-NIMBUS,TOKEN,Issuer Decline,1200
202507,20250701,GW-NIMBUS,TOKEN,Risk / Fraud Rule,345
202507,20250701,GW-ORION,CARD,3DS Authentication Failed,7714
202507,20250701,GW-ORION,CARD,Gateway Timeout,2389
202507,20250701,GW-ORION,CARD,Insufficient Funds,8735
202507,20250701,GW-ORION,CARD,Invalid Card / Account Data,3080
202507,20250701,GW-ORION,CARD,Issuer Decline,13514
202507,20250701,GW-ORION,CARD,Risk / Fraud Rule,4044
202507,20250701,GW-ORION,TOKEN,3DS Authentication Failed,174
202507,20250701,GW-ORION,TOKEN,Gateway Timeout,296
202507,20250701,GW-ORION,TOKEN,Insufficient Funds,871
202507,20250701,GW-ORION,TOKEN,Invalid Card / Account Data,371
202507,20250701,GW-ORION,TOKEN,Issuer Decline,1383
202507,20250701,GW-ORION,TOKEN,Risk / Fraud Rule,413
202508,20250801,GW-ATLAS,BNPL,3DS Authentication Failed,585
202508,20250801,GW-ATLAS,BNPL,Gateway Timeout,583
202508,20250801,GW-ATLAS,BNPL,Insufficient Funds,1133
202508,20250801,GW-ATLAS,BNPL,Invalid Card / Account Data,540
202508,20250801,GW-ATLAS,BNPL,Issuer Decline,573
202508,20250801,GW-ATLAS,BNPL,Risk / Fraud Rule,7863
202508,20250801,GW-ATLAS,CARD,3DS Authentication Failed,19307
202508,20250801,GW-ATLAS,CARD,Gateway Timeout,5726
202508,20250801,GW-ATLAS,CARD,Insufficient Funds,21063
202508,20250801,GW-ATLAS,CARD,Invalid Card / Account Data,7766
202508,20250801,GW-ATLAS,CARD,Issuer Decline,32731
202508,20250801,GW-ATLAS,CARD,Risk / Fraud Rule,9616
202508,20250801,GW-ATLAS,TOKEN,3DS Authentication Failed,298
202508,20250801,GW-ATLAS,TOKEN,Gateway Timeout,486
202508,20250801,GW-ATLAS,TOKEN,Insufficient Funds,1527
202508,20250801,GW-ATLAS,TOKEN,Invalid Card / Account Data,628
202508,20250801,GW-ATLAS,TOKEN,Issuer Decline,2418
202508,20250801,GW-ATLAS,TOKEN,Risk / Fraud Rule,785
202508,20250801,GW-NILE,BANKTR,Gateway Timeout,126
202508,20250801,GW-NILE,BANKTR,Insufficient Funds,208
202508,20250801,GW-NILE,BANKTR,Invalid Card / Account Data,218
202508,20250801,GW-NILE,BANKTR,Issuer Decline,61
202508,20250801,GW-NILE,BANKTR,Risk / Fraud Rule,29
202508,20250801,GW-NILE,BNPL,3DS Authentication Failed,61
202508,20250801,GW-NILE,BNPL,Gateway Timeout,76
202508,20250801,GW-NILE,BNPL,Insufficient Funds,153
202508,20250801,GW-NILE,BNPL,Invalid Card / Account Data,76
202508,20250801,GW-NILE,BNPL,Issuer Decline,72
202508,20250801,GW-NILE,BNPL,Risk / Fraud Rule,1151
202508,20250801,GW-NILE,CARD,3DS Authentication Failed,5203
202508,20250801,GW-NILE,CARD,Gateway Timeout,1615
202508,20250801,GW-NILE,CARD,Insufficient Funds,5658
202508,20250801,GW-NILE,CARD,Invalid Card / Account Data,2047
202508,20250801,GW-NILE,CARD,Issuer Decline,8898
202508,20250801,GW-NILE,CARD,Risk / Fraud Rule,2558
202508,20250801,GW-NILE,LDEBIT,3DS Authentication Failed,1665
202508,20250801,GW-NILE,LDEBIT,Gateway Timeout,1150
202508,20250801,GW-NILE,LDEBIT,Insufficient Funds,6446
202508,20250801,GW-NILE,LDEBIT,Invalid Card / Account Data,1697
202508,20250801,GW-NILE,LDEBIT,Issuer Decline,5086
202508,20250801,GW-NILE,LDEBIT,Risk / Fraud Rule,822
202508,20250801,GW-NILE,TOKEN,3DS Authentication Failed,188
202508,20250801,GW-NILE,TOKEN,Gateway Timeout,295
202508,20250801,GW-NILE,TOKEN,Insufficient Funds,959
202508,20250801,GW-NILE,TOKEN,Invalid Card / Account Data,385
202508,20250801,GW-NILE,TOKEN,Issuer Decline,1502
202508,20250801,GW-NILE,TOKEN,Risk / Fraud Rule,441
202508,20250801,GW-NILE,WALLET,3DS Authentication Failed,8002
202508,20250801,GW-NILE,WALLET,Gateway Timeout,8052
202508,20250801,GW-NILE,WALLET,Insufficient Funds,18922
202508,20250801,GW-NILE,WALLET,Invalid Card / Account Data,5284
202508,20250801,GW-NILE,WALLET,Issuer Decline,10812
202508,20250801,GW-NILE,WALLET,Risk / Fraud Rule,2655
202508,20250801,GW-NIMBUS,BANKTR,Gateway Timeout,149
202508,20250801,GW-NIMBUS,BANKTR,Insufficient Funds,200
202508,20250801,GW-NIMBUS,BANKTR,Invalid Card / Account Data,269
202508,20250801,GW-NIMBUS,BANKTR,Issuer Decline,72
202508,20250801,GW-NIMBUS,BANKTR,Risk / Fraud Rule,34
202508,20250801,GW-NIMBUS,CARD,3DS Authentication Failed,8949
202508,20250801,GW-NIMBUS,CARD,Gateway Timeout,2625
202508,20250801,GW-NIMBUS,CARD,Insufficient Funds,9790
202508,20250801,GW-NIMBUS,CARD,Invalid Card / Account Data,3571
202508,20250801,GW-NIMBUS,CARD,Issuer Decline,15196
202508,20250801,GW-NIMBUS,CARD,Risk / Fraud Rule,4465
202508,20250801,GW-NIMBUS,LDEBIT,3DS Authentication Failed,1351
202508,20250801,GW-NIMBUS,LDEBIT,Gateway Timeout,876
202508,20250801,GW-NIMBUS,LDEBIT,Insufficient Funds,4866
202508,20250801,GW-NIMBUS,LDEBIT,Invalid Card / Account Data,1319
202508,20250801,GW-NIMBUS,LDEBIT,Issuer Decline,3941
202508,20250801,GW-NIMBUS,LDEBIT,Risk / Fraud Rule,646
202508,20250801,GW-NIMBUS,TOKEN,3DS Authentication Failed,163
202508,20250801,GW-NIMBUS,TOKEN,Gateway Timeout,251
202508,20250801,GW-NIMBUS,TOKEN,Insufficient Funds,795
202508,20250801,GW-NIMBUS,TOKEN,Invalid Card / Account Data,327
202508,20250801,GW-NIMBUS,TOKEN,Issuer Decline,1295
202508,20250801,GW-NIMBUS,TOKEN,Risk / Fraud Rule,389
202508,20250801,GW-ORION,CARD,3DS Authentication Failed,8149
202508,20250801,GW-ORION,CARD,Gateway Timeout,2445
202508,20250801,GW-ORION,CARD,Insufficient Funds,9076
202508,20250801,GW-ORION,CARD,Invalid Card / Account Data,3228
202508,20250801,GW-ORION,CARD,Issuer Decline,14004
202508,20250801,GW-ORION,CARD,Risk / Fraud Rule,3998
202508,20250801,GW-ORION,TOKEN,3DS Authentication Failed,213
202508,20250801,GW-ORION,TOKEN,Gateway Timeout,291
202508,20250801,GW-ORION,TOKEN,Insufficient Funds,984
202508,20250801,GW-ORION,TOKEN,Invalid Card / Account Data,367
202508,20250801,GW-ORION,TOKEN,Issuer Decline,1535
202508,20250801,GW-ORION,TOKEN,Risk / Fraud Rule,445
202509,20250901,GW-ATLAS,BNPL,3DS Authentication Failed,582
202509,20250901,GW-ATLAS,BNPL,Gateway Timeout,593
202509,20250901,GW-ATLAS,BNPL,Insufficient Funds,1202
202509,20250901,GW-ATLAS,BNPL,Invalid Card / Account Data,601
202509,20250901,GW-ATLAS,BNPL,Issuer Decline,550
202509,20250901,GW-ATLAS,BNPL,Risk / Fraud Rule,7970
202509,20250901,GW-ATLAS,CARD,3DS Authentication Failed,19569
202509,20250901,GW-ATLAS,CARD,Gateway Timeout,5867
202509,20250901,GW-ATLAS,CARD,Insufficient Funds,21340
202509,20250901,GW-ATLAS,CARD,Invalid Card / Account Data,7808
202509,20250901,GW-ATLAS,CARD,Issuer Decline,33279
202509,20250901,GW-ATLAS,CARD,Risk / Fraud Rule,9928
202509,20250901,GW-ATLAS,TOKEN,3DS Authentication Failed,331
202509,20250901,GW-ATLAS,TOKEN,Gateway Timeout,498
202509,20250901,GW-ATLAS,TOKEN,Insufficient Funds,1725
202509,20250901,GW-ATLAS,TOKEN,Invalid Card / Account Data,637
202509,20250901,GW-ATLAS,TOKEN,Issuer Decline,2629
202509,20250901,GW-ATLAS,TOKEN,Risk / Fraud Rule,780
202509,20250901,GW-NILE,BANKTR,Gateway Timeout,103
202509,20250901,GW-NILE,BANKTR,Insufficient Funds,183
202509,20250901,GW-NILE,BANKTR,Invalid Card / Account Data,207
202509,20250901,GW-NILE,BANKTR,Issuer Decline,60
202509,20250901,GW-NILE,BANKTR,Risk / Fraud Rule,27
202509,20250901,GW-NILE,BNPL,3DS Authentication Failed,72
202509,20250901,GW-NILE,BNPL,Gateway Timeout,80
202509,20250901,GW-NILE,BNPL,Insufficient Funds,195
202509,20250901,GW-NILE,BNPL,Invalid Card / Account Data,86
202509,20250901,GW-NILE,BNPL,Issuer Decline,71
