dimension_value,month_key,fiscal_year,gmv,refunds,revenue,cogs,gp,success_txn,failed_txn,active_merchants,dimension_name,date_key,gp_margin,take_rate,success_rate,gmv_yoy,gmv_rank
TOKEN,202501,2025,9276373.6861,225698.306,196237.8515,148044.60259999998,48193.2489,301676,13704,398,method,20250101,0.2455858975810281,0.021154586710327196,0.9565476567949774,,3.0
TOKEN,202502,2025,9676232.9423,224252.6768,205890.3571,154734.3315,51156.0256,316491,14782,409,method,20250201,0.24846246478242667,0.02127794549053722,0.9553781926085132,,3.0
TOKEN,202503,2025,10966771.0974,255175.2446,234052.83800000002,175813.4366,58239.4014,366965,16774,418,method,20250301,0.24883014407199797,0.021342000842480356,0.9562879978318597,,3.0
TOKEN,202504,2025,10116474.4504,256990.595,215213.2998,161925.0914,53288.208399999996,331131,15512,417,method,20250401,0.24760648365840443,0.021273547504633946,0.9552507911597811,,3.0
TOKEN,202505,2025,10215700.6402,247046.3174,217610.6499,163018.6258,54592.0241,332561,15476,429,method,20250501,0.250870185466966,0.02130158836523421,0.9555334633961332,,3.0
TOKEN,202506,2025,10258794.6762,246721.1259,219981.267,164159.586,55821.681000000004,338307,15521,448,method,20250601,0.25375652100412716,0.021443188400129293,0.9561340538340662,,3.0
TOKEN,202507,2026,10609975.0268,272407.6401,226962.5365,169561.1223,57401.4142,345851,16064,465,method,20250701,0.2529114059315247,0.021391429850372852,0.9556138872387163,0.2576279562308385,3.0
TOKEN,202508,2026,11665052.3659,282365.067,246241.6819,184483.4094,61758.2725,358064,16894,481,method,20250801,0.2508034871410615,0.021109350749236998,0.9549442870934878,0.2515239298625198,3.0
TOKEN,202509,2026,11883976.487,279246.5819,250201.42010000002,188420.888,61780.532100000004,368077,17553,491,method,20250901,0.24692318722774506,0.02105367848663264,0.9544822757565542,0.26025349866500136,3.0
TOKEN,202510,2026,11394997.5348,305606.3518,242054.5786,182603.9191,59450.6595,370404,30304,496,method,20251001,0.24560848980362976,0.021242179110681873,0.9243738582708606,0.28195652844317504,3.0
TOKEN,202511,2026,12759621.7882,317737.5235,271291.6424,203733.0907,67558.5517,404593,19589,512,method,20251101,0.24902555457417952,0.021261730708263503,0.953819351127582,0.2903455809057023,3.0
TOKEN,202512,2026,11710402.5775,313074.9467,249845.6484,188395.4596,61450.1888,386574,18791,521,method,20251201,0.24595260791422294,0.021335359458951954,0.9536442465432388,0.2163915970832927,3.0
TOKEN,202601,2026,10857531.3849,288264.3876,232252.1539,174844.2003,57407.9536,362638,17790,535,method,20260101,0.24717942389769157,0.021390880271642806,0.9532368805660992,0.17044997887151248,3.0
TOKEN,202602,2026,11848549.191,292308.989,254902.07319999998,191410.2076,63491.865600000005,401519,19872,544,method,20260201,0.24908336288886648,0.02151335738164637,0.9528418974301777,0.22450020185062328,3.0
TOKEN,202603,2026,12197282.5104,337081.4104,263423.6615,197464.2913,65959.3702,415281,21085,551,method,20260301,0.2503927317098658,0.02159691400731205,0.9516804700641205,0.11220361964988292,3.0
TOKEN,202604,2026,11485692.9667,312939.2637,248590.6904,185953.4202,62637.2702,389211,19561,564,method,20260401,0.2519694929010101,0.021643508242883455,0.952146918086366,0.13534542325126536,3.0
TOKEN,202605,2026,11499739.1275,311863.5046,249452.038,186658.4673,62793.5707,395111,20222,584,method,20260501,0.251726027991,0.021691973638208083,0.9513113573927426,0.12569265021795517,3.0
TOKEN,202606,2026,11533459.9082,422214.6388,251233.0104,188230.8111,63002.1993,400700,20659,590,method,20260601,0.25077197936565426,0.021782969932672126,0.9509705500535173,0.124250974138041,3.0
WALLET,202407,2025,3498333.1755,32015.7738,57668.5738,37858.6574,19809.9164,256816,34045,139,method,20240701,0.34351320129231283,0.016484585917622814,0.882950962831043,,5.0
WALLET,202408,2025,3458859.441,49536.8005,57432.0265,37957.712199999994,19474.314300000002,265089,35185,146,method,20240801,0.33908457504977646,0.016604325061383724,0.8828236876985687,,5.0
WALLET,202409,2025,3854159.0916999998,48172.3793,63236.3446,42582.7533,20653.5913,304658,39184,149,method,20240901,0.3266095064577784,0.016407300034962383,0.8860406814757941,,5.0
WALLET,202410,2025,3920127.655,50852.4129,64352.31540000001,43727.6133,20624.7021,320381,41013,154,method,20241001,0.32049665923908616,0.01641587240607347,0.8865144413022906,,5.0
WALLET,202411,2025,4184650.6546,51858.0777,68667.0441,46592.673,22074.3711,339251,41708,157,method,20241101,0.321469656795668,0.016409265615641624,0.890518402242761,,5.0
WALLET,202412,2025,4370279.7055,63043.7876,71498.3733,48377.278300000005,23121.094999999998,346271,43331,162,method,20241201,0.3233793152605892,0.01636013667729762,0.8887813717588718,,5.0
WALLET,202501,2025,4347701.3099,55780.1826,71330.2825,48296.8314,23033.4511,349763,44010,163,method,20250101,0.322912657748131,0.01640643581875698,0.888235099917973,,5.0
WALLET,202502,2025,4425363.0352,56913.4756,73108.73980000001,49504.38419999999,23604.3556,364921,46071,168,method,20250201,0.3228663996202544,0.016520393743627845,0.8879029275509013,,5.0
WALLET,202503,2025,5395310.742000001,69303.5258,88412.70479999999,60186.5842,28226.1206,440990,55697,173,method,20250301,0.3192541237580145,0.016386953231766234,0.8878629801061836,,5.0
WALLET,202504,2025,4721697.3071,65185.9242,77570.0894,52600.3132,24969.7762,381622,49282,173,method,20250401,0.32189954134563625,0.01642843332700682,0.8856311382581735,,5.0
WALLET,202505,2025,4717369.2511,66807.6569,77857.36069999999,52728.0501,25129.3106,387227,49770,174,method,20250501,0.3227608844439034,0.016504402465811883,0.8861090579569196,,5.0
WALLET,202506,2025,4995688.1921,69315.0532,81865.7381,55408.3956,26457.3425,398219,51131,179,method,20250601,0.3231796733779158,0.016387279380138158,0.886211193946812,,5.0
WALLET,202507,2026,5218692.6387,68883.9933,85418.3064,57597.8715,27820.4349,409075,53554,186,method,20250701,0.3256964001337306,0.016367759573838035,0.8842398552619918,0.491765471410286,5.0
WALLET,202508,2026,4999915.6719,78727.9591,83093.1805,56086.0765,27007.104000000003,414896,53620,193,method,20250801,0.32502190718286444,0.016618916388328617,0.8855535349913344,0.4455388422648541,5.0
WALLET,202509,2026,5476919.1214,75808.5677,90067.6764,60555.4919,29512.1845,431068,55388,196,method,20250901,0.3276667688076385,0.01644495279254317,0.8861397536467841,0.4210412676515203,5.0
WALLET,202510,2026,5609040.6115,81369.1164,92106.95950000001,62016.0679,30090.891600000003,441094,56175,201,method,20251001,0.32669509191648,0.01642116110037725,0.8870329741045591,0.4308311119271446,5.0
WALLET,202511,2026,5913894.3873,94466.2746,97352.6906,65410.0152,31942.6754,464428,60236,208,method,20251101,0.328112918124114,0.016461689070583246,0.885191284326731,0.41323490905964133,5.0
WALLET,202512,2026,5959132.2535999995,96391.2162,98098.4014,66023.2028,32075.1986,470934,61136,216,method,20251201,0.32696963602100043,0.016461860087219463,0.8850978254740918,0.3635585489186029,5.0
WALLET,202601,2026,5728688.4589,87208.72200000001,94726.0414,63709.9688,31016.0726,457696,64314,221,method,20260101,0.32742920681154947,0.016535380144967582,0.8767954636884351,0.3176361600221713,5.0
WALLET,202602,2026,6510771.124799999,93280.589,107442.0007,72340.0811,35101.9196,519892,78232,224,method,20260201,0.3267057516735166,0.0165021928494377,0.8692043790250851,0.47124000291328677,5.0
WALLET,202603,2026,7102275.875700001,100633.6094,116314.7212,78458.4508,37856.2704,552571,90583,227,method,20260301,0.32546413738040236,0.01637710548501272,0.8591581487482003,0.3163793922770871,5.0
WALLET,202604,2026,6800764.6224,99602.02160000001,110971.21919999999,74565.3079,36405.9113,510890,94629,232,method,20260401,0.3280662460271501,0.016317462132785607,0.8437224926055169,0.440322024068276,5.0
WALLET,202605,2026,6724354.2959,91196.2095,110144.7433,74270.1681,35874.5752,518545,103354,236,method,20260501,0.32570392490079003,0.01637997322169028,0.8338090268677069,0.42544582329059993,5.0
WALLET,202606,2026,7080738.883400001,136459.0767,115346.1221,78141.1091,37205.013,534076,117770,242,method,20260601,0.3225510517618,0.0162901250843208,0.8193284916989596,0.4173700621662546,5.0
B2B,202407,2025,12006593.137600001,45573.3488,127159.6856,96247.7347,30911.9509,84112,5146,44,segment,20240701,0.24309552791156006,0.010590821571340258,0.9423469044791504,,2.0
B2B,202408,2025,10002427.0418,59713.4154,104650.8258,79586.5362,25064.2896,73485,4703,45,segment,20240801,0.23950398296809233,0.010462543277013238,0.9398501048754284,,3.0
B2B,202409,2025,11230333.5019,62351.4557,119591.8323,90660.2503,28931.582000000002,79382,5037,46,segment,20240901,0.241919380643188,0.010649000965088605,0.9403333372818915,,2.0
B2B,202410,2025,12072172.2218,65153.191699999996,122391.057,92832.4581,29558.5989,77524,4769,49,segment,20241001,0.2415094666598067,0.01013827956985119,0.9420485338971722,,2.0
B2B,202411,2025,11308756.5988,64748.9951,116763.478,88452.2919,28311.1861,80874,4970,49,segment,20241101,0.2424661082808787,0.010325050060091493,0.9421042821862914,,3.0
B2B,202412,2025,11616665.8565,75727.3705,125306.2154,95346.31,29959.9054,83246,5224,52,segment,20241201,0.2390935302320207,0.010786762479690853,0.9409517350514298,,2.0
B2B,202501,2025,11168597.2541,81626.748,111434.6149,84200.2565,27234.3584,69464,3976,52,segment,20250101,0.24439765349788095,0.009977494251490918,0.9458605664488018,,2.0
B2B,202502,2025,12327491.8415,70216.45079999999,125614.5179,95121.2424,30493.2755,75859,4538,56,segment,20250201,0.24275279649025344,0.010189787145275072,0.9435551077776534,,2.0
B2B,202503,2025,13044842.0405,73385.958,131158.0379,98613.43980000001,32544.5981,72572,4284,58,segment,20250301,0.24813270022240855,0.010054398320255382,0.9442593941917352,,2.0
B2B,202504,2025,13800134.0184,71866.99250000001,137303.8923,103634.2539,33669.638399999996,83917,5008,58,segment,20250401,0.24521983926307087,0.009949460789071317,0.9436828788304751,,2.0
B2B,202505,2025,13492864.4138,86636.8365,128246.573,96286.4273,31960.1457,75682,4553,58,segment,20250501,0.24920857495349993,0.009504770007829781,0.9432541908144825,,2.0
B2B,202506,2025,15140991.0087,84944.7763,147858.1479,111122.0964,36736.0515,82467,5009,63,segment,20250601,0.24845469811271725,0.009765420758458997,0.9427385797247245,,2.0
B2B,202507,2026,15602989.4703,97535.3697,152758.40339999998,114928.3296,37830.0738,87583,5183,64,segment,20250701,0.24764643357093377,0.00979032919882262,0.9441282366384236,0.299535121369065,2.0
B2B,202508,2026,13301680.5748,92414.2565,126898.4463,95654.3065,31244.1398,84131,4989,64,segment,20250801,0.24621373004154742,0.009540031095048905,0.9440192998204668,0.32984529846730865,3.0
B2B,202509,2026,16089079.6572,77733.1693,158587.4219,119049.71710000001,39537.7048,91425,5246,65,segment,20250901,0.2493117318278317,0.009856836144697113,0.9457334671204394,0.43264486797992,2.0
B2B,202510,2026,15532924.8432,94912.2271,151272.9331,113018.0836,38254.849500000004,88626,6380,69,segment,20251001,0.25288628121404494,0.009738856952380364,0.9328463465465339,0.28667190608418863,2.0
B2B,202511,2026,15888868.2552,96276.8574,154651.4369,116606.9781,38044.4588,87372,5246,72,segment,20251101,0.24600132764754157,0.009733319857403106,0.9433587423610961,0.40500576844018443,3.0
B2B,202512,2026,17372939.0178,125896.5691,170329.5439,127785.39970000001,42544.1442,93007,5537,74,segment,20251201,0.24977548360593013,0.00980430218085054,0.9438119012826758,0.4955185276401085,2.0
B2B,202601,2026,15876285.0875,96559.0146,159321.6166,119800.6109,39521.0057,92535,5317,75,segment,20260101,0.24805802591887585,0.010035194991896432,0.945662837754977,0.42151111068776376,2.0
B2B,202602,2026,17004311.0422,76883.5953,163504.6521,122485.1921,41019.46,95822,5780,75,segment,20260201,0.2508764091612045,0.009615482314703999,0.9431113560756678,0.37938124484947366,2.0
B2B,202603,2026,18662611.1566,107318.4088,185373.7603,139928.41,45445.3503,101538,6253,81,segment,20260301,0.24515524865252464,0.009932895174448453,0.9419895909677061,0.4306506049409145,2.0
B2B,202604,2026,19920072.2091,116618.0068,201998.25699999998,152502.3577,49495.8993,116419,6819,83,segment,20260401,0.2450313187603396,0.01014043799036642,0.9446680407017316,0.4434694751906149,2.0
B2B,202605,2026,19311874.1129,114034.1846,195397.7065,147843.28579999998,47554.4207,113197,6553,86,segment,20260501,0.24337246097614765,0.010118008503870565,0.9452776617954071,0.43126570612749465,2.0
B2B,202606,2026,20610747.729,159275.0054,205259.5148,155171.3225,50088.1923,120067,6525,88,segment,20260601,0.2440237294178774,0.00995885823740364,0.9484564585439839,0.3612548687967043,2.0
Enterprise,202407,2025,42464504.5011,539662.581,739129.6009,602683.8285,136445.7724,1606529,139045,36,segment,20240701,0.18460331210366493,0.017405821864254968,0.9203442535234828,,1.0
Enterprise,202408,2025,47340741.007699996,866073.4222,805466.1475,658553.7043,146912.4432,1665627,142802,39,segment,20240801,0.18239431123950497,0.017014227710736306,0.9210353295595237,,1.0
Enterprise,202409,2025,49266752.623,869612.8154,837204.0508,684862.4027,152341.6481,1809135,152546,39,segment,20240901,0.18196477663292263,0.016993286673600533,0.9222371017509983,,1.0
Enterprise,202410,2025,46591173.6762,884217.7012,806285.475,658961.9836,147323.4914,1851405,158661,40,segment,20241001,0.18271877141281753,0.017305541186910942,0.9210667709418496,,1.0
Enterprise,202411,2025,50579110.358,931988.0765,878540.6733,715135.8739,163404.79940000002,1981427,165273,43,segment,20241101,0.1859957135350537,0.01736963475794,0.9230106675362184,,1.0
Enterprise,202412,2025,50759293.8699,1034003.3094,882474.8341,720606.0885,161868.7456,2011623,169197,44,segment,20241201,0.18342590558413296,0.017385482870621707,0.9224158802652214,,1.0
Enterprise,202501,2025,51242319.5468,930244.7609999999,877835.0203999999,723092.9819,154742.0385,1998336,173684,45,segment,20250101,0.17627690272539964,0.01713105550575763,0.9200357271111684,,1.0
Enterprise,202502,2025,53758006.149500005,890497.0706,928124.7955,763683.0876,164441.7079,2114746,185170,47,segment,20250201,0.17717628997446605,0.017264866426014804,0.9194883639228563,,1.0
Enterprise,202503,2025,61837374.971,1100255.3807,1071937.6781,883603.9794,188333.6987,2534814,223226,47,segment,20250301,0.17569463463008395,0.017334786261588703,0.9190635378747226,,1.0
Enterprise,202504,2025,57008737.8855,1068397.1789,981267.1710000001,809853.8045,171413.3665,2216254,194457,47,segment,20250401,0.17468572430209223,0.017212574903356745,0.9193362456138459,,1.0
Enterprise,202505,2025,57740402.2451,1104605.3122,995353.5431,820235.5521,175117.991,2245056,199512,48,segment,20250501,0.1759354675672325,0.01723842412588091,0.9183855797834218,,1.0
Enterprise,202506,2025,58092649.094799995,1131461.1953,1009997.4329,832846.1721,177151.2608,2306434,205096,49,segment,20250601,0.17539773372625964,0.01738597651575175,0.9183382241104028,,1.0
Enterprise,202507,2026,59761513.0827,1162218.013,1039295.9626000001,855585.9568,183710.0058,2359219,211258,51,segment,20250701,0.17676389826475786,0.017390723711459367,0.9178136976133223,0.4073286332859938,1.0
Enterprise,202508,2026,65256981.2786,1252545.6112,1114794.9545,916894.5643,197900.3902,2408015,212744,53,segment,20250801,0.17752178497144427,0.01708315237170769,0.9188235163935333,0.3784528904603736,1.0
Enterprise,202509,2026,66864710.1848,1252852.8862,1138877.4376,938290.2614,200587.17620000002,2487875,215888,55,segment,20250901,0.17612709636491267,0.017032563731337238,0.9201527648688144,0.3571974328501703,1.0
Enterprise,202510,2026,64536627.7257,1268411.3497,1109759.5522,917209.3870999999,192550.16509999998,2517857,272424,56,segment,20251001,0.17350620205817227,0.017195809438894306,0.9023668225529974,0.38516853372738724,1.0
Enterprise,202511,2026,70339385.45289999,1396716.0549,1211846.3096,997403.5643,214442.74529999998,2685355,239491,57,segment,20251101,0.1769553973975315,0.017228559814635648,0.9181184240127515,0.3906805587333654,1.0
Enterprise,202512,2026,65999045.5772,1423318.2535,1131688.9464,935077.2249,196611.72149999999,2629971,233927,57,segment,20251201,0.17373300510307077,0.017147050180843112,0.9183186691704802,0.3002356917407217,1.0
Enterprise,202601,2026,62088517.4385,1214632.0594000001,1058653.782,878702.2276,179951.5544,2521457,232376,57,segment,20260101,0.16998149674583604,0.017050717679780628,0.9156172505740181,0.21166485021807188,1.0
Enterprise,202602,2026,66652349.7857,1207672.2285,1149455.7706,950657.496,198798.2746,2791814,263594,58,segment,20260201,0.17294991219734368,0.01724554009417101,0.9137287066080864,0.23985903793271404,1.0
Enterprise,202603,2026,69083924.9829,1363047.1178,1194092.9834,988796.796,205296.1874,2933885,283133,58,segment,20260301,0.17192646657670663,0.017284671994180528,0.9119889910469883,0.1171872191421195,1.0
Enterprise,202604,2026,64378335.6664,1321513.9126,1108962.9315,919841.8186,189121.1129,2694172,269984,59,segment,20260401,0.17053871462068795,0.01722571607390565,0.9089170745399365,0.12927137232368788,1.0
Enterprise,202605,2026,64231358.1373,1274488.091,1107936.2749,919378.547,188557.7279,2744330,281678,59,segment,20260501,0.1701882429267142,0.017249149123263,0.9069143240863871,0.1124161876227809,1.0
Enterprise,202606,2026,64148355.8411,1706493.8882,1110098.8274,926315.3438,183783.4836,2801856,295720,58,segment,20260601,0.16555596588679,0.017305179732895932,0.9045318016410251,0.10424222067094654,1.0
Online,202407,2025,9395466.5507,230121.2417,249440.00519999999,152380.5591,97059.4461,470792,59496,154,segment,20240701,0.38910938132068323,0.02654897485441164,0.8878043629122289,,3.0
Online,202408,2025,10066691.941399999,338529.4936,265015.9877,161939.9446,103076.0431,483797,61072,155,segment,20240801,0.3889427350952231,0.0263260253957015,0.8879143427135697,,2.0
Online,202409,2025,9895603.3108,327537.988,261506.1249,159940.8007,101565.3242,492354,62511,157,segment,20240901,0.38838602437644093,0.026426496362742618,0.8873401638236328,,3.0
Online,202410,2025,9704600.228600001,345990.7767,258338.596,158281.8736,100056.7224,500389,62502,162,segment,20241001,0.3873084546762807,0.026620220299097087,0.8889625167217099,,3.0
Online,202411,2025,11704496.3069,387446.46869999997,307831.6508,188656.1007,119175.55010000001,553820,68942,166,segment,20241101,0.3871452132692783,0.02630029030967595,0.889296392522344,,2.0
Online,202412,2025,10891522.9625,400480.5834,288427.2113,176921.8497,111505.3616,541198,68407,168,segment,20241201,0.3865979256860776,0.026481807208511406,0.8877847130518942,,3.0
Online,202501,2025,9947206.303,362175.8491,265307.733,162579.9841,102727.7489,527408,67224,172,segment,20250101,0.387202241481593,0.026671582444207,0.8869485665083615,,3.0
Online,202502,2025,10699835.5558,347908.028,284214.5673,174034.4153,110180.152,548100,69712,176,segment,20250201,0.3876653932509391,0.026562517322608514,0.8871630852103877,,3.0
Online,202503,2025,12435346.7708,434199.5193,328541.3278,201302.1023,127239.2255,612288,78106,180,segment,20250301,0.38728529634925274,0.026419957067177473,0.8868674988484836,,3.0
Online,202504,2025,11381348.727,406129.5164,301729.7685,184928.4465,116801.322,574220,72870,180,segment,20250401,0.3871057290126148,0.02651089741097255,0.887388153116259,,3.0
Online,202505,2025,11650389.1436,407300.5921,308072.7942,188502.9663,119569.8279,582279,73293,187,segment,20250501,0.3881219963304374,0.02644313339260741,0.8881999231205726,,3.0
Online,202506,2025,12130886.3365,422976.3452,319977.5929,195627.7092,124349.8837,595529,74963,196,segment,20250601,0.38862059862692344,0.026377099250962054,0.8881970254678654,,3.0
Online,202507,2026,12636232.211,473577.68820000003,331320.0339,203251.3576,128068.67629999999,617256,78153,206,segment,20250701,0.3865406953889606,0.026219843729334266,0.887615777190114,0.34492865711480286,3.0
Online,202508,2026,13680986.577,466572.3693,355229.5934,218775.736,136453.8574,646842,81636,211,segment,20250801,0.3841286309903481,0.02596520297718877,0.8879362177032114,0.35903498951189244,2.0
Online,202509,2026,13669228.0451,458282.2569,355332.29720000003,219233.1592,136099.138,664423,84788,216,segment,20250901,0.38301932887174656,0.025995052246375813,0.8868302787866168,0.3813435740882509,3.0
Online,202510,2026,13483339.84,490036.1852,352703.7163,218366.2849,134337.4314,675546,104658,222,segment,20251001,0.3808789791308474,0.026158483023149846,0.865858160173493,0.3893761229096116,3.0
Online,202511,2026,15913171.2824,534590.3296,411932.8837,255229.2268,156703.6569,742480,94924,228,segment,20251101,0.38041065207632996,0.025886284788224367,0.8866449169098787,0.3595776242860545,2.0
Online,202512,2026,14705406.8619,547285.3503,382832.1289,236964.6637,145867.4652,716937,91376,236,segment,20251201,0.38102200465547187,0.026033426514153347,0.8869546821590152,0.3501699360623277,3.0
Online,202601,2026,13907018.1528,481473.9946,364177.5857,224945.8816,139231.7041,708633,90830,243,segment,20260101,0.3823181589618628,0.02618660461205176,0.8863862367614261,0.39808281131213213,3.0
Online,202602,2026,15511983.3569,511441.2115,403886.3681,249873.0136,154013.3545,769889,99822,248,segment,20260201,0.38132842963857383,0.02603705527574231,0.8852239422060891,0.4497403512422679,3.0
Online,202603,2026,16591335.4627,593204.9501,430195.3898,266107.3873,164088.0025,810187,105696,250,segment,20260301,0.38142668747864855,0.025928918788192108,0.8845966133228808,0.33420770393463134,3.0
Online,202604,2026,15869857.6271,548759.7086,412652.3402,255193.7042,157458.636,787085,104244,251,segment,20260401,0.3815769854199412,0.026002271091288078,0.8830465518343956,0.39437407707681427,3.0
Online,202605,2026,16065065.429,582865.6292,417477.8753,258462.2035,159015.6718,793222,106266,259,segment,20260501,0.38089604553470335,0.025986690010386514,0.8818594578248959,0.37892951308198564,3.0
Online,202606,2026,16546806.5652,779342.318,429723.57790000003,266583.0896,163140.4883,807160,109201,264,segment,20260601,0.3796405333336493,0.025970181992926805,0.8808318992187577,0.3640228839184787,3.0
SME,202407,2025,3640692.997,38765.7705,91834.3609,51418.9976,40415.3633,173743,16388,220,segment,20240701,0.4400897758085231,0.025224417707198396,0.9138067963667156,,4.0
SME,202408,2025,3889670.4953,59677.2412,96845.7812,54217.6866,42628.0946,174822,16421,225,segment,20240801,0.4401647038394688,0.0248981967282374,0.9141354193356097,,4.0
SME,202409,2025,4051001.8312,58879.1909,100749.0891,56480.9298,44268.1593,179757,16964,232,segment,20240901,0.43939016913652673,0.024870166269501736,0.9137661967964783,,4.0
SME,202410,2025,3876462.0565,58431.0998,97021.8649,54463.6866,42558.1783,178362,16887,237,segment,20241001,0.43864523057626775,0.025028457259710573,0.9135104405144201,,4.0
SME,202411,2025,4104077.0844,61149.453,102699.7918,57520.0665,45179.7253,188001,17905,241,segment,20241101,0.4399203202669004,0.02502384572413905,0.9130428447932551,,4.0
SME,202412,2025,4156515.0,66933.33870000001,104082.1697,58414.8146,45667.3551,189864,17838,252,segment,20241201,0.438762520339735,0.025040729962480586,0.9141173411907444,,4.0
SME,202501,2025,4139032.7541,60449.0195,103367.5151,57966.7178,45400.7973,186937,17433,257,segment,20250101,0.4392172652702183,0.024973833559931914,0.9146988305524294,,4.0
SME,202502,2025,4362088.6042,62800.5938,109658.5155,61514.4625,48144.053,206436,19468,262,segment,20250201,0.4390361549258799,0.02513899314067491,0.913821800410794,,4.0
SME,202503,2025,5007320.2954,70135.2335,126824.3232,71213.0592,55611.264,246303,23231,272,segment,20250301,0.4384905245053183,0.02532778326892885,0.9138105025711042,,4.0
SME,202504,2025,4754326.237,71846.7079,119726.3209,67173.9639,52552.356999999996,224977,20969,277,segment,20250401,0.43893737488094814,0.025182605259236022,0.914741447309572,,4.0
SME,202505,2025,4739731.3163,71251.3964,119057.6456,66810.755,52246.8906,223315,20647,282,segment,20250501,0.4388369208604609,0.02511907060861428,0.9153679671424239,,4.0
SME,202506,2025,4836649.6329,65613.3969,121851.6471,68251.3372,53600.3099,231739,21924,293,segment,20250601,0.4398817018534992,0.025193399635801025,0.9135703669829656,,4.0
SME,202507,2026,4931092.2256,72434.7236,124505.7993,69885.16070000001,54620.6386,239734,22431,304,segment,20250701,0.4386995538126713,0.025249132160542895,0.9144393797799096,0.35443780336966424,4.0
SME,202508,2026,5409309.5262,74628.4511,134647.4779,75563.9561,59083.5218,243602,22726,311,segment,20250801,0.43880154846925656,0.024891804998001078,0.9146691297948395,0.3906858004389378,4.0
SME,202509,2026,5556718.0571,76325.1977,138314.2035,77655.2274,60658.9761,252528,23500,314,segment,20250901,0.43855926987281535,0.024891348108488504,0.9148637094787485,0.3716898408446219,4.0
SME,202510,2026,5306440.0313,79493.8998,132742.5996,74538.4753,58204.1243,248849,28966,317,segment,20251001,0.4384735908095023,0.025015377318318623,0.8957363713262423,0.36888739112052754,4.0
SME,202511,2026,5514473.4363,83696.2467,137685.9554,77367.7303,60318.2251,259024,24568,330,segment,20251101,0.4380855325785828,0.024968105656953166,0.913368501227115,0.34365737360564086,4.0
SME,202512,2026,5667870.7749,83259.2712,141387.3863,79600.0289,61787.3574,264320,24720,338,segment,20251201,0.437007564938627,0.02494541458604348,0.9144755051203985,0.36361128851934843,4.0
SME,202601,2026,5773393.6574,79383.8691,143256.8529,80615.1506,62641.7023,265582,24810,344,segment,20260101,0.4372684519582937,0.024813283382535627,0.9145637620871099,0.39486541914437656,4.0
SME,202602,2026,6171489.325,84389.4061,154732.2537,87142.6458,67589.6079,298432,28259,348,segment,20260201,0.43681654137245984,0.02507210910552778,0.9134993005623051,0.4148014598002054,4.0
SME,202603,2026,6346174.1269,100085.56480000001,158519.1377,89408.0378,69111.0999,302190,28911,360,segment,20260301,0.4359795347284431,0.02497869338757554,0.9126822329138239,0.26737930719749325,4.0
SME,202604,2026,6112748.9515,94482.2339,151790.2667,85643.3468,66146.9199,281357,27573,372,segment,20260401,0.4357784022524548,0.024831752114202625,0.9107467711131971,0.2857234961976802,4.0
SME,202605,2026,6246254.3095,90819.9392,154818.8699,87266.2231,67552.6468,284995,28370,380,segment,20260501,0.4363334188115011,0.024785873617815108,0.9094665964609959,0.3178498722109094,4.0
SME,202606,2026,6307113.3528,126250.74309999999,157603.6373,89383.5565,68220.0808,299830,30084,388,segment,20260601,0.43285854291638226,0.024988236057313436,0.9088125996471808,0.30402527193567414,4.0
Digital Services,202407,2025,2114989.9628999997,30890.83,67761.14199999999,42766.2705,24994.8715,251694,32533,30,vertical,20240701,0.36886732959724916,0.03203851705617,0.8855386715547784,,11.0
Digital Services,202408,2025,2143223.1273,44626.9903,68739.3199,43604.0608,25135.2591,255844,33093,30,vertical,20240801,0.36566057296705956,0.032072871473068115,0.885466381944853,,11.0
Digital Services,202409,2025,2175206.0509,44013.8748,69880.73,44354.2468,25526.4832,260137,34008,30,vertical,20240901,0.3652864416270408,0.03212602777152379,0.8843835523296334,,11.0
Digital Services,202410,2025,2202913.4023,49045.5911,70597.1568,44804.3242,25792.8326,263566,33789,30,vertical,20241001,0.36535228568864975,0.03204717749063194,0.8863681458189706,,11.0
Digital Services,202411,2025,2258289.8614000003,46263.7777,72448.2001,45939.3617,26508.8384,270921,35002,31,vertical,20241101,0.36590057949555604,0.03208100135342528,0.8855855885304472,,10.0
Digital Services,202412,2025,2315374.0564,50301.8236,74279.2674,47151.153600000005,27128.1138,278230,36035,31,vertical,20241201,0.36521784273817437,0.032080893017990886,0.885335624393426,,11.0
Digital Services,202501,2025,2346125.3558,46477.2617,75381.3461,47751.6867,27629.6594,282821,37114,31,vertical,20250101,0.36653178577292617,0.032130144245551565,0.8839951865222624,,10.0
Digital Services,202502,2025,2355758.6426000004,47933.536100000005,75731.2253,47891.7933,27839.432,283495,36741,32,vertical,20250201,0.3676083661622731,0.03214727686042449,0.8852689891205237,,11.0
Digital Services,202503,2025,2428864.3561,51921.6955,77816.5886,49296.8102,28519.7784,291438,38015,32,vertical,20250301,0.3664999830126195,0.03203826035182517,0.8846117655629179,,11.0
Digital Services,202504,2025,2463700.5077,49779.2102,78945.2395,49948.893,28996.3465,297321,38458,31,vertical,20250401,0.36729696031893094,0.032043358863330235,0.8854663335110295,,11.0
Digital Services,202505,2025,2502317.5821,51502.6153,80052.461,50636.2665,29416.1945,301553,38434,31,vertical,20250501,0.3674614638018437,0.03199132738891528,0.8869545012015165,,11.0
