txn_date,mid,payment_method,gateway,status,txn_count,amount_local,currency,revenue_local,cost_local,gp_local,status_std,dq_failed_rules
2026-04-19,EG486344028,WALLET,GW-NILE,PENDING_REVIEW,1,351.56,EGP,0.0,7.7,-7.7,,DQ-T05
2024-11-13,AE861319254,BNPL,GW-ATLAS,Success,3,732.43,AED,1025.4,25.53,999.87,Success,DQ-T09
,EG967183698,CARD,GW-NILE,Success,3162,1113217.27,EGP,24505.41,22124.21,2381.2,Success,DQ-T02
,SA900572493,LDEBIT,GW-NIMBUS,Success,16,6795.41,SAR,83.23,33.28,49.95,Success,DQ-T02
,EG290794122,LDEBIT,GW-NILE,Success,4,15954.11,EGP,184.61,71.69,112.92,Success,DQ-T02
2024-10-24,XX621095367,TOKEN,GW-NILE,Failed,2,3106.63,EGP,0.0,0.78,-0.78,Failed,DQ-T04
2025-09-22,AE769624570,CARD,GW-NIMBUS,UNKNOWN,4,3448.29,AED,76.26,47.51,28.75,,DQ-T05
2025-02-18,EG537155658,WALLET,GW-NILE,Success,0,17482.12,EGP,527.35,272.12,255.23,Success,DQ-T08
2025-11-12,SA764037736,LDEBIT,GW-NIMBUS,Success,0,46124.69,SAR,428.44,242.66,185.78,Success,DQ-T08
,EG550259154,TOKEN,GW-NILE,Voided,2,669.19,EGP,0.0,0.83,-0.83,Voided,DQ-T02
2024-11-17,SA716580826,TOKEN,GW-NIMBUS,CHARGEBACK?,7,312.15,SAR,10.7,6.08,4.62,,DQ-T05
,EG305582435,LDEBIT,GW-NILE,Voided,1,2188.54,EGP,0.0,0.41,-0.41,Voided,DQ-T02
2025-08-23,EG930327972,WALLET,GW-NILE,Success,2,16769.63,EGP,23477.48,139.3,23338.18,Success,DQ-T09
,EG389262771,WALLET,GW-NILE,Success,36,12380.29,EGP,305.28,165.09,140.19,Success,DQ-T02
,EG819867905,CARD,GW-NILE,Success,1,7197.17,EGP,157.17,90.15,67.02,Success,DQ-T02
,EG724883181,WALLET,GW-NILE,Failed,1,347.47,EGP,0.0,0.4,-0.4,Failed,DQ-T02
,EG760725891,BNPL,GW-ATLAS,Success,9,8227.69,EGP,358.07,293.58,64.49,Success,DQ-T02
,EG981274071,LDEBIT,GW-NILE,Failed,7,2875.12,EGP,0.0,2.74,-2.74,Failed,DQ-T02
,SA362023155,BNPL,GW-ATLAS,Refunded,1,78.55,SAR,0.0,0.56,-0.56,Refunded,DQ-T02
2024-08-30,XX883879308,TOKEN,GW-ATLAS,Success,39,15953.06,EGP,571.0,381.01,189.99,Success,DQ-T04
,SA710370541,TOKEN,GW-ORION,Voided,2,1255.07,SAR,0.0,0.09,-0.09,Voided,DQ-T02
2026-01-27,AE200431265,TOKEN,GW-ORION,Success,0,3103.35,AED,69.09,42.37,26.72,Success,DQ-T08
,EG331354329,TOKEN,GW-NILE,Voided,4,1481.9,EGP,0.0,1.63,-1.63,Voided,DQ-T02
,AE545364971,LDEBIT,GW-NIMBUS,Voided,1,115.9,AED,0.0,0.06,-0.06,Voided,DQ-T02
2024-12-06,SA267227056,TOKEN,GW-ORION,CHARGEBACK?,2,573.51,SAR,0.0,0.09,-0.09,,DQ-T05
2026-03-13,SA853040870,TOKEN,GW-ORION,Success,3,-123.76,SAR,-3.95,-2.32,-1.63,Success,DQ-T07
2025-08-04,SA955742346,TOKEN,GW-NIMBUS,Success,1,-1399.85,SAR,-33.27,-19.84,-13.43,Success,DQ-T07
2025-09-22,XX793597268,CARD,GW-ORION,Success,2,300.61,SAR,7.7,4.3,3.4,Success,DQ-T04
,SA775621648,CARD,GW-ATLAS,Success,5,230.56,SAR,7.2,4.75,2.45,Success,DQ-T02
,SA951904107,CARD,GW-ATLAS,Refunded,1,308.27,SAR,0.0,0.56,-0.56,Refunded,DQ-T02
,AE621587952,TOKEN,GW-ORION,Failed,1,297.86,AED,0.0,0.04,-0.04,Failed,DQ-T02
2025-09-23,XX734315540,CARD,GW-ATLAS,Refunded,1,214.79,EGP,0.0,7.64,-7.64,Refunded,DQ-T04
,SA190250693,CARD,GW-NIMBUS,Failed,1,799.34,SAR,0.0,0.06,-0.06,Failed,DQ-T02
2025-03-22,SA473410995,BNPL,GW-ATLAS,Success,0,87.84,SAR,4.14,3.11,1.03,Success,DQ-T08
2026-05-31,AE899860359,CARD,GW-ORION,Success,17,-818.17,AED,-25.59,-14.2,-11.39,Success,DQ-T07
2025-09-27,SA331993666,CARD,GW-ORION,Success,239,41912.44,SAR,58677.42,590.64,58086.78,Success,DQ-T09
,SA315873581,LDEBIT,GW-NIMBUS,Success,47,1798.85,SAR,28.24,16.03,12.21,Success,DQ-T02
2025-04-14,SA337097778,LDEBIT,GW-NIMBUS,Success,36,-15110.15,SAR,-117.9,-74.07,-43.83,Success,DQ-T07
2025-05-22,XX397838813,TOKEN,GW-NILE,Success,10,21831.94,EGP,576.62,301.48,275.14,Success,DQ-T04
2026-05-21,OM716128158,TOKEN,GW-NIMBUS,CHARGEBACK?,1,28.27,OMR,0.67,0.42,0.25,,DQ-T05
,EG849029255,LDEBIT,GW-NILE,Success,64,26162.17,EGP,489.23,219.12,270.11,Success,DQ-T02
,SA366690460,TOKEN,GW-NIMBUS,Success,1,43.62,SAR,1.45,0.85,0.6,Success,DQ-T02
,EG344164016,TOKEN,GW-NILE,Failed,1,326.3,EGP,0.0,0.39,-0.39,Failed,DQ-T02
2025-10-18,XX741558945,BNPL,GW-ATLAS,Success,1,1709.09,SAR,77.01,59.14,17.87,Success,DQ-T04
2024-11-09,OM501692260,CARD,GW-NIMBUS,Success,3,-144.52,OMR,-3.25,-2.03,-1.22,Success,DQ-T07
2025-06-04,AE920778970,CARD,GW-ATLAS,Success,1,-529.3,AED,-12.64,-7.99,-4.65,Success,DQ-T07
,EG717847087,WALLET,GW-NILE,Success,3,5446.59,EGP,101.59,49.47,52.12,Success,DQ-T02
,EG943656964,BNPL,GW-ATLAS,Failed,1,337.87,EGP,0.0,0.98,-0.98,Failed,DQ-T02
2024-10-05,EG259754316,TOKEN,GW-ATLAS,PENDING_REVIEW,2,513.38,EGP,0.0,14.58,-14.58,,DQ-T05
2025-01-09,EG750576392,WALLET,GW-NILE,Success,0,1538.22,EGP,35.36,15.89,19.47,Success,DQ-T08
,EG911025364,LDEBIT,GW-NILE,Failed,3,671.02,EGP,0.0,1.24,-1.24,Failed,DQ-T02
2024-07-14,EG877654092,TOKEN,GW-NILE,Success,161,-143300.81,EGP,-2739.92,-2215.94,-523.98,Success,DQ-T07
,SA596495663,CARD,GW-ORION,Voided,1,49.51,SAR,0.0,0.04,-0.04,Voided,DQ-T02
2024-08-17,EG643904514,WALLET,GW-NILE,CHARGEBACK?,3,1197.42,EGP,0.0,1.16,-1.16,,DQ-T05
,EG730609269,CARD,GW-ATLAS,APPROVED,3,5688.29,EGP,152.29,93.73,58.56,Success,DQ-T02
2025-08-19,SA972748866,LDEBIT,GW-NIMBUS,Success,0,56710.62,SAR,440.36,329.28,111.08,Success,DQ-T08
2025-05-14,EG518450463,TOKEN,GW-NILE,Success,1,-739.85,EGP,-23.26,-11.96,-11.3,Success,DQ-T07
2025-11-07,EG537272220,LDEBIT,GW-NILE,PENDING_REVIEW,1,1682.63,EGP,20.33,8.6,11.73,,DQ-T05
,SA753222305,TOKEN,GW-ATLAS,Failed,1,197.14,SAR,0.0,0.08,-0.08,Failed,DQ-T02
2025-03-12,EG758836714,WALLET,GW-NILE,Success,7,5766.22,EGP,8072.71,58.81,8013.9,Success,DQ-T09
,EG554455116,WALLET,GW-NILE,Failed,1,9502.86,EGP,0.0,0.39,-0.39,Failed,DQ-T02
2024-08-11,EG624580946,CARD,GW-NILE,CHARGEBACK?,10,2530.88,EGP,0.0,72.66,-72.66,,DQ-T05
2026-03-24,AE241754747,CARD,GW-NIMBUS,Success,39,-1868.17,AED,-60.55,-34.53,-26.02,Success,DQ-T07
2025-04-23,EG474518016,WALLET,GW-NILE,CHARGEBACK?,38,52905.23,EGP,1021.35,494.65,526.7,,DQ-T05
2025-08-19,AE317795493,TOKEN,GW-NIMBUS,CHARGEBACK?,3,803.11,AED,0.0,0.17,-0.17,,DQ-T05
,SA589749602,CARD,GW-ORION,Failed,11,1911.72,SAR,0.0,0.5,-0.5,Failed,DQ-T02
,AE282120405,TOKEN,GW-NIMBUS,Failed,1,40.88,AED,0.0,0.06,-0.06,Failed,DQ-T02
2026-04-01,EG771233717,CARD,GW-ATLAS,Success,9,-9367.21,EGP,-261.34,-170.75,-90.59,Success,DQ-T07
,SA847623511,CARD,GW-ORION,Success,15,1353.04,SAR,38.34,20.69,17.65,Success,DQ-T02
,EG310107271,TOKEN,GW-NILE,Voided,1,2322.01,EGP,0.0,0.39,-0.39,Voided,DQ-T02
2026-02-03,XX255580074,CARD,GW-ATLAS,Success,23,20851.64,EGP,602.6,391.34,211.26,Success,DQ-T04
,EG783358166,CARD,GW-ATLAS,Success,80,22552.64,EGP,949.78,623.72,326.06,Success,DQ-T02
2025-11-18,EG799575469,TOKEN,GW-NILE,UNKNOWN,9,3000.51,EGP,120.56,62.12,58.44,,DQ-T05
,OM107384993,LDEBIT,GW-NIMBUS,Refunded,1,19.2,OMR,0.0,0.06,-0.06,Refunded,DQ-T02
,AE761816465,CARD,GW-ORION,Voided,2,234.14,AED,0.0,0.09,-0.09,Voided,DQ-T02
,SA955742346,CARD,GW-ORION,Success,4,4875.67,SAR,113.59,63.4,50.19,Success,DQ-T02
2025-02-10,XX950068697,WALLET,GW-NILE,Voided,1,3579.08,EGP,0.0,0.39,-0.39,Voided,DQ-T04
,EG877654092,CARD,GW-NILE,Success,525,462390.18,EGP,8716.11,6965.95,1750.16,Success,DQ-T02
2025-02-24,EG105351460,CARD,GW-NILE,Success,19,-19782.75,EGP,-538.54,-289.77,-248.77,Success,DQ-T07
2024-11-05,SA999694215,CARD,GW-NIMBUS,Success,0,7967.95,SAR,201.01,117.07,83.94,Success,DQ-T08
2026-02-20,SA211354199,TOKEN,GW-ATLAS,Success,1,-86.34,SAR,-2.05,-1.58,-0.47,Success,DQ-T07
,SA726680999,CARD,GW-ORION,Success,23,1023.08,SAR,33.3,18.25,15.05,Success,DQ-T02
,AE634298413,CARD,GW-ORION,Failed,5,243.94,AED,0.0,0.22,-0.22,Failed,DQ-T02
2025-10-30,SA247609412,TOKEN,GW-ORION,PENDING_REVIEW,6,315.01,SAR,0.0,0.27,-0.27,,DQ-T05
,EG178731082,LDEBIT,GW-NILE,Success,13,7510.71,EGP,117.48,53.08,64.4,Success,DQ-T02
,EG686030808,LDEBIT,GW-NILE,Refunded,5,3021.29,EGP,0.0,38.18,-38.18,Refunded,DQ-T02
,OM267217098,CARD,GW-ATLAS,Refunded,11,148.01,OMR,0.0,0.63,-0.63,Refunded,DQ-T02
2026-03-15,SA487858809,CARD,GW-ATLAS,PENDING_REVIEW,1,49.07,SAR,0.0,0.56,-0.56,,DQ-T05
,EG389262771,CARD,GW-NILE,Success,121,45784.16,EGP,1592.61,879.14,713.47,Success,DQ-T02
2025-08-22,SA710370541,TOKEN,GW-ORION,UNKNOWN,1,627.54,SAR,0.0,0.04,-0.04,,DQ-T05
,EG163862782,LDEBIT,GW-NILE,Success,2,1770.71,EGP,26.13,10.77,262.79,Success,DQ-T02
2025-12-12,AE957433919,TOKEN,GW-NIMBUS,Success,1129,-176442.35,AED,-3827.38,-2739.7,-1087.68,Success,DQ-T07
,AE755938199,CARD,GW-NIMBUS,Failed,1,1186.33,AED,0.0,0.06,-0.06,Failed,DQ-T02
,AE642764712,CARD,GW-ATLAS,Failed,2,12086.9,AED,0.0,0.15,-0.15,Failed,DQ-T02
2025-05-29,EG989134753,WALLET,GW-NILE,Success,22,-160581.11,EGP,-2138.25,-1339.06,-799.19,Success,DQ-T07
,SA696833214,LDEBIT,GW-NIMBUS,Success,7,1380.63,SAR,15.63,7.39,8.24,Success,DQ-T02
2026-05-10,AE861319254,BNPL,GW-ATLAS,Success,1,-280.22,AED,-13.26,-9.76,-3.5,Success,DQ-T07
,SA320986752,LDEBIT,GW-NIMBUS,Refunded,1,537.31,SAR,0.0,0.56,-0.56,Refunded,DQ-T02
2025-03-03,EG447972836,TOKEN,GW-ATLAS,Success,1,1006.85,EGP,1409.59,18.88,1390.71,Success,DQ-T09
2025-02-24,EG518450463,LDEBIT,GW-NILE,Success,0,991.6,EGP,14.16,5.73,8.43,Success,DQ-T08
2025-02-11,AE345303542,CARD,GW-ATLAS,CHARGEBACK?,26,1174.78,AED,38.84,24.19,14.65,,DQ-T05
2025-08-30,SA184014126,CARD,GW-ORION,Success,0,2125.41,SAR,58.46,36.17,22.29,Success,DQ-T08
2025-03-30,OM107384993,CARD,GW-NIMBUS,Success,42,-850.49,OMR,-14.96,-12.53,-2.43,Success,DQ-T07
2026-03-17,SA460557898,LDEBIT,GW-NIMBUS,Success,0,2050.07,SAR,28.47,12.6,15.87,Success,DQ-T08
2025-03-14,XX932315122,TOKEN,GW-NILE,Success,567,160743.9,EGP,6573.43,3509.78,3063.65,Success,DQ-T04
2025-02-22,XX476719758,TOKEN,GW-NILE,Success,18,29884.55,EGP,762.81,423.35,339.46,Success,DQ-T04
,SA124881724,TOKEN,GW-ATLAS,Failed,2,233.14,SAR,0.0,0.15,-0.15,Failed,DQ-T02
,SA205739809,LDEBIT,GW-NIMBUS,Declined,2,73.09,SAR,0.0,0.11,-0.11,Failed,DQ-T02
,EG449636175,TOKEN,GW-NILE,Success,988,422044.82,EGP,9866.43,8004.36,1862.07,Success,DQ-T02
,EG219821138,CARD,GW-NILE,Success,20,9857.19,EGP,320.23,174.29,145.94,Success,DQ-T02
,OM543606528,TOKEN,GW-NIMBUS,Success,17,194.42,OMR,4.94,3.15,1.79,Success,DQ-T02
2025-08-27,EG167120747,TOKEN,GW-NILE,Success,0,5602.33,EGP,153.36,75.83,77.53,Success,DQ-T08
,EG856875467,CARD,GW-NILE,Success,93,37288.38,EGP,1308.67,696.85,611.82,Success,DQ-T02
,SA597658531,BNPL,GW-ATLAS,Success,162,24152.52,SAR,664.44,846.86,-182.42,Success,DQ-T02
,AE904440734,CARD,GW-ATLAS,Failed,4,193.96,AED,0.0,0.29,-0.29,Failed,DQ-T02
2024-10-17,EG123423908,LDEBIT,GW-NILE,PENDING_REVIEW,4,10665.57,EGP,132.32,50.0,82.32,,DQ-T05
,AE798073466,CARD,GW-ORION,Failed,1,257.46,AED,0.0,0.04,-0.04,Failed,DQ-T02
,AE744794983,CARD,GW-ORION,Failed,8,1221.97,AED,0.0,0.35,-0.35,Failed,DQ-T02
,AE618504164,CARD,GW-ATLAS,Refunded,3,197.66,AED,0.0,1.65,-1.65,Refunded,DQ-T02
,SA891035844,CARD,GW-ATLAS,Success,126,23005.41,SAR,560.27,370.38,189.89,Success,DQ-T02
2024-09-09,SA627300378,CARD,GW-NIMBUS,PENDING_REVIEW,13,4357.36,SAR,114.31,61.99,52.32,,DQ-T05
2024-12-12,AE123781768,LDEBIT,GW-NIMBUS,CHARGEBACK?,144,7445.08,AED,61.25,57.3,3.95,,DQ-T05
2025-10-17,EG740706106,BNPL,GW-ATLAS,Success,0,12863.81,EGP,581.06,445.58,135.48,Success,DQ-T08
2025-01-16,AE603567666,CARD,GW-ATLAS,PENDING_REVIEW,8,1071.5,AED,26.82,17.8,9.02,,DQ-T05
,EG140153041,WALLET,GW-NILE,Failed,2,954.4,EGP,0.0,0.82,-0.82,Failed,DQ-T02
2026-02-28,SA853040870,TOKEN,GW-ORION,PENDING_REVIEW,7,319.85,SAR,9.94,5.82,4.12,,DQ-T05
2026-02-16,XX756512916,BNPL,GW-ATLAS,Failed,1,362.85,EGP,0.0,1.03,-1.03,Failed,DQ-T04
,SA892484380,CARD,GW-ATLAS,Success,4,3861.97,SAR,89.82,57.42,32.4,Success,DQ-T02
2024-12-03,AE878919871,CARD,GW-ORION,CHARGEBACK?,4,820.18,AED,0.0,2.2,-2.2,,DQ-T05
,AE744794983,CARD,GW-ORION,Success,53,7947.03,AED,196.68,113.46,83.22,Success,DQ-T02
2026-06-17,EG452826753,CARD,GW-NILE,CHARGEBACK?,2,2080.32,EGP,54.41,30.73,23.68,,DQ-T05
,EG645057217,TOKEN,GW-ATLAS,REFUND,1,2157.94,EGP,0.0,7.41,-7.41,Refunded,DQ-T02
,SA508515348,TOKEN,GW-ORION,APPROVED,15,3080.77,SAR,77.22,44.32,32.9,Success,DQ-T02
2026-06-20,EG432619696,WALLET,GW-NILE,Success,0,16606.45,EGP,469.82,256.93,212.89,Success,DQ-T08
,EG799496821,TOKEN,GW-ATLAS,Failed,1,823.83,EGP,0.0,0.96,-0.96,Failed,DQ-T02
2026-03-08,AE853501645,CARD,GW-ORION,UNKNOWN,3,184.87,AED,0.0,0.13,-0.13,,DQ-T05
2024-09-18,EG728358410,BNPL,GW-NILE,CHARGEBACK?,4,6160.25,EGP,0.0,1.54,-1.54,,DQ-T05
2026-03-29,XX568598595,CARD,GW-NILE,Failed,1,2470.13,EGP,0.0,0.41,-0.41,Failed,DQ-T04
,EG903275069,BNPL,GW-NILE,Success,61,30399.0,EGP,1356.4,900.53,455.87,Success,DQ-T02
2025-10-24,EG331354329,TOKEN,GW-NILE,Success,53,-19765.07,EGP,-540.18,-390.46,-149.72,Success,DQ-T07
2025-12-07,SA147303844,TOKEN,GW-ORION,UNKNOWN,9,1541.26,SAR,41.24,22.51,18.73,,DQ-T05
,EG178731082,BNPL,GW-NILE,Failed,3,1891.0,EGP,0.0,1.17,-1.17,Failed,DQ-T02
2026-05-20,SA256650029,TOKEN,GW-NIMBUS,CHARGEBACK?,3,377.41,SAR,0.0,0.17,-0.17,,DQ-T05
,SA433295013,BANKTR,GW-NIMBUS,Refunded,4,653.6,SAR,0.0,2.25,-2.25,Refunded,DQ-T02
2024-09-26,EG217500923,CARD,GW-ATLAS,SETTLED,18,11050.87,EGP,15471.22,225.38,15245.84,Success,DQ-T09
2026-01-05,AE526176909,CARD,GW-ORION,SETTLED,5,-1396.02,AED,-34.87,-18.99,-15.88,Success,DQ-T07
2026-01-10,AE626038015,TOKEN,GW-ORION,Success,0,3710.51,AED,59.64,50.01,9.63,Success,DQ-T08
,EG716286440,LDEBIT,GW-NILE,Success,1,3504.13,EGP,41.03,15.93,25.1,Success,DQ-T02
2025-05-08,XX175519434,WALLET,GW-NILE,Failed,16,19080.74,EGP,0.0,6.38,-6.38,Failed,DQ-T04
2025-10-23,EG998632198,CARD,GW-NILE,CHARGEBACK?,9,14336.38,EGP,0.0,3.62,-3.62,,DQ-T05
,SA435110503,BANKTR,GW-NIMBUS,Failed,6,2194.2,SAR,0.0,0.34,-0.34,Failed,DQ-T02
2024-08-30,SA259363162,LDEBIT,GW-NIMBUS,Success,2,-245.68,SAR,-2.98,-1.44,-1.54,Success,DQ-T07
2026-05-18,EG529532780,CARD,GW-ATLAS,UNKNOWN,6,11635.83,EGP,304.84,192.54,112.3,,DQ-T05
2026-03-11,SA385404287,TOKEN,GW-ATLAS,Success,39,-1986.08,SAR,-59.15,-40.85,-18.3,Success,DQ-T07
2026-05-19,AE389283318,LDEBIT,GW-NIMBUS,Success,298,-28723.52,AED,-287.86,-178.5,-109.36,Success,DQ-T07
,EG331354329,TOKEN,GW-NILE,Voided,2,750.44,EGP,0.0,0.82,-0.82,Voided,DQ-T02
2024-11-30,XX758008947,WALLET,GW-NILE,Success,3,14176.45,EGP,263.5,119.95,143.55,Success,DQ-T04
,SA487858809,TOKEN,GW-ORION,Refunded,2,124.21,SAR,0.0,1.12,-1.12,Refunded,DQ-T02
2025-09-09,XX631839200,CARD,GW-NILE,Refunded,60,55758.68,EGP,0.0,458.4,-458.4,Refunded,DQ-T04
,SA734980407,TOKEN,GW-ATLAS,VOIDED,2,119.94,SAR,0.0,0.15,-0.15,Voided,DQ-T02
2024-08-13,XX211724605,CARD,GW-NIMBUS,Failed,256,39206.98,AED,0.0,14.1,-14.1,Failed,DQ-T04
,OM441483176,CARD,GW-ATLAS,Refunded,1,20.54,OMR,0.0,0.06,-0.06,Refunded,DQ-T02
2024-09-14,EG934737958,TOKEN,GW-NILE,PENDING_REVIEW,15,4143.81,EGP,168.08,90.56,77.52,,DQ-T05
2025-07-11,EG991914423,CARD,GW-NILE,CHARGEBACK?,2,1454.48,EGP,0.0,0.8,-0.8,,DQ-T05
2026-04-06,SA705652485,LDEBIT,GW-NIMBUS,UNKNOWN,17,2090.08,SAR,0.0,0.96,-0.96,,DQ-T05
2025-12-20,AE901159238,CARD,GW-NIMBUS,Success,0,3093.0,AED,80.17,45.34,34.83,Success,DQ-T08
,EG331354329,WALLET,GW-NILE,Failed,17,6171.02,EGP,0.0,6.78,-6.78,Failed,DQ-T02
2026-02-25,SA765577175,LDEBIT,GW-NIMBUS,Success,109,-9634.52,SAR,-78.21,-61.75,-16.46,Success,DQ-T07
,EG611254298,TOKEN,GW-NILE,Failed,1,377.61,EGP,0.0,0.41,-0.41,Failed,DQ-T02
,AE719619202,LDEBIT,GW-NIMBUS,Success,6,1748.1,AED,21.71,8.86,12.85,Success,DQ-T02
2024-08-26,EG373280861,CARD,GW-NILE,CHARGEBACK?,3,1057.83,EGP,38.41,20.56,17.85,,DQ-T05
2026-01-09,SA695199900,TOKEN,GW-ATLAS,PENDING_REVIEW,2,256.69,SAR,6.64,4.44,2.2,,DQ-T05
2025-03-22,EG181564804,LDEBIT,GW-NILE,CHARGEBACK?,46,22271.91,EGP,0.0,18.18,-18.18,,DQ-T05
2025-04-11,EG655465870,TOKEN,GW-ATLAS,Success,34,-10044.06,EGP,-403.64,-276.94,-126.7,Success,DQ-T07
2025-10-27,EG518450463,TOKEN,GW-NILE,Success,2,1432.08,EGP,2004.91,23.38,1981.53,Success,DQ-T09
,AE728035822,CARD,GW-NIMBUS,Success,7,777.22,AED,21.96,12.16,9.8,Success,DQ-T02
2025-06-11,AE836534480,CARD,GW-NIMBUS,UNKNOWN,8,2546.99,AED,63.14,36.29,26.85,,DQ-T05
,SA385404287,LDEBIT,GW-NIMBUS,Success,50,2340.26,SAR,34.46,18.97,15.49,Success,DQ-T02
2024-11-03,XX259761909,CARD,GW-ATLAS,Failed,18,3057.85,SAR,0.0,1.35,-1.35,Failed,DQ-T04
2025-07-05,EG799496821,WALLET,GW-NILE,Success,47,-42493.05,EGP,-597.81,-426.75,-171.06,Success,DQ-T07
,AE572051786,CARD,GW-NIMBUS,ERROR,6,257.97,AED,0.0,0.33,-0.33,Failed,DQ-T02
,EG926950694,CARD,GW-ATLAS,Success,276,330972.49,EGP,5482.02,5850.62,-368.6,Success,DQ-T02
2025-03-10,SA777243922,CARD,GW-NIMBUS,Success,3,-259.84,SAR,-7.6,-4.24,-3.36,Success,DQ-T07
2024-11-16,AE389283318,LDEBIT,GW-NIMBUS,Success,279,-26534.67,AED,-266.41,-165.51,-100.9,Success,DQ-T07
,EG105351460,BNPL,GW-NILE,Failed,2,2124.91,EGP,0.0,0.78,-0.78,Failed,DQ-T02
2024-07-18,EG998632198,LDEBIT,GW-NILE,CHARGEBACK?,9,13964.33,EGP,167.85,71.7,96.15,,DQ-T05
,EG770407516,TOKEN,GW-ATLAS,Failed,20,5807.81,EGP,0.0,20.36,-20.36,Failed,DQ-T02
2026-03-23,EG760725891,BNPL,GW-ATLAS,UNKNOWN,6,6433.53,EGP,279.99,228.53,51.46,,DQ-T05
,SA753222305,TOKEN,GW-ATLAS,Success,6,1133.42,SAR,29.01,18.8,10.21,Success,DQ-T02
2026-05-18,EG877654092,CARD,GW-NILE,Success,0,758904.95,EGP,14228.84,11376.58,2852.26,Success,DQ-T08
2025-10-24,XX370674123,LDEBIT,GW-NILE,Failed,5,2054.84,EGP,0.0,2.01,-2.01,Failed,DQ-T04
,EG877654092,TOKEN,GW-NILE,REFUND,2,2072.79,EGP,0.0,14.7,-14.7,Refunded,DQ-T02
,SA720574277,CARD,GW-NIMBUS,Success,10,622.96,SAR,19.32,10.85,8.47,Success,DQ-T02
2025-11-19,EG897740135,LDEBIT,GW-NILE,Success,0,1800.79,EGP,32.08,16.21,15.87,Success,DQ-T08
2026-06-21,SA955449063,CARD,GW-ATLAS,PENDING_REVIEW,35,1719.56,SAR,52.32,34.78,17.54,,DQ-T05
2026-05-23,EG449636175,CARD,GW-ATLAS,Success,0,984370.16,EGP,22863.37,23271.79,-408.42,Success,DQ-T08
,SA781674979,TOKEN,GW-ATLAS,Success,14,632.86,SAR,21.44,13.45,7.99,Success,DQ-T02
2026-01-07,EG124719628,CARD,GW-NILE,UNKNOWN,1,2344.38,EGP,0.0,0.4,-0.4,,DQ-T05
2026-04-13,SA589749602,TOKEN,GW-ATLAS,CHARGEBACK?,5,868.96,SAR,0.0,0.38,-0.38,,DQ-T05
,EG482640702,CARD,GW-ATLAS,Failed,6,14014.98,EGP,0.0,6.02,-6.02,Failed,DQ-T02
2024-10-03,XX590016051,LDEBIT,GW-NIMBUS,Success,5,178.93,SAR,3.0,1.65,1.35,Success,DQ-T04
,EG696983188,CARD,GW-ATLAS,Failed,57,19542.61,EGP,0.0,58.49,-58.49,Failed,DQ-T02
2026-03-30,SA200244788,TOKEN,GW-NIMBUS,PENDING_REVIEW,1,59.88,SAR,0.0,0.06,-0.06,,DQ-T05
,SA986462340,CARD,GW-ORION,Success,47,1676.03,SAR,57.35,31.97,25.38,Success,DQ-T02
,AE987618927,BNPL,GW-ATLAS,Failed,6,248.74,AED,0.0,0.44,-0.44,Failed,DQ-T02
,SA909908733,CARD,GW-ORION,Declined,7,1202.14,SAR,0.0,0.32,-0.32,Failed,DQ-T02
,SA860742247,TOKEN,GW-ATLAS,Refunded,2,344.59,SAR,0.0,1.12,-1.12,Refunded,DQ-T02
2025-01-14,OM780225802,LDEBIT,GW-NIMBUS,Success,18,-92.34,OMR,-1.5,-0.73,-0.77,Success,DQ-T07
2025-07-25,AE889475271,CARD,GW-NIMBUS,Success,37,1582.34,AED,2215.28,30.19,2185.09,Success,DQ-T09
2026-06-17,SA897535524,LDEBIT,GW-NIMBUS,Success,2,1000.95,SAR,1401.33,4.84,1396.49,Success,DQ-T09
2024-08-20,XX595270980,WALLET,GW-NILE,REFUNDED,1,307.68,EGP,0.0,7.27,-7.27,Refunded,DQ-T04
2024-10-26,SA416884588,LDEBIT,GW-NIMBUS,Success,0,3795.51,SAR,43.38,20.12,23.26,Success,DQ-T08
2024-08-15,EG838350410,LDEBIT,GW-NILE,Approved,6,-14671.11,EGP,-182.07,-69.59,-112.48,Success,DQ-T07
2026-06-26,EG219821138,CARD,GW-NILE,Success,0,12483.55,EGP,429.57,233.46,196.11,Success,DQ-T08
,EG420159724,LDEBIT,GW-NILE,Success,4,12311.33,EGP,157.3,56.99,100.31,Success,DQ-T02
2026-05-29,SA184014126,TOKEN,GW-NIMBUS,Success,20,-1039.24,SAR,-29.23,-19.42,-9.81,Success,DQ-T07
,SA776589285,CARD,GW-ORION,Failed,1,195.51,SAR,0.0,0.04,-0.04,Failed,DQ-T02
,SA773581532,CARD,GW-ORION,Failed,5,3684.96,SAR,0.0,0.22,-0.22,Failed,DQ-T02
2026-02-08,OM939316312,CARD,GW-NIMBUS,UNKNOWN,1,8.25,OMR,0.0,0.01,-0.01,,DQ-T05
2026-01-17,SA909908733,CARD,GW-ORION,PENDING_REVIEW,2,343.47,SAR,0.0,0.09,-0.09,,DQ-T05
2026-05-01,XX414458932,CARD,GW-NIMBUS,Failed,1,110.87,SAR,0.0,0.06,-0.06,Failed,DQ-T04
2025-11-13,SA382289892,TOKEN,GW-NIMBUS,Success,0,4228.32,SAR,66.84,63.58,3.26,Success,DQ-T08
,AE853501645,CARD,GW-ORION,Voided,1,61.62,AED,0.0,0.04,-0.04,Voided,DQ-T02
