month_key,merchant_key,payment_method,gateway,status,currency,txn_count,amount_usd,gmv_usd,refund_usd,revenue_usd,expected_revenue_usd,cost_usd,gp_usd,gmv_local,date_key
202511,237,CARD,GW-NIMBUS,Success,SAR,97,52218.9066,52218.9066,0.0,1133.4506999999999,1133.4506,711.2638000000001,422.1869,195820.9,20251101
202511,237,LDEBIT,GW-NIMBUS,Failed,SAR,4,2096.1492,0.0,0.0,0.0,0.0,0.064,-0.064,0.0,20251101
202511,237,LDEBIT,GW-NIMBUS,Refunded,SAR,1,381.464,0.0,381.464,0.0,0.0,0.1493,-0.1493,0.0,20251101
202511,237,LDEBIT,GW-NIMBUS,Success,SAR,46,25805.8374,25805.8374,0.0,273.7731,273.7776,118.1974,155.5757,96771.89,20251101
202511,237,TOKEN,GW-ORION,Failed,SAR,3,1572.1118999999999,0.0,0.0,0.0,0.0,0.0321,-0.0321,0.0,20251101
202511,237,TOKEN,GW-ORION,Success,SAR,24,12900.1946,12900.1946,0.0,286.208,286.2044,173.0,113.208,48375.73,20251101
202511,238,CARD,GW-ORION,Failed,AED,11,4092.6292000000003,0.0,0.0,0.0,0.0,0.1253,-0.1253,0.0,20251101
202511,238,CARD,GW-ORION,Refunded,AED,7,3475.5561,0.0,3475.5561,0.0,0.0,1.0484,-1.0484,0.0,20251101
202511,238,CARD,GW-ORION,Success,AED,92,33528.117,33528.117,0.0,756.5338,756.5417,435.3056,321.2282,123132.01000000001,20251101
202511,238,CARD,GW-ORION,Voided,AED,3,1116.1716000000001,0.0,0.0,0.0,0.0,0.0327,-0.0327,0.0,20251101
202511,238,TOKEN,GW-NIMBUS,Failed,AED,2,744.1144,0.0,0.0,0.0,0.0,0.0326,-0.0326,0.0,20251101
202511,238,TOKEN,GW-NIMBUS,Refunded,AED,1,235.0551,0.0,235.0551,0.0,0.0,0.1498,-0.1498,0.0,20251101
202511,238,TOKEN,GW-NIMBUS,Success,AED,30,11688.9365,11688.9365,0.0,269.3913,269.3907,165.5984,103.7929,42927.62,20251101
202511,239,CARD,GW-NIMBUS,Failed,OMR,161,1267.9062999999999,0.0,0.0,0.0,0.0,2.392,-2.392,0.0,20251101
202511,239,CARD,GW-NIMBUS,Refunded,OMR,11,86.4498,0.0,86.4498,0.0,0.0,1.6902,-1.6902,0.0,20251101
202511,239,CARD,GW-NIMBUS,Success,OMR,1312,10319.8438,10319.8438,0.0,386.8922,386.881,224.6295,162.2627,3967.98,20251101
202511,239,CARD,GW-NIMBUS,Voided,OMR,21,165.4619,0.0,0.0,0.0,0.0,0.416,-0.416,0.0,20251101
202511,239,LDEBIT,GW-NIMBUS,Failed,OMR,69,543.4069,0.0,0.0,0.0,0.0,1.0659999999999998,-1.0659999999999998,0.0,20251101
202511,239,LDEBIT,GW-NIMBUS,Refunded,OMR,4,26.9702,0.0,26.9702,0.0,0.0,0.6241,-0.6241,0.0,20251101
202511,239,LDEBIT,GW-NIMBUS,Success,OMR,790,6286.6579,6286.6579,0.0,116.0466,116.0525,63.8491,52.1975,2417.2200000000003,20251101
202511,239,LDEBIT,GW-NIMBUS,Voided,OMR,6,47.282399999999996,0.0,0.0,0.0,0.0,0.156,-0.156,0.0,20251101
202511,239,TOKEN,GW-ATLAS,Failed,OMR,26,204.7856,0.0,0.0,0.0,0.0,0.572,-0.572,0.0,20251101
202511,239,TOKEN,GW-ATLAS,Refunded,OMR,1,6.4759,0.0,6.4759,0.0,0.0,0.156,-0.156,0.0,20251101
202511,239,TOKEN,GW-ATLAS,Success,OMR,425,3307.4119,3307.4119,0.0,126.2419,126.2518,81.4566,44.7853,1271.7,20251101
202511,239,TOKEN,GW-ATLAS,Voided,OMR,5,39.402,0.0,0.0,0.0,0.0,0.13,-0.13,0.0,20251101
202511,240,BNPL,GW-ATLAS,Failed,SAR,142,6993.456099999999,0.0,0.0,0.0,0.0,2.84,-2.84,0.0,20251101
202511,240,BNPL,GW-ATLAS,Refunded,SAR,21,1076.3627999999999,0.0,1076.3627999999999,0.0,0.0,3.1386,-3.1386,0.0,20251101
202511,240,BNPL,GW-ATLAS,Success,SAR,567,27437.6563,27437.6563,0.0,1247.3146,1247.316,959.5785,287.73609999999996,102891.21,20251101
202511,240,BNPL,GW-ATLAS,Voided,SAR,3,147.7521,0.0,0.0,0.0,0.0,0.0639,-0.0639,0.0,20251101
202511,240,CARD,GW-ORION,Failed,SAR,290,14282.4131,0.0,0.0,0.0,0.0,3.4826,-3.4826,0.0,20251101
202511,240,CARD,GW-ORION,Refunded,SAR,113,5738.6641,0.0,5738.6641,0.0,0.0,16.9468,-16.9468,0.0,20251101
202511,240,CARD,GW-ORION,Success,SAR,2477,122433.4802,122433.4802,0.0,3030.6105000000002,3030.6129,1716.9759,1313.6346,459125.55,20251101
202511,240,CARD,GW-ORION,Voided,SAR,32,1576.0006,0.0,0.0,0.0,0.0,0.3684,-0.3684,0.0,20251101
202511,240,LDEBIT,GW-NIMBUS,Failed,SAR,82,4038.4775999999997,0.0,0.0,0.0,0.0,1.2264,-1.2264,0.0,20251101
202511,240,LDEBIT,GW-NIMBUS,Refunded,SAR,54,2502.3225,0.0,2502.3225,0.0,0.0,8.0908,-8.0908,0.0,20251101
202511,240,LDEBIT,GW-NIMBUS,Success,SAR,1161,57658.7574,57658.7574,0.0,698.6401,698.6391,311.712,386.92810000000003,216220.34,20251101
202511,240,LDEBIT,GW-NIMBUS,Voided,SAR,14,689.5044,0.0,0.0,0.0,0.0,0.21860000000000002,-0.21860000000000002,0.0,20251101
202511,240,TOKEN,GW-ORION,Failed,SAR,33,1625.2431,0.0,0.0,0.0,0.0,0.3895,-0.3895,0.0,20251101
202511,240,TOKEN,GW-ORION,Refunded,SAR,21,1046.3973,0.0,1046.3973,0.0,0.0,3.1412,-3.1412,0.0,20251101
202511,240,TOKEN,GW-ORION,Success,SAR,659,31792.338499999998,31792.338499999998,0.0,804.7523,804.7539,462.0613,342.691,119221.27,20251101
202511,240,TOKEN,GW-ORION,Voided,SAR,10,492.507,0.0,0.0,0.0,0.0,0.107,-0.107,0.0,20251101
202511,241,CARD,GW-ATLAS,Failed,EGP,178,1316.1102,0.0,0.0,0.0,0.0,3.5610999999999997,-3.5610999999999997,0.0,20251101
202511,241,CARD,GW-ATLAS,Refunded,EGP,14,90.21379999999999,0.0,90.21379999999999,0.0,0.0,2.101,-2.101,0.0,20251101
202511,241,CARD,GW-ATLAS,Success,EGP,1222,9207.7105,9207.7105,0.0,346.4078,346.408,224.677,121.7308,469334.5,20251101
202511,241,CARD,GW-ATLAS,Voided,EGP,16,118.3023,0.0,0.0,0.0,0.0,0.32,-0.32,0.0,20251101
202511,241,LDEBIT,GW-NILE,Failed,EGP,17,125.6962,0.0,0.0,0.0,0.0,0.1362,-0.1362,0.0,20251101
202511,241,LDEBIT,GW-NILE,Refunded,EGP,7,56.4884,0.0,56.4884,0.0,0.0,1.0503,-1.0503,0.0,20251101
202511,241,LDEBIT,GW-NILE,Success,EGP,250,1865.1937,1865.1937,0.0,34.7147,34.7144,16.3043,18.4104,95072.47,20251101
202511,241,LDEBIT,GW-NILE,Voided,EGP,2,14.7878,0.0,0.0,0.0,0.0,0.016,-0.016,0.0,20251101
202511,241,TOKEN,GW-NILE,Failed,EGP,28,207.0289,0.0,0.0,0.0,0.0,0.2242,-0.2242,0.0,20251101
202511,241,TOKEN,GW-NILE,Refunded,EGP,3,18.1825,0.0,18.1825,0.0,0.0,0.45030000000000003,-0.45030000000000003,0.0,20251101
202511,241,TOKEN,GW-NILE,Success,EGP,297,2238.3083,2238.3083,0.0,85.412,85.4116,43.943599999999996,41.4684,114090.82,20251101
202511,241,TOKEN,GW-NILE,Voided,EGP,3,22.1817,0.0,0.0,0.0,0.0,0.024,-0.024,0.0,20251101
202511,241,WALLET,GW-NILE,Failed,EGP,75,554.5412,0.0,0.0,0.0,0.0,0.6005,-0.6005,0.0,20251101
202511,241,WALLET,GW-NILE,Refunded,EGP,12,74.7912,0.0,74.7912,0.0,0.0,1.8005,-1.8005,0.0,20251101
202511,241,WALLET,GW-NILE,Success,EGP,441,3247.3634,3247.3634,0.0,85.3085,85.3086,41.7384,43.5701,165524.3,20251101
202511,241,WALLET,GW-NILE,Voided,EGP,3,22.1817,0.0,0.0,0.0,0.0,0.024,-0.024,0.0,20251101
202511,242,CARD,GW-NIMBUS,Success,SAR,20,3821.9065,3821.9065,0.0,92.6799,92.6792,52.896,39.7839,14332.15,20251101
202511,242,LDEBIT,GW-NIMBUS,Success,SAR,14,2928.0346,2928.0346,0.0,34.6481,34.6486,13.8025,20.8456,10980.130000000001,20251101
202511,242,TOKEN,GW-NIMBUS,Failed,SAR,1,213.1573,0.0,0.0,0.0,0.0,0.016,-0.016,0.0,20251101
202511,242,TOKEN,GW-NIMBUS,Success,SAR,7,1493.0054,1493.0054,0.0,36.896100000000004,36.8956,21.357300000000002,15.5388,5598.7699999999995,20251101
202511,243,BANKTR,GW-NIMBUS,Failed,SAR,2,1596.7254,0.0,0.0,0.0,0.0,0.032,-0.032,0.0,20251101
202511,243,BANKTR,GW-NIMBUS,Refunded,SAR,1,908.3253,0.0,908.3253,0.0,0.0,0.1493,-0.1493,0.0,20251101
202511,243,BANKTR,GW-NIMBUS,Success,SAR,46,40818.904,40818.904,0.0,104.63210000000001,104.6314,37.1972,67.4349,153070.89,20251101
202511,243,CARD,GW-ORION,Failed,SAR,1,798.3627,0.0,0.0,0.0,0.0,0.0107,-0.0107,0.0,20251101
202511,243,CARD,GW-ORION,Success,SAR,11,9134.6612,9134.6612,0.0,144.0933,144.0928,117.7574,26.3359,34254.979999999996,20251101
202511,244,BANKTR,GW-NILE,Failed,EGP,2,2344.265,0.0,0.0,0.0,0.0,0.016,-0.016,0.0,20251101
202511,244,BANKTR,GW-NILE,Success,EGP,17,22129.6924,22129.6924,0.0,53.6124,53.6124,15.4496,38.162800000000004,1127992.47,20251101
202511,244,CARD,GW-ATLAS,Failed,EGP,1,1172.1325,0.0,0.0,0.0,0.0,0.02,-0.02,0.0,20251101
202511,244,CARD,GW-ATLAS,Success,EGP,9,9716.2389,9716.2389,0.0,153.4665,153.4664,142.3288,11.137699999999997,495255.14999999997,20251101
202511,245,BNPL,GW-ATLAS,Failed,EGP,119,899.6452,0.0,0.0,0.0,0.0,2.3809,-2.3809,0.0,20251101
202511,245,BNPL,GW-ATLAS,Refunded,EGP,6,45.7328,0.0,45.7328,0.0,0.0,0.9004000000000001,-0.9004000000000001,0.0,20251101
202511,245,BNPL,GW-ATLAS,Success,EGP,362,2715.4488,2715.4488,0.0,118.8282,118.828,101.0856,17.7426,138411.57,20251101
202511,245,BNPL,GW-ATLAS,Voided,EGP,3,22.68,0.0,0.0,0.0,0.0,0.06,-0.06,0.0,20251101
202511,245,CARD,GW-ATLAS,Failed,EGP,292,2207.537,0.0,0.0,0.0,0.0,5.8391,-5.8391,0.0,20251101
202511,245,CARD,GW-ATLAS,Refunded,EGP,44,318.9068,0.0,318.9068,0.0,0.0,6.6003,-6.6003,0.0,20251101
202511,245,CARD,GW-ATLAS,Success,EGP,1686,12874.821899999999,12874.821899999999,0.0,450.3002,450.301,312.4789,137.8213,656254.13,20251101
202511,245,CARD,GW-ATLAS,Voided,EGP,20,151.2005,0.0,0.0,0.0,0.0,0.4,-0.4,0.0,20251101
202511,245,LDEBIT,GW-NILE,Failed,EGP,44,332.6414,0.0,0.0,0.0,0.0,0.352,-0.352,0.0,20251101
202511,245,LDEBIT,GW-NILE,Refunded,EGP,9,67.9671,0.0,67.9671,0.0,0.0,1.3505,-1.3505,0.0,20251101
202511,245,LDEBIT,GW-NILE,Success,EGP,369,2754.696,2754.696,0.0,47.9257,47.925399999999996,24.0712,23.8545,140412.09,20251101
202511,245,LDEBIT,GW-NILE,Voided,EGP,8,60.4801,0.0,0.0,0.0,0.0,0.0641,-0.0641,0.0,20251101
202511,245,TOKEN,GW-ATLAS,Failed,EGP,48,362.8818,0.0,0.0,0.0,0.0,0.96,-0.96,0.0,20251101
202511,245,TOKEN,GW-ATLAS,Refunded,EGP,9,68.143,0.0,68.143,0.0,0.0,1.3505,-1.3505,0.0,20251101
202511,245,TOKEN,GW-ATLAS,Success,EGP,465,3608.0896000000002,3608.0896000000002,0.0,127.2127,127.2129,88.9643,38.248400000000004,183911.18,20251101
202511,245,TOKEN,GW-ATLAS,Voided,EGP,7,52.919999999999995,0.0,0.0,0.0,0.0,0.14,-0.14,0.0,20251101
202511,245,WALLET,GW-NILE,Failed,EGP,125,945.0059,0.0,0.0,0.0,0.0,1.0,-1.0,0.0,20251101
202511,245,WALLET,GW-NILE,Refunded,EGP,12,97.1803,0.0,97.1803,0.0,0.0,1.8004,-1.8004,0.0,20251101
202511,245,WALLET,GW-NILE,Success,EGP,608,4518.6857,4518.6857,0.0,109.5219,109.522,57.881,51.6409,230325.98,20251101
202511,245,WALLET,GW-NILE,Voided,EGP,5,37.8,0.0,0.0,0.0,0.0,0.04,-0.04,0.0,20251101
202511,246,CARD,GW-ATLAS,Failed,EGP,72,466.9394,0.0,0.0,0.0,0.0,1.4404,-1.4404,0.0,20251101
202511,246,CARD,GW-ATLAS,Refunded,EGP,8,48.4989,0.0,48.4989,0.0,0.0,1.2006000000000001,-1.2006000000000001,0.0,20251101
202511,246,CARD,GW-ATLAS,Success,EGP,530,3473.4712,3473.4712,0.0,129.4165,129.4164,89.8637,39.5528,177049.43,20251101
202511,246,CARD,GW-ATLAS,Voided,EGP,9,58.3677,0.0,0.0,0.0,0.0,0.18,-0.18,0.0,20251101
202511,246,LDEBIT,GW-NILE,Failed,EGP,6,38.9118,0.0,0.0,0.0,0.0,0.048,-0.048,0.0,20251101
202511,246,LDEBIT,GW-NILE,Refunded,EGP,5,34.5869,0.0,34.5869,0.0,0.0,0.7503,-0.7503,0.0,20251101
202511,246,LDEBIT,GW-NILE,Success,EGP,113,712.8138,712.8138,0.0,13.3202,13.32,6.842,6.4782,36333.48,20251101
202511,246,LDEBIT,GW-NILE,Voided,EGP,2,12.9706,0.0,0.0,0.0,0.0,0.016,-0.016,0.0,20251101
202511,246,TOKEN,GW-NILE,Failed,EGP,8,51.8824,0.0,0.0,0.0,0.0,0.064,-0.064,0.0,20251101
202511,246,TOKEN,GW-NILE,Refunded,EGP,1,8.3366,0.0,8.3366,0.0,0.0,0.1501,-0.1501,0.0,20251101
202511,246,TOKEN,GW-NILE,Success,EGP,146,930.2208,930.2208,0.0,35.5203,35.5207,19.4595,16.0608,47415.12,20251101
202511,246,TOKEN,GW-NILE,Voided,EGP,2,12.9706,0.0,0.0,0.0,0.0,0.016,-0.016,0.0,20251101
202511,246,WALLET,GW-NILE,Failed,EGP,24,155.6467,0.0,0.0,0.0,0.0,0.1921,-0.1921,0.0,20251101
202511,246,WALLET,GW-NILE,Refunded,EGP,6,40.7469,0.0,40.7469,0.0,0.0,0.9004000000000001,-0.9004000000000001,0.0,20251101
202511,246,WALLET,GW-NILE,Success,EGP,197,1258.8213,1258.8213,0.0,32.0049,32.005,17.0914,14.913499999999999,64164.52,20251101
202511,246,WALLET,GW-NILE,Voided,EGP,3,19.4558,0.0,0.0,0.0,0.0,0.0241,-0.0241,0.0,20251101
202511,247,BANKTR,GW-NIMBUS,Failed,SAR,86,9501.1307,0.0,0.0,0.0,0.0,1.288,-1.288,0.0,20251101
202511,247,BANKTR,GW-NIMBUS,Refunded,SAR,27,3130.296,0.0,3130.296,0.0,0.0,4.0428,-4.0428,0.0,20251101
202511,247,BANKTR,GW-NIMBUS,Success,SAR,2908,322969.67220000003,322969.67220000003,0.0,1854.3814,1854.3806,1222.9092,631.4722,1211136.27,20251101
202511,247,BANKTR,GW-NIMBUS,Voided,SAR,38,4198.1705,0.0,0.0,0.0,0.0,0.5654,-0.5654,0.0,20251101
202511,247,CARD,GW-NIMBUS,Failed,SAR,120,13257.3868,0.0,0.0,0.0,0.0,1.8027,-1.8027,0.0,20251101
202511,247,CARD,GW-NIMBUS,Refunded,SAR,3,430.1147,0.0,430.1147,0.0,0.0,0.4507,-0.4507,0.0,20251101
202511,247,CARD,GW-NIMBUS,Success,SAR,955,106574.024,106574.024,0.0,1634.5573,1634.5538,1500.8292999999999,133.72800000000007,399652.59,20251101
202511,247,CARD,GW-NIMBUS,Voided,SAR,17,1878.1304,0.0,0.0,0.0,0.0,0.2558,-0.2558,0.0,20251101
202511,248,CARD,GW-ATLAS,Failed,SAR,117,1386.0774,0.0,0.0,0.0,0.0,2.3413,-2.3413,0.0,20251101
202511,248,CARD,GW-ATLAS,Refunded,SAR,4,52.040000000000006,0.0,52.040000000000006,0.0,0.0,0.5972,-0.5972,0.0,20251101
202511,248,CARD,GW-ATLAS,Success,SAR,1159,13752.1574,13752.1574,0.0,464.1229,464.1239,286.2694,177.8535,51570.59,20251101
202511,248,CARD,GW-ATLAS,Voided,SAR,10,118.47730000000001,0.0,0.0,0.0,0.0,0.2104,-0.2104,0.0,20251101
202511,248,LDEBIT,GW-NIMBUS,Failed,SAR,21,248.7945,0.0,0.0,0.0,0.0,0.3225,-0.3225,0.0,20251101
202511,248,LDEBIT,GW-NIMBUS,Refunded,SAR,2,30.4827,0.0,30.4827,0.0,0.0,0.2986,-0.2986,0.0,20251101
202511,248,LDEBIT,GW-NIMBUS,Success,SAR,709,8322.2535,8322.2535,0.0,138.8613,138.8585,69.3654,69.49589999999999,31208.45,20251101
202511,248,LDEBIT,GW-NIMBUS,Voided,SAR,12,142.1733,0.0,0.0,0.0,0.0,0.1893,-0.1893,0.0,20251101
202511,248,TOKEN,GW-NIMBUS,Failed,SAR,13,154.01590000000002,0.0,0.0,0.0,0.0,0.1999,-0.1999,0.0,20251101
202511,248,TOKEN,GW-NIMBUS,Refunded,SAR,4,46.1734,0.0,46.1734,0.0,0.0,0.5972,-0.5972,0.0,20251101
202511,248,TOKEN,GW-NIMBUS,Success,SAR,378,4641.4639,4641.4639,0.0,157.8188,157.8153,89.5549,68.2639,17405.49,20251101
202511,248,TOKEN,GW-NIMBUS,Voided,SAR,5,59.24,0.0,0.0,0.0,0.0,0.08,-0.08,0.0,20251101
202511,250,CARD,GW-NIMBUS,Failed,AED,83,997.7289000000001,0.0,0.0,0.0,0.0,1.2501,-1.2501,0.0,20251101
202511,250,CARD,GW-NIMBUS,Refunded,AED,3,39.8529,0.0,39.8529,0.0,0.0,0.44939999999999997,-0.44939999999999997,0.0,20251101
202511,250,CARD,GW-NIMBUS,Success,AED,991,11828.9146,11828.9146,0.0,383.5754,383.5723,224.1059,159.4695,43441.69,20251101
202511,250,CARD,GW-NIMBUS,Voided,AED,11,132.23420000000002,0.0,0.0,0.0,0.0,0.17409999999999998,-0.17409999999999998,0.0,20251101
202511,250,LDEBIT,GW-NIMBUS,Failed,AED,8,96.17160000000001,0.0,0.0,0.0,0.0,0.1278,-0.1278,0.0,20251101
202511,250,LDEBIT,GW-NIMBUS,Refunded,AED,3,31.4989,0.0,31.4989,0.0,0.0,0.4493,-0.4493,0.0,20251101
202511,250,LDEBIT,GW-NIMBUS,Success,AED,297,3593.9004999999997,3593.9004999999997,0.0,57.249700000000004,57.2504,29.5385,27.7112,13198.6,20251101
202511,250,LDEBIT,GW-NIMBUS,Voided,AED,7,84.1498,0.0,0.0,0.0,0.0,0.11149999999999999,-0.11149999999999999,0.0,20251101
202511,250,TOKEN,GW-ORION,Failed,AED,3,36.065400000000004,0.0,0.0,0.0,0.0,0.0327,-0.0327,0.0,20251101
202511,250,TOKEN,GW-ORION,Refunded,AED,1,18.4752,0.0,18.4752,0.0,0.0,0.1498,-0.1498,0.0,20251101
202511,250,TOKEN,GW-ORION,Success,AED,300,3577.0238,3577.0238,0.0,117.9224,117.921,65.42660000000001,52.4958,13136.619999999999,20251101
202511,250,TOKEN,GW-ORION,Voided,AED,2,24.0436,0.0,0.0,0.0,0.0,0.0218,-0.0218,0.0,20251101
202511,252,BNPL,GW-ATLAS,Failed,SAR,8,364.8855,0.0,0.0,0.0,0.0,0.1678,-0.1678,0.0,20251101
202511,252,BNPL,GW-ATLAS,Success,SAR,36,1701.0214,1701.0214,0.0,82.8747,82.87389999999999,59.5066,23.3681,6378.83,20251101
202511,252,CARD,GW-NIMBUS,Failed,SAR,23,1049.0402,0.0,0.0,0.0,0.0,0.3519,-0.3519,0.0,20251101
202511,252,CARD,GW-NIMBUS,Refunded,SAR,3,107.26400000000001,0.0,107.26400000000001,0.0,0.0,0.44789999999999996,-0.44789999999999996,0.0,20251101
202511,252,CARD,GW-NIMBUS,Success,SAR,188,8776.0507,8776.0507,0.0,233.5306,233.5245,130.6962,102.8344,32910.19,20251101
202511,252,CARD,GW-NIMBUS,Voided,SAR,6,273.6641,0.0,0.0,0.0,0.0,0.0933,-0.0933,0.0,20251101
202511,252,LDEBIT,GW-NIMBUS,Failed,SAR,3,136.8321,0.0,0.0,0.0,0.0,0.048,-0.048,0.0,20251101
202511,252,LDEBIT,GW-NIMBUS,Success,SAR,93,3944.5413,3944.5413,0.0,51.9147,51.9084,21.9334,29.9813,14792.029999999999,20251101
202511,252,TOKEN,GW-ORION,Failed,SAR,3,136.8321,0.0,0.0,0.0,0.0,0.0321,-0.0321,0.0,20251101
202511,252,TOKEN,GW-ORION,Success,SAR,48,2133.8292,2133.8292,0.0,58.1733,58.1721,31.232,26.9413,8001.86,20251101
202511,253,CARD,GW-NIMBUS,Failed,SAR,73,1233.0881,0.0,0.0,0.0,0.0,1.0934,-1.0934,0.0,20251101
202511,253,CARD,GW-NIMBUS,Refunded,SAR,4,71.112,0.0,71.112,0.0,0.0,0.5972999999999999,-0.5972999999999999,0.0,20251101
202511,253,CARD,GW-NIMBUS,Success,SAR,542,9322.2294,9322.2294,0.0,276.8214,276.8214,161.0773,115.7441,34958.36,20251101
202511,253,CARD,GW-NIMBUS,Voided,SAR,6,101.34939999999999,0.0,0.0,0.0,0.0,0.0906,-0.0906,0.0,20251101
202511,253,LDEBIT,GW-NIMBUS,Failed,SAR,12,202.6936,0.0,0.0,0.0,0.0,0.1866,-0.1866,0.0,20251101
202511,253,LDEBIT,GW-NIMBUS,Refunded,SAR,2,25.6107,0.0,25.6107,0.0,0.0,0.2986,-0.2986,0.0,20251101
202511,253,LDEBIT,GW-NIMBUS,Success,SAR,259,4480.3387,4480.3387,0.0,65.3866,65.3851,31.8186,33.568,16801.27,20251101
202511,253,LDEBIT,GW-NIMBUS,Voided,SAR,7,118.24009999999998,0.0,0.0,0.0,0.0,0.1066,-0.1066,0.0,20251101
202511,253,TOKEN,GW-ORION,Failed,SAR,9,152.0189,0.0,0.0,0.0,0.0,0.0989,-0.0989,0.0,20251101
202511,253,TOKEN,GW-ORION,Refunded,SAR,1,14.8933,0.0,14.8933,0.0,0.0,0.1493,-0.1493,0.0,20251101
202511,253,TOKEN,GW-ORION,Success,SAR,183,3169.1439,3169.1439,0.0,95.65350000000001,95.6549,53.0373,42.6162,11884.29,20251101
202511,253,TOKEN,GW-ORION,Voided,SAR,1,16.8907,0.0,0.0,0.0,0.0,0.0107,-0.0107,0.0,20251101
202511,254,BNPL,GW-NILE,Failed,EGP,11,92.9998,0.0,0.0,0.0,0.0,0.0883,-0.0883,0.0,20251101
202511,254,BNPL,GW-NILE,Success,EGP,34,314.8563,314.8563,0.0,14.3763,14.3764,9.3397,5.0366,16048.83,20251101
202511,254,CARD,GW-NILE,Failed,EGP,7,59.181599999999996,0.0,0.0,0.0,0.0,0.0561,-0.0561,0.0,20251101
202511,254,CARD,GW-NILE,Success,EGP,148,1323.6655,1323.6655,0.0,45.7591,45.7595,23.9266,21.8325,67469.76,20251101
202511,254,CARD,GW-NILE,Voided,EGP,5,42.272499999999994,0.0,0.0,0.0,0.0,0.04,-0.04,0.0,20251101
202511,254,LDEBIT,GW-NILE,Failed,EGP,1,8.4545,0.0,0.0,0.0,0.0,0.008,-0.008,0.0,20251101
202511,254,LDEBIT,GW-NILE,Refunded,EGP,1,12.4645,0.0,12.4645,0.0,0.0,0.1501,-0.1501,0.0,20251101
202511,254,LDEBIT,GW-NILE,Success,EGP,40,357.4018,357.4018,0.0,6.1084,6.1086,2.8476,3.2608,18217.44,20251101
202511,254,TOKEN,GW-NILE,Failed,EGP,3,25.363599999999998,0.0,0.0,0.0,0.0,0.0241,-0.0241,0.0,20251101
202511,254,TOKEN,GW-NILE,Success,EGP,46,391.8637,391.8637,0.0,13.9762,13.976099999999999,7.3758,6.6004,19974.04,20251101
202511,254,TOKEN,GW-NILE,Voided,EGP,2,16.909,0.0,0.0,0.0,0.0,0.016,-0.016,0.0,20251101
202511,254,WALLET,GW-NILE,Failed,EGP,10,84.5453,0.0,0.0,0.0,0.0,0.0803,-0.0803,0.0,20251101
202511,254,WALLET,GW-NILE,Refunded,EGP,1,13.8763,0.0,13.8763,0.0,0.0,0.1501,-0.1501,0.0,20251101
202511,254,WALLET,GW-NILE,Success,EGP,63,537.1864,537.1864,0.0,13.1476,13.1481,6.5564,6.5912,27381.41,20251101
202511,254,WALLET,GW-NILE,Voided,EGP,1,8.4545,0.0,0.0,0.0,0.0,0.008,-0.008,0.0,20251101
202511,259,BNPL,GW-ATLAS,Failed,EGP,58,395.70980000000003,0.0,0.0,0.0,0.0,1.1602,-1.1602,0.0,20251101
202511,259,BNPL,GW-ATLAS,Refunded,EGP,2,11.0226,0.0,11.0226,0.0,0.0,0.3002,-0.3002,0.0,20251101
202511,259,BNPL,GW-ATLAS,Success,EGP,210,1471.1184,1471.1184,0.0,69.7606,69.7604,55.0414,14.7192,74985.69,20251101
202511,259,BNPL,GW-ATLAS,Voided,EGP,5,34.113,0.0,0.0,0.0,0.0,0.1,-0.1,0.0,20251101
202511,259,CARD,GW-NILE,Failed,EGP,138,941.5134999999999,0.0,0.0,0.0,0.0,1.1042,-1.1042,0.0,20251101
202511,259,CARD,GW-NILE,Refunded,EGP,1,3.5531,0.0,3.5531,0.0,0.0,0.1501,-0.1501,0.0,20251101
202511,259,CARD,GW-NILE,Success,EGP,909,6338.7751,6338.7751,0.0,241.1916,241.1923,125.1928,115.9988,323099.41,20251101
202511,259,CARD,GW-NILE,Voided,EGP,7,47.7582,0.0,0.0,0.0,0.0,0.0561,-0.0561,0.0,20251101
202511,259,LDEBIT,GW-NILE,Failed,EGP,12,81.8712,0.0,0.0,0.0,0.0,0.096,-0.096,0.0,20251101
202511,259,LDEBIT,GW-NILE,Refunded,EGP,1,7.3111,0.0,7.3111,0.0,0.0,0.1501,-0.1501,0.0,20251101
202511,259,LDEBIT,GW-NILE,Success,EGP,183,1295.8629,1295.8629,0.0,24.1692,24.1691,11.6531,12.5161,66052.59,20251101
202511,259,LDEBIT,GW-NILE,Voided,EGP,8,54.5808,0.0,0.0,0.0,0.0,0.064,-0.064,0.0,20251101
202511,259,TOKEN,GW-NILE,Failed,EGP,14,95.5164,0.0,0.0,0.0,0.0,0.1122,-0.1122,0.0,20251101
202511,259,TOKEN,GW-NILE,Refunded,EGP,1,8.5475,0.0,8.5475,0.0,0.0,0.1501,-0.1501,0.0,20251101
202511,259,TOKEN,GW-NILE,Success,EGP,237,1628.1376,1628.1376,0.0,63.1658,63.1659,33.0753,30.0905,82989.26,20251101
202511,259,TOKEN,GW-NILE,Voided,EGP,4,27.2904,0.0,0.0,0.0,0.0,0.032,-0.032,0.0,20251101
202511,259,WALLET,GW-NILE,Failed,EGP,51,347.9519,0.0,0.0,0.0,0.0,0.4083,-0.4083,0.0,20251101
202511,259,WALLET,GW-NILE,Refunded,EGP,3,24.1031,0.0,24.1031,0.0,0.0,0.4501,-0.4501,0.0,20251101
202511,259,WALLET,GW-NILE,Success,EGP,354,2431.3425,2431.3425,0.0,63.822,63.8225,32.0839,31.7381,123930.14,20251101
